pc,kappa_0.0109158,kappa_0.109158,kappa_1.09158,kappa_10.9158,kappa_109.158
1.850000000000000000e+02,1.712806857459945875e-01,1.834228514472107663e-01,2.764494681937614273e-01,5.515688314685509575e-01,7.498321517807273739e-01
1.860000000000000000e+02,1.723422284957896178e-01,1.845390151522737499e-01,2.778908131496836686e-01,5.531169973109636429e-01,7.508392731155164590e-01
1.870000000000000000e+02,1.733634901195908185e-01,1.856127015538303338e-01,2.792760969619058620e-01,5.546017883457206032e-01,7.518043534468117350e-01
1.880000000000000000e+02,1.744226070474376167e-01,1.867260517394540853e-01,2.807112390055032103e-01,5.561365909321992484e-01,7.528010588414453252e-01
1.890000000000000000e+02,1.754328256297404132e-01,1.877877823052928885e-01,2.820777223646507292e-01,5.575924779237607654e-01,7.537451107587921362e-01
1.900000000000000000e+02,1.764890963976202820e-01,1.888975387244018200e-01,2.835023765057512191e-01,5.591009984235362218e-01,7.547209157464889184e-01
1.910000000000000000e+02,1.775800491580832030e-01,1.900435017746268385e-01,2.849712680716527946e-01,5.606506487109619297e-01,7.557218791952948767e-01
1.920000000000000000e+02,1.786431929858459666e-01,1.911601545481869113e-01,2.864016313321337548e-01,5.621572215710328724e-01,7.566944030801948662e-01
1.930000000000000000e+02,1.797329570960814471e-01,1.923043336995865771e-01,2.878630715492529468e-01,5.636860074244529617e-01,7.576786252355549589e-01
1.940000000000000000e+02,1.807887276567233525e-01,1.934127648921354359e-01,2.892783030096254260e-01,5.651650830428534000e-01,7.586305002803356290e-01
1.950000000000000000e+02,1.818715679215336389e-01,1.945494504890565579e-01,2.907280190126746433e-01,5.666762340720929991e-01,7.596020265547586137e-01
1.960000000000000000e+02,1.829255111909704190e-01,1.956557341595236421e-01,2.921383081155992656e-01,5.681446650189660996e-01,7.605456827802040687e-01
1.970000000000000000e+02,1.840668987082507146e-01,1.968533864644174680e-01,2.936610701423881253e-01,5.697203259751902893e-01,7.615557972651050278e-01
1.980000000000000000e+02,1.852561937608033504e-01,1.981011063085038049e-01,2.952455665024052434e-01,5.713551508287563196e-01,7.626026743163758503e-01
1.990000000000000000e+02,1.864624008791739840e-01,1.993663898140696222e-01,2.968506595410820847e-01,5.730070614348010682e-01,7.636594653379925601e-01
2.000000000000000000e+02,1.875507503767948059e-01,2.005079517021268187e-01,2.982979312981183240e-01,5.744944259755020433e-01,7.646104675945611939e-01
2.010000000000000000e+02,1.887104144536152772e-01,2.017241639746543136e-01,2.998384099821758131e-01,5.760741022176490977e-01,7.656196387006700688e-01
2.020000000000000000e+02,1.897008826431897111e-01,2.027626398637049077e-01,3.011510139742740177e-01,5.774134846076147687e-01,7.664736810531234124e-01
2.030000000000000000e+02,1.909540216607957253e-01,2.040764873199381602e-01,3.028113878937386261e-01,5.791070315883738440e-01,7.675533815533457371e-01
2.040000000000000000e+02,1.920630379572071667e-01,2.052387618141876258e-01,3.042757916227812331e-01,5.805901736287220061e-01,7.684963908951790712e-01
2.050000000000000000e+02,1.930781709068369878e-01,2.063024937096705202e-01,3.056146186454755664e-01,5.819427807830581667e-01,7.693555936161030617e-01
2.060000000000000000e+02,1.940874220844320541e-01,2.073599023635376293e-01,3.069439850112184454e-01,5.832822961107254622e-01,7.702056283340478204e-01
2.070000000000000000e+02,1.953230674958823521e-01,2.086544346099589720e-01,3.085707737373916126e-01,5.849198911401644052e-01,7.712444311453124923e-01
2.080000000000000000e+02,1.964504954059622943e-01,2.098353840851621965e-01,3.100528784386834547e-01,5.864072865989239380e-01,7.721868622471386168e-01
2.090000000000000000e+02,1.974325638864296573e-01,2.108639967248272795e-01,3.113430794543354252e-01,5.877004181061307175e-01,7.730058039518414859e-01
2.100000000000000000e+02,1.985598123474461019e-01,2.120443560773344338e-01,3.128206866357878257e-01,5.891745929545797456e-01,7.739377814235554043e-01
2.110000000000000000e+02,1.995916659027026085e-01,2.131247592864176921e-01,3.141725445565418662e-01,5.905218777057414936e-01,7.747891972617484413e-01
2.120000000000000000e+02,2.005815719331579816e-01,2.141609637776946962e-01,3.154665170383348372e-01,5.918055523871228463e-01,7.755990111014273714e-01
2.130000000000000000e+02,2.015935402351666517e-01,2.152200552190472460e-01,3.167871476535896735e-01,5.931112936816718140e-01,7.764217112460172210e-01
2.140000000000000000e+02,2.026831990371667502e-01,2.163603350012525406e-01,3.182079054779061167e-01,5.945135139581111394e-01,7.773046053008937362e-01
2.150000000000000000e+02,2.036750307181841857e-01,2.173979939192589861e-01,3.194984980777666461e-01,5.957820721062145886e-01,7.781021206509178834e-01
2.160000000000000000e+02,2.047057275227343320e-01,2.184761974582767330e-01,3.208384458411912554e-01,5.970967340890498409e-01,7.789280561505608214e-01
2.170000000000000000e+02,2.057400523106678036e-01,2.195581123963861181e-01,3.221822337365933819e-01,5.984134336727330306e-01,7.797548669941326560e-01
2.180000000000000000e+02,2.068149369599080467e-01,2.206823611660476137e-01,3.235777531621451542e-01,5.997789243356779210e-01,7.806118724685120469e-01
2.190000000000000000e+02,2.079723537647047149e-01,2.218925364830029723e-01,3.250762967370088297e-01,6.012371517350225680e-01,7.815252064021536160e-01
2.200000000000000000e+02,2.091643468050596311e-01,2.231387574338956903e-01,3.266184975948190350e-01,6.027357029428743740e-01,7.824632957306482117e-01
2.210000000000000000e+02,2.101452626217824582e-01,2.241641717970985770e-01,3.278862901774999838e-01,6.039650594278378470e-01,7.832322790117407507e-01
2.220000000000000000e+02,2.112457579847234201e-01,2.253143639508572993e-01,3.293062865400980810e-01,6.053374749218797257e-01,7.840897033660298998e-01
2.230000000000000000e+02,2.122759756515283092e-01,2.263908979082939477e-01,3.306334612963532926e-01,6.066160719073162566e-01,7.848875701137891792e-01
2.240000000000000000e+02,2.133920961098669800e-01,2.275568524342255206e-01,3.320677477126690036e-01,6.079910952141268643e-01,7.857440617211504108e-01
2.250000000000000000e+02,2.145345118366413506e-01,2.287501840781428208e-01,3.335348755159708856e-01,6.093958025064193373e-01,7.866186321626192912e-01
2.260000000000000000e+02,2.156448674954611067e-01,2.299099296904725531e-01,3.349598317155431104e-01,6.107582430269671292e-01,7.874664565370657066e-01
2.270000000000000000e+02,2.167685350807210809e-01,2.310833253689933142e-01,3.363992624337789894e-01,6.121296126192182774e-01,7.883187218799349028e-01
2.280000000000000000e+02,2.178854115750508413e-01,2.322494948773713708e-01,3.378286141754119898e-01,6.134887948643723554e-01,7.891628271499877556e-01
2.290000000000000000e+02,2.189179940264043556e-01,2.333275521935631591e-01,3.391490861748545638e-01,6.147425698423144569e-01,7.899410465354924638e-01
2.300000000000000000e+02,2.200104337978694702e-01,2.344678221504294113e-01,3.405432335020406875e-01,6.160609648319019804e-01,7.907581733472139884e-01
2.310000000000000000e+02,2.212959217964468039e-01,2.358092565566163590e-01,3.421803192497122614e-01,6.176027782208186601e-01,7.917123540505349721e-01
2.320000000000000000e+02,2.224064987829593165e-01,2.369680748694170391e-01,3.435937103201303078e-01,6.189321819376463196e-01,7.925346925214500349e-01
2.330000000000000000e+02,2.235722514808712591e-01,2.381843672038797266e-01,3.450763208696333573e-01,6.203248574360646916e-01,7.933957588741632483e-01
2.340000000000000000e+02,2.247330476567639401e-01,2.393951235308364178e-01,3.465489283772216211e-01,6.217013977146036430e-01,7.942453483932687686e-01
2.350000000000000000e+02,2.257943421287231800e-01,2.405020307509272426e-01,3.478946490600782759e-01,6.229581366225002137e-01,7.950207322765037166e-01
2.360000000000000000e+02,2.269135149636891113e-01,2.416690244697614065e-01,3.493109350212326714e-01,6.242756762227115175e-01,7.958324992863129443e-01
2.370000000000000000e+02,2.281083911638459305e-01,2.429148701206517991e-01,3.508221523328786673e-01,6.256799646481188137e-01,7.966973682179990801e-01
2.380000000000000000e+02,2.294269899657212508e-01,2.442892890901844083e-01,3.524855482817325081e-01,6.272179804651953905e-01,7.976429049968551954e-01
2.390000000000000000e+02,2.306258679605770190e-01,2.455387507760910248e-01,3.539962266083141462e-01,6.286117839423831510e-01,7.984991230007414398e-01
2.400000000000000000e+02,2.317178110888679088e-01,2.466765204451893678e-01,3.553696990355901808e-01,6.298746477816141720e-01,7.992739524037357768e-01
2.410000000000000000e+02,2.328532894193136027e-01,2.478595031692832629e-01,3.567964374914536219e-01,6.311838590282241590e-01,8.000766439493469662e-01
2.420000000000000000e+02,2.339790964419873887e-01,2.490321981440870858e-01,3.582089072543672148e-01,6.324762681404515474e-01,8.008682261486257392e-01
2.430000000000000000e+02,2.349951200363307735e-01,2.500902619573744934e-01,3.594808939819394977e-01,6.336353554485577577e-01,8.015771139792366995e-01
2.440000000000000000e+02,2.361056105231246482e-01,2.512465556296063496e-01,3.608696959272081339e-01,6.348983767909569531e-01,8.023490231203594947e-01
2.450000000000000000e+02,2.372675668391915071e-01,2.524561797397676388e-01,3.623202990441388716e-01,6.362131839569147296e-01,8.031516287989567404e-01
2.460000000000000000e+02,2.383419367177729287e-01,2.535744677117427459e-01,3.636600063743329891e-01,6.374248142625269509e-01,8.038906786699762108e-01
2.470000000000000000e+02,2.393995043830155767e-01,2.546751637445584526e-01,3.649777435993165620e-01,6.386148329040496341e-01,8.046161719401241363e-01
2.480000000000000000e+02,2.405817991539474510e-01,2.559053276910077113e-01,3.664474777978340980e-01,6.399363108683588930e-01,8.054205673125129916e-01
2.490000000000000000e+02,2.417264402092077213e-01,2.570961843410407011e-01,3.678691320759065464e-01,6.412124060169734907e-01,8.061968780591082240e-01
2.500000000000000000e+02,2.429688316674725457e-01,2.583886683370664183e-01,3.694115059788899980e-01,6.425956996863626536e-01,8.070381551927587882e-01
2.510000000000000000e+02,2.440872117982100797e-01,2.595518374306425846e-01,3.707969417477940399e-01,6.438332275425724394e-01,8.077897166063582324e-01
2.520000000000000000e+02,2.451228685412936148e-01,2.606288697459734904e-01,3.720789149448803790e-01,6.449766884413684620e-01,8.084838002998367967e-01
2.530000000000000000e+02,2.462639931014847794e-01,2.618151943334727783e-01,3.734876311420404771e-01,6.462268661027681382e-01,8.092413248465392117e-01
2.540000000000000000e+02,2.473943551337228486e-01,2.629902458071745053e-01,3.748822377724112531e-01,6.474631594638979859e-01,8.099901491612825355e-01
2.550000000000000000e+02,2.483809948908882459e-01,2.640157086978518475e-01,3.760977276540565239e-01,6.485377068877803408e-01,8.106403810324929182e-01
2.560000000000000000e+02,2.496235053585303398e-01,2.653070232602858236e-01,3.776275872105893661e-01,6.498887736966554307e-01,8.114576472862657930e-01
2.570000000000000000e+02,2.506636358496915351e-01,2.663879221481804116e-01,3.789074215119039857e-01,6.510176540749376128e-01,8.121402222719967812e-01
2.580000000000000000e+02,2.519205178301912040e-01,2.676936538430689239e-01,3.804499343061908956e-01,6.523716689919741851e-01,8.129575548368971338e-01
2.590000000000000000e+02,2.532376729578568186e-01,2.690619181379698133e-01,3.820656119406410922e-01,6.537885997584712561e-01,8.138125929325024099e-01
2.600000000000000000e+02,2.543865269883155422e-01,2.702551518433486955e-01,3.834729182935919800e-01,6.550196745872289839e-01,8.145548291960591492e-01
2.610000000000000000e+02,2.555259586208137867e-01,2.714385304323022607e-01,3.848680179081306330e-01,6.562389985815767490e-01,8.152897577804028018e-01
2.620000000000000000e+02,2.566911074753774336e-01,2.726484045192096861e-01,3.862925423170278094e-01,6.574807225408429989e-01,8.160375001124869909e-01
2.630000000000000000e+02,2.577564309994711533e-01,2.737544851579129523e-01,3.875937056001084735e-01,6.586128111992364254e-01,8.167187869071205197e-01
2.640000000000000000e+02,2.588860057054241937e-01,2.749270786245731069e-01,3.889714525709158099e-01,6.598085144327102691e-01,8.174377341216255699e-01
2.650000000000000000e+02,2.600688450572437582e-01,2.761548687026862403e-01,3.904132382962104408e-01,6.610583179433117129e-01,8.181889061707765531e-01
2.660000000000000000e+02,2.612983857660155507e-01,2.774309262902646678e-01,3.919099463206480727e-01,6.623525554300948581e-01,8.189661318137431145e-01
2.670000000000000000e+02,2.623648320426014147e-01,2.785374434903427066e-01,3.932054804233107714e-01,6.634686714377543426e-01,8.196355382868556472e-01
2.680000000000000000e+02,2.635757239969393484e-01,2.797937872980840179e-01,3.946760443321482570e-01,6.647348783565006913e-01,8.203948208469310499e-01
2.690000000000000000e+02,2.646438722761950690e-01,2.809018307876896547e-01,3.959713558593353500e-01,6.658472148089045195e-01,8.210612281546049163e-01
2.700000000000000000e+02,2.657321472492670811e-01,2.820305766231990807e-01,3.972893952245947768e-01,6.669764501905719456e-01,8.217372265121735131e-01
2.710000000000000000e+02,2.667521853235814699e-01,2.830881966105293079e-01,3.985214490714108493e-01,6.680268430689172421e-01,8.223649786637478032e-01
2.720000000000000000e+02,2.678844182373020799e-01,2.842620642630830363e-01,3.998882502694849905e-01,6.691909324420074467e-01,8.230604404336512303e-01
2.730000000000000000e+02,2.690958921073253185e-01,2.855178727724640431e-01,4.013486807989057326e-01,6.704316489374163579e-01,8.238010523979132360e-01
2.740000000000000000e+02,2.702383068222467544e-01,2.867018488139674304e-01,4.027235329594298641e-01,6.715961041293433409e-01,8.244954261106123283e-01
2.750000000000000000e+02,2.713031568369852486e-01,2.878052638397072260e-01,4.040033915204131465e-01,6.726775961645946600e-01,8.251398248547078262e-01
2.760000000000000000e+02,2.723301700235262746e-01,2.888694159236659953e-01,4.052372472062241715e-01,6.737194165057398543e-01,8.257604252218939678e-01
2.770000000000000000e+02,2.735298703796918418e-01,2.901119236469585361e-01,4.066731500390702858e-01,6.749236791926215284e-01,8.264761645324333328e-01
2.780000000000000000e+02,2.745774774588361500e-01,2.911966924924171973e-01,4.079249656836529958e-01,6.759704901800976939e-01,8.270977158804756479e-01
2.790000000000000000e+02,2.757792439496952186e-01,2.924410361811665138e-01,4.093604941624294780e-01,6.771701879315773498e-01,8.278098978111541051e-01
2.800000000000000000e+02,2.769896066286579028e-01,2.936940948551904906e-01,4.108045541451858518e-01,6.783744346916670276e-01,8.285242687041086684e-01
2.810000000000000000e+02,2.782032760619383982e-01,2.949502120676735784e-01,4.122491559319272914e-01,6.795741069274859880e-01,8.292349339855424883e-01
2.820000000000000000e+02,2.793558741864246020e-01,2.961428306162602331e-01,4.136183555462218386e-01,6.807071849164284538e-01,8.299053679755501456e-01
2.830000000000000000e+02,2.805109300178008636e-01,2.973378706052401954e-01,4.149893457323174939e-01,6.818400947399507750e-01,8.305753784523766114e-01
2.840000000000000000e+02,2.816150704345499189e-01,2.984801249165821568e-01,4.162989027439558121e-01,6.829207828542336323e-01,8.312142189708080497e-01
2.850000000000000000e+02,2.829385779188303141e-01,2.998491172487053325e-01,4.178667728806886861e-01,6.842119285952525942e-01,8.319769394387799277e-01
2.860000000000000000e+02,2.839336540015079957e-01,3.008782272611041364e-01,4.190440581612711046e-01,6.851792348340997041e-01,8.325479297543528778e-01
2.870000000000000000e+02,2.849569527065428098e-01,3.019364433546586346e-01,4.202539782257068701e-01,6.861722643143434164e-01,8.331338914509606175e-01
2.880000000000000000e+02,2.862481308666944280e-01,3.032715270250039841e-01,4.217792238855720410e-01,6.874220673424499273e-01,8.338709740872067844e-01
2.890000000000000000e+02,2.874024662922047835e-01,3.044648194934036489e-01,4.231401008266655883e-01,6.885332902684498935e-01,8.345255720904855012e-01
2.900000000000000000e+02,2.885786258443361341e-01,3.056805943848399654e-01,4.245259875420097084e-01,6.896639078792228261e-01,8.351913959717517377e-01
2.910000000000000000e+02,2.896720296593059407e-01,3.068106088323009906e-01,4.258123665032821359e-01,6.907105077321926689e-01,8.358071927023220660e-01
2.920000000000000000e+02,2.909253967851378464e-01,3.081059139390108781e-01,4.272866772521426437e-01,6.919096350966493780e-01,8.365126610147344266e-01
2.930000000000000000e+02,2.920660630537875169e-01,3.092845468833705369e-01,4.286265851047339481e-01,6.929968487101327845e-01,8.371517875429017597e-01
2.940000000000000000e+02,2.933024779171853336e-01,3.105616988118715671e-01,4.300751596294601908e-01,6.941668844968642560e-01,8.378385744674662350e-01
2.950000000000000000e+02,2.945761913076603289e-01,3.118772978041458033e-01,4.315666999881649923e-01,6.953705981179799656e-01,8.385449327262953778e-01
2.960000000000000000e+02,2.958930556604005835e-01,3.132373182812908663e-01,4.331074180949088248e-01,6.966121093836579181e-01,8.392731092399488002e-01
2.970000000000000000e+02,2.969879461506838569e-01,3.143678693974325533e-01,4.343864187911636865e-01,6.976399315220110919e-01,8.398754176188628628e-01
2.980000000000000000e+02,2.981608134775455832e-01,3.155788359636271800e-01,4.357555902200727638e-01,6.987389422545180473e-01,8.405191998018630706e-01
2.990000000000000000e+02,2.992830521849766390e-01,3.167371285422347360e-01,4.370620275274867961e-01,6.997825911804067545e-01,8.411296013583807740e-01
3.000000000000000000e+02,3.006286419568882651e-01,3.181256467350205841e-01,4.386257560364624219e-01,7.010280527089590707e-01,8.418573323515828877e-01
3.010000000000000000e+02,3.017936051633778316e-01,3.193276809474275280e-01,4.399787200013271504e-01,7.021044781346095220e-01,8.424860734642404259e-01
3.020000000000000000e+02,3.030014122827252021e-01,3.205737276176628403e-01,4.413796866506774497e-01,7.032167057120953801e-01,8.431352757694060562e-01
3.030000000000000000e+02,3.040860541803319661e-01,3.216925245663186383e-01,4.426361262571580912e-01,7.042119368326129614e-01,8.437157628615833405e-01
3.040000000000000000e+02,3.052319768560022295e-01,3.228743927933758751e-01,4.439623026190377408e-01,7.052607173050449152e-01,8.443271659821476316e-01
3.050000000000000000e+02,3.064535663956975964e-01,3.241342669938885312e-01,4.453757392879423849e-01,7.063780890140001212e-01,8.449784771003172601e-01
3.060000000000000000e+02,3.076799956697925387e-01,3.253987911935177224e-01,4.467917164339944569e-01,7.074933602360981011e-01,8.456277944390027113e-01
3.070000000000000000e+02,3.087834511520598513e-01,3.265362247875455148e-01,4.480630595212378720e-01,7.084911707788820179e-01,8.462080645195034778e-01
3.080000000000000000e+02,3.099361707285792633e-01,3.277239858770521486e-01,4.493871227527841405e-01,7.095250128819746704e-01,8.468082960078406884e-01
3.090000000000000000e+02,3.110265967496605999e-01,3.288472637280687172e-01,4.506370054954564330e-01,7.104974823459997424e-01,8.473722569098977031e-01
3.100000000000000000e+02,3.120728414439513099e-01,3.299249649278311880e-01,4.518356768096785103e-01,7.114293612085684781e-01,8.479125403890148682e-01
3.110000000000000000e+02,3.131232921275806658e-01,3.310067320292708337e-01,4.530368088350874012e-01,7.123600784343738779e-01,8.484515837672895744e-01
3.120000000000000000e+02,3.143689108091913820e-01,3.322894408810485034e-01,4.544607100530841937e-01,7.134628989102188568e-01,8.490902096322064940e-01
3.130000000000000000e+02,3.154075999521864793e-01,3.333589295373129424e-01,4.556469255937534713e-01,7.143801524916680856e-01,8.496211048542187116e-01
3.140000000000000000e+02,3.166453337046234440e-01,3.346331878096932000e-01,4.570588950505142800e-01,7.154699530011511266e-01,8.502514973715943336e-01
3.150000000000000000e+02,3.178474745256114065e-01,3.358703550050067266e-01,4.584263240238846127e-01,7.165203176214802738e-01,8.508581540793457298e-01
3.160000000000000000e+02,3.189869237280301140e-01,3.370428071514948165e-01,4.597207161259895813e-01,7.175123758262289542e-01,8.514307329387058587e-01
3.170000000000000000e+02,3.201072124786426554e-01,3.381953040114019093e-01,4.609912433704335677e-01,7.184834740247195706e-01,8.519907290825180501e-01
3.180000000000000000e+02,3.213270110591792128e-01,3.394500983376162462e-01,4.623739852946147644e-01,7.195395289674985095e-01,8.525995690759616830e-01
3.190000000000000000e+02,3.225016070560088322e-01,3.406582441982649034e-01,4.637041853523272139e-01,7.205538092640205727e-01,8.531840263473133845e-01
3.200000000000000000e+02,3.237516104294690389e-01,3.419436592291822952e-01,4.651172373162897333e-01,7.216280584331599135e-01,8.538024594818330870e-01
3.210000000000000000e+02,3.248800430663484340e-01,3.431039226568235456e-01,4.663916705716402156e-01,7.225954309109845486e-01,8.543590950348689539e-01
3.220000000000000000e+02,3.260205283218177708e-01,3.442764602903679583e-01,4.676786871893053310e-01,7.235710671054659260e-01,8.549202532970805457e-01
3.230000000000000000e+02,3.272394897040247774e-01,3.455293847499075754e-01,4.690517056740983737e-01,7.246087110358199190e-01,8.555165034850108485e-01
3.240000000000000000e+02,3.284872087790405293e-01,3.468117945898767096e-01,4.704564792364402392e-01,7.256695616241638502e-01,8.561259463386261537e-01
3.250000000000000000e+02,3.297074080930827988e-01,3.480658223647188354e-01,4.718294281599424433e-01,7.267053356119512753e-01,8.567207957115905437e-01
3.260000000000000000e+02,3.308245393204525264e-01,3.492137693063590009e-01,4.730850638339935688e-01,7.276509451137328499e-01,8.572635654149650675e-01
3.270000000000000000e+02,3.320980963443113665e-01,3.505219152752688250e-01,4.745118495108051060e-01,7.287197107464495893e-01,8.578760027064689098e-01
3.280000000000000000e+02,3.333656085644728928e-01,3.518237034352570403e-01,4.759305836246965349e-01,7.297808814892514651e-01,8.584838094403988151e-01
3.290000000000000000e+02,3.344863061627290080e-01,3.529744450872376871e-01,4.771827410966995586e-01,7.307147248870149436e-01,8.590182016252053687e-01
3.300000000000000000e+02,3.355797713039873065e-01,3.540970563656898884e-01,4.784030339918000641e-01,7.316230618545384035e-01,8.595376889640770068e-01
3.310000000000000000e+02,3.367908905788998264e-01,3.553402722965989247e-01,4.797530407385461881e-01,7.326260365270341746e-01,8.601109616191605634e-01
3.320000000000000000e+02,3.379957755697202693e-01,3.565768689095938360e-01,4.810942216330121313e-01,7.336201966179960454e-01,8.606787976067128421e-01
3.330000000000000000e+02,3.393163872735767139e-01,3.579320236751727946e-01,4.825623929662353206e-01,7.347062995784695572e-01,8.612987629648066745e-01
3.340000000000000000e+02,3.406112942145247957e-01,3.592607281131356411e-01,4.840013641495414243e-01,7.357700559054370926e-01,8.619058412665425717e-01
3.350000000000000000e+02,3.417932388226543328e-01,3.604734066168819306e-01,4.853138250578126200e-01,7.367391195267061210e-01,8.624586733024135476e-01
3.360000000000000000e+02,3.429941910303475061e-01,3.617054663178088103e-01,4.866463671366516586e-01,7.377217889857448085e-01,8.630190526998833267e-01
3.370000000000000000e+02,3.441056260914775455e-01,3.628454655579024246e-01,4.878776776672816284e-01,7.386275448389575393e-01,8.635351749054633874e-01
3.380000000000000000e+02,3.452478538411444808e-01,3.640168180413784760e-01,4.891411473960028955e-01,7.395546482006537525e-01,8.640630578447172638e-01
3.390000000000000000e+02,3.463043818613152358e-01,3.651001586078765349e-01,4.903087470509954748e-01,7.404101402760855377e-01,8.645499453954250679e-01
3.400000000000000000e+02,3.476568956403622290e-01,3.664866665003987389e-01,4.918006645862587622e-01,7.414999941889384161e-01,8.651696476206287567e-01
3.410000000000000000e+02,3.489879347668054521e-01,3.678508782299529933e-01,4.932665216095951100e-01,7.425680437991434291e-01,8.657764712797341167e-01
3.420000000000000000e+02,3.501863291974064984e-01,3.690788311537807620e-01,4.945837089019464172e-01,7.435247657538860411e-01,8.663195229160449706e-01
3.430000000000000000e+02,3.514222850417846322e-01,3.703451913401250017e-01,4.959415049189174751e-01,7.445102013242407279e-01,8.668787376172981674e-01
3.440000000000000000e+02,3.525435160970018522e-01,3.714937851848276740e-01,4.971714294624680064e-01,7.454007147507415443e-01,8.673837204008585378e-01
3.450000000000000000e+02,3.538335896782644485e-01,3.728152485169786701e-01,4.985857821362926767e-01,7.464238618152043703e-01,8.679637605253963661e-01
3.460000000000000000e+02,3.551228994687088969e-01,3.741355711301763143e-01,4.999963052513525241e-01,7.474408134041905516e-01,8.685396996136632852e-01
3.470000000000000000e+02,3.562638977784610139e-01,3.753039820676781768e-01,5.012443005688949071e-01,7.483402748657257408e-01,8.690490459326021266e-01
3.480000000000000000e+02,3.575503184359549169e-01,3.766208979245434518e-01,5.026479326952690840e-01,7.493480185619250111e-01,8.696190444568591138e-01
3.490000000000000000e+02,3.589182103901303877e-01,3.780210616720555139e-01,5.041391743831709071e-01,7.504172075416056797e-01,8.702235489085419218e-01
3.500000000000000000e+02,3.601420419989918020e-01,3.792736448165029417e-01,5.054723568056976868e-01,7.513719327089322109e-01,8.707631426661771590e-01
3.510000000000000000e+02,3.613271595008397674e-01,3.804864387067820597e-01,5.067619934739794330e-01,7.522939279898682718e-01,8.712839745186303775e-01
3.520000000000000000e+02,3.625248320635540145e-01,3.817118442760852881e-01,5.080633353597791002e-01,7.532220961210954746e-01,8.718079198849298939e-01
3.530000000000000000e+02,3.639660165311929263e-01,3.831860725271380996e-01,5.096265603056900906e-01,7.543340271226686156e-01,8.724350854449451909e-01
3.540000000000000000e+02,3.652168614346934516e-01,3.844653685899257489e-01,5.109814453734690121e-01,7.552956721698546039e-01,8.729771304511888541e-01
3.550000000000000000e+02,3.664294642626776954e-01,3.857054126881587774e-01,5.122937554893520762e-01,7.562258221512467848e-01,8.735012068489882431e-01
3.560000000000000000e+02,3.677196071104577024e-01,3.870245818008363203e-01,5.136885868574079250e-01,7.572129206223575659e-01,8.740571095335026852e-01
3.570000000000000000e+02,3.689187857729820386e-01,3.882505017271625225e-01,5.149831169462584235e-01,7.581268837858906595e-01,8.745714618411570829e-01
3.580000000000000000e+02,3.700666291031614596e-01,3.894237686648256425e-01,5.162208141201730660e-01,7.589991683721425408e-01,8.750620973447480466e-01
3.590000000000000000e+02,3.713580428052147830e-01,3.907436429842663927e-01,5.176121515877288859e-01,7.599784539613939627e-01,8.756127030021391144e-01
3.600000000000000000e+02,3.724991150952155494e-01,3.919096546777799395e-01,5.188398169358353629e-01,7.608406878996424316e-01,8.760971856178823014e-01
3.610000000000000000e+02,3.736347613119371247e-01,3.930698862961858331e-01,5.200597258602375206e-01,7.616953906346081160e-01,8.765770879996840348e-01
3.620000000000000000e+02,3.749785250388824043e-01,3.944423795237742003e-01,5.215002557354599944e-01,7.627014924113374450e-01,8.771414692592012230e-01
3.630000000000000000e+02,3.761317336010652213e-01,3.956200790257685118e-01,5.227351734059593191e-01,7.635625531305529901e-01,8.776242493473157547e-01
3.640000000000000000e+02,3.773381413166341791e-01,3.968519764389747406e-01,5.240259975825483085e-01,7.644614554823778718e-01,8.781280569428918659e-01
3.650000000000000000e+02,3.786105449174169135e-01,3.981512638921789193e-01,5.253874336136264978e-01,7.654095282877120265e-01,8.786594227367375831e-01
3.660000000000000000e+02,3.799290819007434816e-01,3.994972480470562193e-01,5.267949038913335436e-01,7.663861059666261522e-01,8.792061759202569604e-01
3.670000000000000000e+02,3.811446663224187237e-01,4.007379631558721789e-01,5.280910785433420296e-01,7.672839733167571286e-01,8.797086156721654060e-01
3.680000000000000000e+02,3.824634511656299085e-01,4.020836180154765960e-01,5.294941215146071745e-01,7.682525119831227212e-01,8.802500488899668296e-01
3.690000000000000000e+02,3.836913182181394544e-01,4.033362250249136194e-01,5.307982083409470420e-01,7.691503942923787474e-01,8.807515978079407670e-01
3.700000000000000000e+02,3.850172934026654392e-01,4.046888322512861014e-01,5.322058143679034847e-01,7.701188384392986253e-01,8.812924447592601629e-01
3.710000000000000000e+02,3.862164771083267945e-01,4.059119206057071327e-01,5.334773748874107602e-01,7.709921660335565807e-01,8.817799230942829913e-01
3.720000000000000000e+02,3.873772993538992515e-01,4.070955807359250000e-01,5.347058437522667074e-01,7.718333816373748046e-01,8.822490651728128741e-01
3.730000000000000000e+02,3.884690377362889913e-01,4.082086797142238654e-01,5.358602601285640255e-01,7.726229094831040811e-01,8.826892211540474653e-01
3.740000000000000000e+02,3.897342569232422615e-01,4.094981901922242207e-01,5.371944262866334974e-01,7.735315617662370524e-01,8.831951676993186062e-01
3.750000000000000000e+02,3.909151820567486335e-01,4.107015175357867642e-01,5.384375560061507304e-01,7.743760067868340480e-01,8.836650046885624610e-01
3.760000000000000000e+02,3.921353843518803894e-01,4.119445314073354458e-01,5.397193733266570925e-01,7.752440179277342303e-01,8.841475139224439506e-01
3.770000000000000000e+02,3.933800685321440227e-01,4.132124622211338361e-01,5.410267298262291247e-01,7.761291411994319933e-01,8.846395059072922340e-01
