sigma,noise_signal_ratio,signal_power,n,alpha,lambda,kappa,df_12_Q,B_12_C,h_n_minus_df_22,B_11_A,noise_numerator_sigma2_Q,shrink_numerator_alpha_C,net_numerator,denominator_h_A,sigma_z1,noise_signal_ratio_z1,z_noise,z_regularization,z_de,r2_de_leading,r2_de_second_order,mc_z_mean,mc_z_se,mc_z_median,mc_z_q25,mc_z_q75,mc_z_min,mc_z_max,mc_r2_mean,mc_r2_se,mc_r2_median,mc_r2_q25,mc_r2_q75,mc_r2_min,mc_r2_max
1.518374024325961,0.0013277659244926407,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,1333.3979035244008,103781.42145088867,-102448.02354736427,397034.3477913254,29.426450469018125,0.4987004337495665,0.003358394332737208,-0.2613915446565707,-0.2580331503238335,0.933418893333958,0.9334108382356647,-0.24496167935492053,0.0007120462862672481,-0.2438809618494222,-0.24959120539834193,-0.23946513570213604,-0.2646870847826478,-0.233171074618433,0.9399435761340772,0.0003513313900801024,0.9405220895898281,0.9377041934786736,0.9426564551173661,0.9299407471492634,0.9456312239918058
2.530623373877745,0.0036882386791495573,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,3703.8830653489053,103781.42145088867,-100077.53838553977,397034.3477913254,29.426450469018125,0.4987004337495665,0.009328873146500676,-0.2613915446565707,-0.25206267151007006,0.9364644096312065,0.9364424034473902,-0.23812768549480584,0.000774741167184628,-0.2376378325092393,-0.24272177980128284,-0.23297974844651856,-0.26135786773525493,-0.2185154699665628,0.9432357802767697,0.00037112286725115787,0.9435282036103063,0.9410861081256707,0.9457204320944556,0.9316920543913136,0.9522509335384005
4.166947142252722,0.009999999329570436,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,10042.416283871531,103781.42145088867,-93739.00516701714,397034.3477913254,29.426450469018125,0.4987004337495665,0.025293570543044444,-0.2613915446565707,-0.2360979741135263,0.9442577466194887,0.944200641230459,-0.22508785550194918,0.0009317792321045047,-0.22544460821975099,-0.22996914517657657,-0.2184181953806789,-0.2522870036285638,-0.20458762819583065,0.9492495028331019,0.00042141666744993964,0.9491747207289407,0.947114231560404,0.9522935483035675,0.936351267800121,0.9581438787506076
5.061246747758921,0.014752954716618232,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,14815.532261415708,103781.42145088867,-88965.88918947296,397034.3477913254,29.426450469018125,0.4987004337495665,0.037315492586053295,-0.2613915446565707,-0.22407605207051742,0.9497899228884907,0.9497083564666866,-0.2136776074506096,0.0009523944820753487,-0.21358945061040158,-0.2199392025445609,-0.20844520816260126,-0.24225552883757595,-0.18438403000911419,0.9542520833773238,0.000405265182439028,0.954379543478006,0.9516267416894535,0.9565505948529365,0.9413122296988649,0.966002598622407
7.217364162835652,0.029999997988711304,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,30127.248851614593,103781.42145088867,-73654.17259927407,397034.3477913254,29.426450469018125,0.4987004337495665,0.07588071162913333,-0.2613915446565707,-0.18551083302743737,0.9655857308294662,0.9654354254377919,-0.17697819826763544,0.0011632467263151015,-0.1766319263954737,-0.1834614025322379,-0.169483759108493,-0.20905149246839372,-0.14792394469517567,0.9685447591376096,0.0004147087110979495,0.968801151831734,0.9663418919422165,0.9712752351893776,0.9562974995776329,0.9781185467245738
10.122493495517842,0.05901181886647293,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,59262.129045662834,103781.42145088867,-44519.29240522583,397034.3477913254,29.426450469018125,0.4987004337495665,0.14926197034421318,-0.2613915446565707,-0.11212957431235754,0.9874269585645294,0.987173557139315,-0.11157560799706324,0.0015766518997546454,-0.11262642452678845,-0.12364565194052213,-0.10065208055522595,-0.14500462013126747,-0.07395921988610321,0.9873047861971436,0.000349706396984881,0.9873152967277359,0.9847115565415958,0.9898690627356551,0.9789736408577719,0.994530023338556
13.177043859048252,0.09999999329570435,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,100424.1628387153,103781.42145088867,-3357.258612173362,397034.3477913254,29.426450469018125,0.4987004337495665,0.2529357054304444,-0.2613915446565707,-0.008455839226126305,0.999928498782982,0.9995397614038055,-0.013936696780812054,0.002341138102054441,-0.014215504669830903,-0.026438767394254936,-0.0004242241436053784,-0.0648645276212022,0.04341304275047708,0.9992631566780443,9.936646145236407e-05,0.9996800777668436,0.9991377765191695,0.9999163092121212,0.9957925831497334,0.9999999324739919
15.18374024325961,0.13277659244926407,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,133339.7903524401,103781.42145088867,29558.368901551425,397034.3477913254,29.426450469018125,0.4987004337495665,0.3358394332737208,-0.2613915446565707,0.07444788861715007,0.9944575118804484,0.9939168496291841,0.062067238730731146,0.0027480617020175365,0.06239202300119684,0.045657924837204156,0.08287379141274076,-0.019769651113913378,0.11837076526011225,0.9954000260169267,0.00032657942232708527,0.9961071868561673,0.9931319242965065,0.9979153299055676,0.9859883830576348,0.9999998602425229
20.24498699102711,0.2360472754656917,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,237048.5161824505,103781.42145088867,133267.09473156184,397034.3477913254,29.426450469018125,0.4987004337495665,0.5970478813763468,-0.2613915446565707,0.33565633671977607,0.8873348236198603,0.8855370458947082,0.304776836321088,0.004386928637743785,0.30383089064964086,0.273226719332551,0.33648169145632595,0.20154191001388333,0.43665914978910614,0.9052058091978294,0.0027046012708249315,0.9076867593886662,0.8867801012307468,0.9253468578951807,0.809328786905455,0.9593808347340316
22.823309457435037,0.2999999798871129,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,301272.4885161458,103781.42145088867,197491.0670652571,397034.3477913254,29.426450469018125,0.4987004337495665,0.7588071162913329,-0.2613915446565707,0.4974155716347622,0.7525777490952628,0.7489579246672182,0.45888070955096494,0.0066947248190752096,0.4629025255959903,0.41211521756274877,0.4963726784626832,0.23446822206337026,0.6065395293454814,0.7849913749888381,0.006058942594859276,0.785721274463137,0.7536141132672088,0.8301607577996617,0.6321099771403728,0.9450246528424421
30.36748048654781,0.5311063697980563,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,533359.1614107647,103781.42145088867,429577.739959876,397034.3477913254,29.426450469018125,0.4987004337495665,1.3433577330974127,-0.2613915446565707,1.081966188440842,-0.17065083292920358,-0.19323647963256962,0.99029408841468,0.011387940246925087,0.9862387743330907,0.9165834127325238,1.0601936348857823,0.680773557852866,1.2286116614951337,0.006478779337914212,0.022687518990099274,0.02733220019775684,-0.12401342637666524,0.15987480195090675,-0.5094866147618329,0.5365473629283508
41.66947142252722,0.9999999329570433,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,1004241.6283871528,103781.42145088867,900460.2069362642,397034.3477913254,29.426450469018125,0.4987004337495665,2.5293570543044437,-0.2613915446565707,2.267965509647873,-4.143667552952336,-4.317204231201221,2.0902689524060754,0.0276005906090279,2.0777950030614054,1.9087832910335427,2.2413540929502065,1.5632151866256718,2.7615699091108086,-3.4446416768149084,0.11928727049920759,-3.317249067593135,-4.023710259730116,-2.6434718777731385,-6.626268362906277,-1.443640769277509
50.612467477589206,1.475295471661823,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,1481553.2261415706,103781.42145088867,1377771.8046906819,397034.3477913254,29.426450469018125,0.4987004337495665,3.731549258605329,-0.2613915446565707,3.4701577139487583,-11.041994559678072,-11.633538257096975,3.2801772782376677,0.04662017597152808,3.2034866264254074,2.9232773849456795,3.5947170630486474,2.268020740546782,4.94395533422341,-9.97473374060675,0.3188066248080571,-9.262353824510758,-11.922025176762443,-7.545555335176314,-23.442698265896187,-4.143916386029831
72.17364162835652,2.99999979887113,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,3012724.885161459,103781.42145088867,2908943.4637105702,397034.3477913254,29.426450469018125,0.4987004337495665,7.588071162913332,-0.2613915446565707,7.326679618256761,-52.68023422857903,-58.00089532435656,6.748778073681405,0.13548579126052498,6.5435134601557685,5.904603429258684,7.217789257316138,4.855502089388677,13.347135789896019,-46.36328769022559,2.198806325984182,-41.818838699804715,-51.096571602315905,-33.864663404757124,-177.14603379392327,-22.575906707283654
91.10244145959577,4.779957328177506,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,4800232.45269186,103781.42145088867,4696451.031240971,397034.3477913254,29.426450469018125,0.4987004337495665,12.090219597864065,-0.2613915446565707,11.828828053207495,-138.9211731123486,-160.98675391953262,11.539832742111964,0.33549790095922194,11.061635219705229,9.22590344695694,12.7756952822666,7.1958219031728685,30.953598506785983,-143.3110665740336,10.78241502465183,-121.36016157244143,-162.21841187892034,-84.11873100046867,-957.1254653967399,-50.779865597599404
131.7704385904825,9.999999329570432,1736.3449650425127,1000.0,100.0,0.1,0.10901544002246966,578.3653110025274,1037.8142145088866,980.3520043589469,404.9916214033209,10042416.283871528,103781.42145088867,9938634.862420639,397034.3477913254,29.426450469018125,0.4987004337495665,25.293570543044435,-0.2613915446565707,25.032178998387863,-625.6099854073304,-832.1912382046813,26.527987335428882,1.3689630756200504,22.24168099058127,18.636158066573294,29.18643406614246,13.752689460514071,112.70345027886444,-888.2660454875772,143.09910147534396,-493.69296789565914,-850.8485502539959,-346.35431544039716,-12701.067704760468,-188.13647072340441
