map_index,theta,low_fraction,trace_g,trace_g2,effective_rank_g,max_eigenvalue_g,noise_signal_ratio,sigma,de_alpha_cv,de_kappa,mc_alpha_cv_mean,mc_alpha_cv_median,mc_alpha_cv_q25,mc_alpha_cv_q75,de_gen_error_normalized,de_r2_gen,mc_gen_error_normalized,mc_gen_error_normalized_se,mc_r2_gen,mc_r2_gen_se,de_slope_acc,de_acc_error_normalized,de_r2_acc,mc_moment_slope_acc,mc_moment_acc_error_normalized,mc_moment_r2_acc,mc_slope_acc,mc_slope_acc_se,mc_acc_error_normalized,mc_acc_error_normalized_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_r2_acc_median_ci_low,mc_r2_acc_median_ci_high,mc_denominator_mean,mc_denominator_cv,gaussian_slope_acc,gaussian_acc_error_normalized,gaussian_r2_acc_median,gaussian_r2_acc_q25,gaussian_r2_acc_q75,gaussian_denominator_mean,gaussian_denominator_cv,gaussian_variance_scale_per_coordinate,delta2_slope_acc,delta2_acc_error_normalized,delta2_r2_acc_mean
20,0.7853981633974483,0.4999999999999999,153521.16815683604,20356465315.677456,1.1578016471301698,142646.3415350951,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.2035027382826076,0.6344078879233044,-14.318916870402386,0.21477585181616773,0.6165769628910249,-12.366459717164783,0.3850784618198891,0.010719288672331644,0.4354651697885416,0.012389717083822879,-2.6296620270976283,-22.98873873243621,0.5409869616377558,-3.9061682876352637,-1.8630639906891386,3221.1405517569856,0.9717299280243394,0.3845755748636274,0.4383003388285189,-2.7714095934956218,-24.991912173892445,0.5686409438043564,3399.8987770747763,1.0468884432733856,0.017640052641227234,0.4265358942519277,0.374249188148068,-40.78348739484812
21,0.8246680715673207,0.5392295478639225,164712.3885893048,23674482034.45451,1.1459668226451767,153837.56196756367,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.19233489224318728,0.6523229262878238,-16.63382332994108,0.20322545545569706,0.6348496748337814,-14.371444820439157,0.3757284744501505,0.010772772568539988,0.4476251993902668,0.012537845430452527,-3.1124151409348304,-26.66691553661197,0.499033582042108,-4.623596379919662,-2.2126001534015654,3404.2153049770077,0.9916314455539507,0.37537239541087225,0.4502014390658506,-3.291620654922755,-28.98682378469836,0.5309614359172152,3597.3124946231032,1.0670314944051986,0.017640052641227234,0.41131822645516936,0.3886645978438641,-47.41201270430996
22,0.8639379797371931,0.5782172325201155,175834.61142634886,27220217165.113003,1.1358399673269741,164959.78480460774,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.18238751889850877,0.6684901692529364,-19.095776594718746,0.19291469065376957,0.6513866965625005,-16.502830331481334,0.36715907854752594,0.010815463105441668,0.4588577787152162,0.012665608490108901,-3.6310749209329996,-30.570064105246885,0.4518207361146251,-5.412021780874035,-2.580023688814868,3586.1613414648928,1.0093995670496765,0.3669362267601814,0.4611900638300504,-3.841303130125011,-33.24065716340914,0.4914197485852977,3793.50909095602,1.0849751409406216,0.017640052641227234,0.3970881511937995,0.402661627825297,-54.483632789335275
23,0.9032078879070655,0.6167226819279528,186819.26446566367,30964931770.544437,1.127127869491764,175944.43784392264,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.17352402977073017,0.683062529366413,-21.68512686538014,0.18370937174966356,0.6663303897693289,-18.743629694578605,0.3593124007661775,0.010849193262447532,0.46921539204052176,0.012775766513239395,-4.1885970176324605,-34.75334650978861,0.40356471230506175,-6.246219171654338,-2.962513823740317,3765.8569034025018,1.025264613866741,0.3592098466062252,0.4713197405867439,-4.418783844419602,-37.71674750942833,0.4510664818815096,3987.27894881515,1.1009650630627075,0.017640052641227234,0.3838560710902562,0.4161312043531245,-61.9413355078493
24,0.9424777960769379,0.6545084971874737,197598.62366849382,34874262945.88739,1.1195997500009536,186723.7970467526,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.16562554957457473,0.6961807235227304,-24.378580630603828,0.1754919181776425,0.6798135769903834,-21.073723184482915,0.35213672211555425,0.010875507525157521,0.47874688213212785,0.012870690418510774,-4.759314151956437,-39.092565412881655,0.35161308263090896,-7.103722831051675,-3.3740320539859274,3942.194107895646,1.0394285501049918,0.35214231038422567,0.4806397986660311,-5.010823323773089,-42.39473161393582,0.41012442277554484,4177.427412591771,1.115215189164509,0.017640052641227234,0.37161430268454015,0.42898577147797423,-69.71715350163055
25,0.9817477042468103,0.6913417161825449,208106.2307008533,38908713317.34853,1.1130721004132154,197231.40407911217,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.1585888743996962,0.7079726822839703,-27.14952475118028,0.16815964548352272,0.6919583754020987,-23.470137187740082,0.3455858965449333,0.010895710367798616,0.48749735450595677,0.012952418504324851,-5.336218540960563,-43.561537009570436,0.3005787472300463,-7.98222714891854,-3.802611112993909,4114.085777440558,1.0520678536494625,0.34568830597764855,0.4891954225645347,-5.626810356375739,-47.171212210279606,0.36899736241763204,4362.782153775922,1.1279113210169736,0.017640052641227234,0.36034258365083727,0.4411576784843241,-77.73312465868275
26,1.0210176124166828,0.7269952498697734,218277.30267125374,43024273633.79916,1.1073976812942405,207402.4760495126,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.15232456745162182,0.71855363894608,-29.968436946905143,0.16162310669336927,0.7028758152304776,-25.90739779556147,0.3396188143177468,0.010910905831381471,0.49550819556767445,0.013022704402423813,-5.920912507222024,-48.112249515890106,0.2501405008207669,-8.872964053629389,-4.236538852173128,4280.47214273471,1.0633363225273098,0.3398075721478796,0.4970277871539359,-6.251534635291525,-52.0601575684993,0.3268971744277763,4542.200398751496,1.1392145282505455,0.017640052641227234,0.3500124034174902,0.45259675379030523,-85.90251200721352
27,1.0602875205865552,0.7612492823579744,228049.13153877287,47173165278.52638,1.1024574265586176,217174.3049170316,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.14675523626704098,0.728026626837713,-32.8033740881159,0.15580454934100704,0.7126659589133402,-28.357951309237198,0.33419891497716003,0.010922029893699269,0.5028171625800223,0.013083057515012934,-6.506993173534225,-52.69269176168061,0.19551412555182607,-9.767940279084955,-4.671107985384715,4440.327376506986,1.0733676971274728,0.3344643805016851,0.5041742388176945,-6.874071323387799,-56.98644395100433,0.28541495735147565,4714.575974375598,1.1492642274277265,0.017640052641227234,0.34059032750486384,0.4632675854329844,-94.13125731783245
28,1.0995574287564276,0.7938926261462365,237361.47072897974,51304686521.28947,1.0981544105769983,226486.64410723856,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.14181400537747127,0.736483201366259,-35.62052773983974,0.15063651878076056,0.7214183232288653,-30.792642578514112,0.3292937505856615,0.010929876994850178,0.5094585163536038,0.01313477706266108,-7.087709721633083,-57.24776369638869,0.1416431293817095,-10.656961836273755,-5.10136080136864,4592.665918083918,1.0822780408624153,0.32962707793019513,0.5106684985909595,-7.490547404323903,-61.89033822873677,0.24431767613656855,4878.84612790381,1.1581809168152504,0.017640052641227234,0.3320404977710957,0.4731468238557905,-102.31963682713968
29,1.1388273369263,0.8247240241650917,246156.90657409956,55366143709.03849,1.0944093013333376,235282.07995235862,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.13744318137014475,0.744004265364857,-38.38483470341375,0.14606061746525842,0.7292124690438156,-33.18124062849849,0.3248745975864926,0.010935121811803184,0.5154631766144482,0.01317898072701595,-7.6560822673249165,-61.72027748403098,0.09061056436366277,-11.529013694607123,-5.522175832634805,4736.548549698979,1.0901678594369895,0.3252676850599415,0.5165408715624148,-8.09584400691646,-66.69016134873502,0.2048490361494882,5033.9980792142605,1.1660685698660085,0.017640052641227234,0.3243264778561952,0.48222068255414147,-110.36408238427654
30,1.1780972450961724,0.8535533905932737,254381.21228736802,59303846422.267525,1.0911568990657177,243506.38566562664,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.13359309830907454,0.750660919297669,-41.06062889031564,0.142026417763867,0.7361186678151024,-35.492999817810855,0.3209161144094391,0.010938337158179868,0.5208588863419972,0.013216628728052671,-8.225121479641574,-66.05202672974644,0.04203283301464528,-12.372894996278042,-5.928360221451881,4871.088187082432,1.0971239607377434,0.32136154574306375,0.5218184523472834,-8.684747472455433,-71.32028439563912,0.16607596045614537,5179.075264933863,1.1730167074182896,0.017640052641227234,0.3174125900848749,0.49048272053075304,-118.15912708895262
31,1.2173671532660448,0.8802029828000155,261983.68228920375,63064143956.95308,1.0883434782316286,251108.85566746243,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.13022112739014996,0.7565152872384618,-43.612319780865676,0.13849051939035403,0.7421985851803019,-37.69724384008291,0.3173960414016286,0.010940008711348091,0.5256703758057489,0.013248544042634047,-8.7675161360577,-70.18489959963298,-0.003998358896248805,-13.177431528547139,-6.314745716604401,4995.45534863084,1.1032210692340998,0.31788702260737184,0.5265253201937851,-9.245062903977464,-75.76916475893053,0.1311524116570118,5313.183235969595,1.179102176523892,0.017640052641227234,0.31126486474747506,0.4979319335738176,-125.59943124015648
32,1.2566370614359172,0.9045084971874736,268917.4448239674,66594479370.990425,1.0859247315049025,258042.61820222597,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.12729083351444795,0.7616212892679071,-46.00508199347466,0.1354157394751846,0.7475059435472419,-39.763959255703696,0.3142949395359492,0.010940547129644618,0.5299195201224992,0.013275429354082045,-9.275723529093328,-74.06201039877858,-0.046924234376661406,-13.931691652261831,-6.676286133640131,5108.883269436978,1.1085232144615094,0.3148252339603406,0.5306827198081682,-9.768140677353344,-79.92415529319578,0.09767609048071876,5435.495172084596,1.184390666319951,0.017640052641227234,0.3058516988502068,0.5045711481209263,-132.58184223035164
33,1.2959069696057897,0.9263200821770461,275139.7509399224,69844436787.22458,1.08386417056955,264264.9243181809,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.12477126192234864,0.766025343956998,-48.2055401365612,0.13277042238640605,0.7520871402878526,-41.66438493677138,0.31159596446547366,0.010940298010961245,0.533625486303974,0.013297881221782597,-9.742766891074996,-77.6288235897378,-0.08621193264777471,-14.612590327640067,-7.008154062535281,5210.672628650466,1.1130849150716668,0.3121598277571113,0.5343092256625079,-10.24863404881588,-83.73173602858222,0.0661802937424947,5545.256979519872,1.1889379907767645,0.017640052641227234,0.30114430069758935,0.5104056938004778,-139.0074409555155
34,1.335176877775662,0.9455032620941839,280612.23805073695,72766757686.74586,1.0821318778943778,269737.4114289958,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.12263633936664137,0.7697669929999672,-50.18243314434515,0.13052785669879585,0.7559818079767897,-43.3715838334048,0.30928467274521676,0.010939550054264502,0.5368048672441718,0.013316401874314968,-10.162114912899275,-80.83424428031202,-0.12136439859116249,-15.213313729851155,-7.305834611344956,5300.195861023353,1.1169521796399102,0.3098767888197719,0.5374208886489239,-10.683121989196783,-87.16774241492516,0.03879267949906945,5641.791940233078,1.1927911659133408,0.017640052641227234,0.29711697944195714,0.5154423229378939,-144.78352739450762
35,1.3744467859455345,0.9619397662556434,285301.16645358625,75318302555.83385,1.0807035317801685,274426.339831845,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.12086437605133739,0.7728794452956044,-51.907242709264885,0.12866578768520395,0.759223309550246,-44.860983823755504,0.30734885736669604,0.010938541713235427,0.5394718011025051,0.013331408957273557,-10.527811931935773,-83.63164988507681,-0.15192972210279454,-15.725687460266528,-7.553420813522065,5376.901026058569,1.1201633438911065,0.3079642759866268,0.5400313646450324,-11.060758857453273,-90.16224228346896,0.015100864808130915,5724.5048840902855,1.195989306035882,0.017640052641227234,0.2937473248268608,0.5196883434992614,-149.8254992414635
36,1.413716694115407,0.9755282581475768,289177.6273456399,77460935453.09662,1.0795596472997515,278302.8007238988,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.1194376564538267,0.7753900408715291,-53.35477120820294,0.12716601501991218,0.7618391653362201,-46.11087508501588,0.3057784101060874,0.01093746657241621,0.54163807521117,0.013343243505755163,-10.834597637226462,-85.97983895395399,-0.17750971526647097,-16.16089728950579,-7.7606851652360955,5440.315210906613,1.1227497618436582,0.3064124863502623,0.5421520249829412,-11.378329549715309,-92.67457279852994,-0.005384963672697307,5792.885858287771,1.198564360226211,0.017640052641227234,0.2910163113367201,0.5231509335751996,-154.05857982353123
37,1.4529866022852793,0.9861849601988383,292217.72105644416,79162310811.22694,1.078684990677552,281342.894434703,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.11834210903193934,0.7773206367062487,-54.50365565834257,0.1260140668407911,0.7638514113601732,-47.10285240235919,0.30456520854991087,0.010936477628086121,0.5433132140711334,0.013352176359451984,-11.078013510554301,-87.84387503249431,-0.19776753187198154,-16.524033568942976,-7.924967087828566,5490.047446030541,1.1247363659360905,0.30521354419940794,0.5437920490539287,-11.62545808394895,-94.6756267973618,-0.02078987657115733,5846.5132713806215,1.2005417069676703,0.017640052641227234,0.2889083523481506,0.5258366089685536,-157.41935494725175
38,1.4922565104551517,0.9938441702975689,294402.70439733844,80396544038.26454,1.0780681358046293,283527.8777755973,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.11756704661988168,0.778687917211158,-55.33680570392331,0.12519894280154653,0.7652768896755319,-47.822192093503894,0.3037030260203867,0.010935690616198238,0.5445045512705162,0.01335841319365559,-11.254493524777322,-89.1958058273832,-0.21243415513261088,-16.787376274195857,-8.043982730446592,5525.791115663169,1.1261421086971073,0.3043614127073292,0.5449584993925256,-11.807697135224082,-96.11654823221048,-0.032292048933830864,5885.056492534201,1.2019406215871165,0.017640052641227234,0.28741132317889895,0.5277508197578841,-159.8570827080737
39,1.5315264186250241,0.9984586668665639,295719.1062194453,81144750181.86557,1.0777011400889256,284844.279597704,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.11710497100899689,0.7795036322170242,-55.84175539200709,0.1247129201988891,0.7661274720667562,-48.25815473801623,0.30318746296985727,0.010935186496182789,0.545217285311827,0.013362098300697945,-11.361436983800242,-90.01524083876821,-0.22131360499082797,-16.946982319029534,-8.117385098277015,5547.325848195234,1.1269802960552096,0.303851826808935,0.5456563796081974,-11.918344810159805,-96.98830224206176,-0.03970493225697508,5908.277889973174,1.2027746281705756,0.017640052641227234,0.28651656671975423,0.5288976562994221,-161.33474556270085
40,1.5707963267948966,1.0,296158.81046778336,81395438001.39938,1.0775793235019446,285283.98384604225,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.1589135380672935,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.00016257476372473142,0.9998374252362753,0.0001637931786756513,2.582514051708194e-06,0.9998362068213242,2.5825140517081548e-06,0.11695143678919245,0.7797747649886717,-56.010920501058735,0.12455141865787231,0.7664102185739439,-48.404206625940894,0.3030158987482016,0.010935013170698386,0.5454545194064073,0.013363317222090478,-11.397261802901514,-90.28977391835352,-0.22428674552596428,-17.000452738323958,-8.143202713869401,5554.51887483965,1.127258820004268,0.30368224608294536,0.5458886754988621,-11.956372344623736,-97.28122963738397,-0.04192034438957498,5916.0342960604285,1.20305174478344,0.017640052641227234,0.2862188912453108,0.5292796497081209,-161.8298199755631
0,0.0,0.0,10883.525845888813,8486638.0070058,13.957368599950566,872.7855473301344,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.2653138946289366,0.5397636734253013,-6.6680275256493555,0.26638204807209714,0.5381952993908908,-6.584553043786657,0.28698947382026285,0.003574733808994539,0.5147605926238848,0.004883282096810201,-5.81799977954244,-10.168789683417224,-3.053099771337238,-6.340114211700168,-5.373587446291436,2592.8790363975513,0.27657481314263044,0.2863077080863599,0.5157842188720138,-5.935364330605224,-10.431208031920676,-3.024569213030129,2604.037732274318,0.2783217460667999,0.17588613614250811,0.28585161952080246,0.515460216836981,-7.7693991598597325
1,0.039269908169872414,0.001541333133436012,11323.230094226928,8687628.004642343,14.75840582703274,872.7855473301347,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.2576615484292929,0.551066376680395,-7.300508308095472,0.25843670455613466,0.5499161211495656,-7.233567731255642,0.2781224355297072,0.0034316407374994948,0.5269835210030435,0.004768357585852881,-6.468622447412379,-11.257094061128775,-3.423659386317376,-7.047441692183862,-5.914663775077582,2672.594163066184,0.2741564328253951,0.2773533964624053,0.52805132626103,-6.5477642471599165,-11.248721621083554,-3.4594692083483096,2681.375613559955,0.2734750292514428,0.17588613614250811,0.27691822101057983,0.5278122387512899,-8.42808013748284
2,0.07853981633974483,0.0061558297024311365,12639.631916333768,11601100.058327213,13.771133269877117,1764.8052945926313,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.23718096780211367,0.5818928758833198,-9.343877447925134,0.2372509696339746,0.5817860833243119,-9.335877093047852,0.2581323003375084,0.0033786178629438266,0.5560637980757545,0.004843674828242234,-8.17448645763686,-14.934750823305741,-4.378251899786624,-8.744645992686578,-7.275138052501231,2911.2480728082005,0.29843091888502277,0.25739435767790037,0.5570284785668894,-8.29696014579253,-14.276130116572924,-4.446312746640279,2912.9124436612847,0.29088897687946635,0.17588613614250811,0.25723895148625775,0.5564543565007876,-10.8495865026759
3,0.11780972450961724,0.013815039801161699,14824.615257228019,24087392.59552635,9.123827606216482,3949.7886354868842,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.2095362885791964,0.6248328790731515,-13.231326415969106,0.2088355873614256,0.6259411278257404,-13.352398090615237,0.23586031949977043,0.0035576319016697483,0.5902251669441342,0.005278265031935287,-10.469871802629253,-20.036226113654685,-5.430083455569321,-11.5845042082425,-9.346325015217774,3307.3693849095625,0.3841301112566698,0.23516691378223364,0.5910667476706631,-10.75461116339586,-19.847516162742064,-5.569700645733234,3297.220721026923,0.37027267158516397,0.17588613614250811,0.2382551923745154,0.5862753994573839,-16.356493339122004
4,0.15707963267948966,0.024471741852423214,17864.708968032377,57345017.54549895,5.565397660908842,6989.8823462912405,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.18029744851190976,0.6719122729160852,-19.669663774429882,0.17900572386971778,0.674031601438686,-20.035189182273623,0.215139494515338,0.003791289385055789,0.6231785767950562,0.00579686490543036,-13.494687298856082,-31.04421518434016,-6.365294402787077,-15.473453003351105,-11.51272672424043,3858.5158797574622,0.5080255423883574,0.21440422438583076,0.6240580700029157,-13.788507446515574,-28.775738250090455,-6.75650813476807,3831.931057331441,0.4915736565226742,0.17588613614250811,0.22385876776828967,0.6102513212678556,-27.10739946755839
5,0.19634954084936207,0.03806023374435662,21741.16986008598,126563977.70402779,3.734699836872056,10866.343238344849,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.1530629486623714,0.717302368928477,-29.61696333717814,0.15142569215319132,0.7200783559376904,-30.403685705677272,0.19692082897620786,0.003984645242178647,0.6528589763875636,0.006235565784276694,-17.16255396206708,-45.20118635295821,-7.817314135142941,-19.884556573554253,-14.008801528037266,4561.289555936356,0.6364415172510502,0.19610339627807657,0.6538892840160749,-17.533566016731918,-43.13908033539665,-7.985357113413636,4513.746785542289,0.6199688012481378,0.17588613614250811,0.2118896707546444,0.6301237357948848,-46.02963109054382
6,0.23561944901923448,0.05449673790581606,26430.098262935277,250453038.16184378,2.7891460184124752,15555.271641194164,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.12941688014205832,0.7579149685815872,-44.25208895903485,0.1276382900045037,0.7610149530662664,-45.71229831778599,0.1811640840049389,0.00412037006334373,0.6789640046034615,0.006561614312480715,-19.93133007322004,-68.8728058167911,-9.070329862580277,-25.571294458721464,-17.8803949422447,5411.357580036636,0.7525725232472836,0.18027816107698805,0.6801626251833239,-22.25604994710998,-65.4623358791969,-9.250275523198088,5338.464284968314,0.7373881040941668,0.17588613614250811,0.1997827732797398,0.6494554065172194,-76.72748126138245
7,0.2748893571891069,0.0736799178229539,31902.585373749786,450653200.46318144,2.258443859897865,21027.758752008656,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.10964728032756577,0.7927279654281003,-64.93688879858149,0.1078626834127725,0.795908991647459,-67.41021733121443,0.16756637635860852,0.004206193459015179,0.7017740774126542,0.006788259655632375,-26.661364972752676,-105.65714424491222,-10.04986276652611,-32.52711254884799,-21.638737470763132,6403.479000013428,0.8513677747313777,0.16665138852570374,0.7030982154332599,-28.238560068028303,-98.13399910252274,-10.59867578299463,6300.998897979155,0.8380307193736534,0.17588613614250811,0.1866496308120248,0.6699828756403503,-123.36836596003462
8,0.3141592653589793,0.09549150281252627,38124.89148970469,751052597.6387264,1.9352936873815698,27250.064867963545,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.09342102817236204,0.821885432160057,-93.17204407772016,0.09170723357727752,0.8249957495358423,-97.09447008396471,0.1557961142405109,0.0042540878951498546,0.7217107353774311,0.0069374896436436755,-33.232397923601454,-156.2783846692014,-11.80841119042149,-40.93668630030362,-27.563414150967684,7531.537057398716,0.9331098312534293,0.15489560739904668,0.7230951833433953,-36.01955741060502,-143.6093732944056,-12.056311427068938,7395.416278610361,0.921764676863495,0.17588613614250811,0.17279444494348112,0.6916848979903283,-190.5498547057536
9,0.3534291735288517,0.11979701719998452,45058.654024468386,1177020618.2299514,1.7249335067298628,34183.82740272726,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.08019615556736179,0.8460391122330608,-130.5477249516705,0.07859024686755377,0.8489959331675955,-136.45745663986435,0.14555836143095782,0.004274540480460897,0.7391880901837801,0.007029120178918128,-39.99711411176777,-229.8732532007409,-13.634742650046606,-54.14744224963248,-34.67697065078719,8788.576899151358,0.9999917619065118,0.14470950836312066,0.7405680830592438,-45.88574348103358,-204.82768329645984,-13.628906002553311,8614.96897977963,0.9905707510472281,0.17588613614250811,0.1588857573387171,0.7137843216744703,-283.15103699518346
