family,map_index,p,n,n_trials,tail_fraction,trace_g,trace_g2,effective_rank_g,max_weight_fraction_g,noise_signal_ratio,sigma,de_alpha_cv,de_kappa,de_gen_error_normalized,de_r2_gen,de_slope_gen,de_acc_error_normalized,de_r2_acc,de_slope_acc,de_acc_numerator,de_acc_denominator,mc_gen_error_normalized_mean,mc_gen_error_normalized_se,mc_gen_error_normalized_median,mc_gen_error_normalized_q25,mc_gen_error_normalized_q75,mc_r2_gen_mean,mc_r2_gen_se,mc_r2_gen_median,mc_r2_gen_q25,mc_r2_gen_q75,mc_slope_gen_mean,mc_slope_gen_se,mc_slope_gen_median,mc_slope_gen_q25,mc_slope_gen_q75,mc_acc_error_normalized_mean,mc_acc_error_normalized_se,mc_acc_error_normalized_median,mc_acc_error_normalized_q25,mc_acc_error_normalized_q75,mc_r2_acc_mean,mc_r2_acc_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_slope_acc_mean,mc_slope_acc_se,mc_slope_acc_median,mc_slope_acc_q25,mc_slope_acc_q75,mc_acc_numerator_mean,mc_acc_numerator_se,mc_acc_numerator_median,mc_acc_numerator_q25,mc_acc_numerator_q75,mc_acc_denominator_mean,mc_acc_denominator_se,mc_acc_denominator_median,mc_acc_denominator_q25,mc_acc_denominator_q75,tail_propensity,tail_fraction_sd
continuous,2,500,1000,2000,0.05,5622473.775029868,86982375685.32251,363.4323746831496,0.005773715408601691,1.0,41.669472819349565,501.1872336272735,0.7085396500733724,0.4142140595340429,0.5857859404659571,1.000839209423527,0.99982874538506,-136352733.80418697,8.56309738019069e-05,405.0243438645729,4729881.325436398,0.4145891265096037,0.0005872497319257186,0.41470898811126944,0.39671157703078874,0.43196415211283884,0.5854108734903964,0.0005872497319257186,0.5852910118887306,0.5680358478871612,0.6032884229692113,1.0009398470491317,0.0005975835430703659,1.0010369609514118,0.9826576750664223,1.0193511990114401,0.9998281509816105,3.372071546102987e-07,0.9998287508885721,0.999818671626082,0.999838784650668,-138543383.29286793,544060.3049856998,-136361502.7981124,-153865830.29519284,-121621490.6585351,8.592822944294404e-05,1.686182809219324e-07,8.56282218101335e-05,8.061092372657158e-05,9.06682973291443e-05,405.09650895089595,0.3749786935011003,404.7008810331964,394.01508427719364,416.37276314857,4741270.2869267175,7851.397828492659,4722957.081000009,4506284.486019222,4963982.683088087,,
continuous,2,500,1000,2000,0.05,5622473.775029868,86982375685.32251,363.4323746831496,0.005773715408601691,10.0,131.77044300762262,5011.872336272735,5.4341621404326315,0.8442893200945765,0.15571067990542353,1.0018712565694923,0.9999158892185134,-565329774.1428097,4.205627510846036e-05,107.5509344703963,2557310.037397024,0.8439842051095775,0.0006334722715189591,0.8440122908176988,0.825005836015168,0.8623751177640482,0.1560157948904225,0.0006334722715189591,0.15598770918230115,0.13762488223595176,0.17499416398483209,1.0029363688601358,0.0019773214404644078,1.0037252425506509,0.9443094149196252,1.0612202469686278,0.9999153360812505,2.394165975731263e-07,0.9999158975515559,0.9999084131179747,0.9999226780612493,-585757290.7573457,3445901.766951827,-565441821.3436062,-668966160.1706884,-476797288.0240749,4.233286973477114e-05,1.197134519669869e-07,4.205210841193595e-05,3.866171673947981e-05,4.579448958028667e-05,107.72704369217196,0.2577468776176751,107.3545508409857,100.14223977649849,115.4558459654775,2558929.256608923,4682.340940412384,2550474.7281018416,2408589.736391744,2698401.4458388328,,
continuous,3,500,1000,2000,0.07500000000000001,6702040.01925656,115059864555.0794,390.3823509040761,0.005161378369131221,0.01,4.166947281934957,5.011872336272725,0.009926183950402546,0.009805789656203951,0.9901942103437961,1.000023060754079,0.9939628539503781,-108754.90670859916,0.0030231427207659885,685.1987419820762,226651.13931785,0.009808503237651736,1.9663812177857992e-05,0.009777590976276866,0.009189334901781686,0.010410924518655152,0.9901914967623483,1.9663812177858033e-05,0.9902224090237232,0.9895890754813448,0.9908106650982182,1.0001885783177482,9.62526011504174e-05,1.0001616880322635,0.9972010013786481,1.003238662272884,0.993909687761047,1.3094914902946104e-05,0.9939491979959149,0.993522047327575,0.9943240842086538,-109834.94095873526,472.6857848256467,-108262.33361154907,-123105.48682077971,-94394.62652666523,0.00304985002706888,6.56784339647188e-06,0.003029991426088836,0.0028419963673979526,0.003244238879219632,685.108892437984,0.06748544323346167,685.1173055974007,682.9735227348124,687.1675511135822,226688.36013132895,481.5163632562774,226130.66778722717,211279.9575489556,241041.51131090982,,
continuous,3,500,1000,2000,0.07500000000000001,6702040.01925656,115059864555.0794,390.3823509040761,0.005161378369131221,0.1,13.177044300762262,50.118723362727245,0.09241880163852421,0.08442893217007182,0.9155710678299281,1.0001870837274478,0.9992958960244196,-8059860.288077758,0.0003521139799176418,633.456829651449,1799010.7345343467,0.08460753915350216,0.00015496335581587827,0.08432664585215277,0.07969110176172663,0.08900157577809958,0.9153924608464978,0.00015496335581587827,0.9156733541478472,0.9109984242219005,0.9203088982382734,1.0004265233613483,0.0002674519426464019,1.0000500252871722,0.99239669061318,1.0082780943750047,0.9992926551297951,1.400663894876782e-06,0.9992948474306831,0.9992524645550993,0.9993373815389321,-8176467.352830712,32770.73865363848,-8035894.892168241,-9101251.007966787,-7150052.133960377,0.00035373549007106786,7.005822752653079e-07,0.00035263846160124535,0.0003313641316278195,0.00037383759972584854,633.3606719031073,0.19773134810072648,633.7056032630414,627.5984613527703,639.6354354811918,1803783.4139043554,3421.9259029219106,1795814.3579521156,1697418.4539211164,1905332.8987767017,,
continuous,3,500,1000,2000,0.07500000000000001,6702040.01925656,115059864555.0794,390.3823509040761,0.005161378369131221,1.0,41.669472819349565,501.1872336272735,0.7085396500733724,0.4142140595340429,0.5857859404659571,1.000839209423527,0.9998563289695503,-193743872.6140054,7.18380955808762e-05,405.0243438645729,5638016.161057494,0.4145891265096037,0.0005872497319257186,0.41470898811126944,0.39671157703078874,0.43196415211283884,0.5854108734903964,0.0005872497319257186,0.5852910118887306,0.5680358478871612,0.6032884229692113,1.0009398470491317,0.0005975835430703659,1.0010369609514118,0.9826576750664223,1.0193511990114401,0.9998558534708744,2.7565988292475226e-07,0.9998561272816157,0.9998482144008413,0.9998645258927847,-196701453.33847103,753368.3619717979,-193200999.34139067,-217900955.7988389,-173580114.09562147,7.207588101957261e-05,1.3784000761462036e-07,7.19389467982552e-05,6.773934791725621e-05,7.589567965647965e-05,405.09650895089595,0.3749786935011003,404.7008810331964,394.01508427719364,416.37276314857,5650305.090624368,9002.853191170212,5633399.545736445,5381806.747581986,5896684.505251665,,
continuous,3,500,1000,2000,0.07500000000000001,6702040.01925656,115059864555.0794,390.3823509040761,0.005161378369131221,10.0,131.77044300762262,5011.872336272735,5.4341621404326315,0.8442893200945765,0.15571067990542353,1.0018712565694923,0.9999294374904438,-803278209.0105852,3.5281877183544805e-05,107.5509344703963,3048333.678814494,0.8439842051095775,0.0006334722715189591,0.8440122908176988,0.825005836015168,0.8623751177640482,0.1560157948904225,0.0006334722715189591,0.15598770918230115,0.13762488223595176,0.17499416398483209,1.0029363688601358,0.0019773214404644078,1.0037252425506509,0.9443094149196252,1.0612202469686278,0.9999290008784278,1.9878802450945294e-07,0.9999293925181427,0.9999232569096267,0.9999350705757202,-832258260.3301114,4857889.538205577,-802255232.2674147,-948712555.311367,-679096441.1991394,3.5500200793155813e-05,9.939759369932497e-08,3.5304364127697774e-05,3.246523913582422e-05,3.8372281402628567e-05,107.72704369217196,0.2577468776176751,107.3545508409857,100.14223977649849,115.4558459654775,3050340.998267151,5395.609994591378,3037667.2243465767,2875683.6701455554,3212885.0415172926,,
continuous,4,500,1000,2000,0.1,7781606.263483255,153573534372.58054,394.2957768555023,0.005856983369417806,0.01,4.166947281934957,5.011872336272725,0.009926183950402546,0.009805789656203951,0.9901942103437961,1.000023060754079,0.994797155955359,-146614.8478646881,0.002604814551744979,685.1987419820762,263050.8730546894,0.009808503237651736,1.9663812177857992e-05,0.009777590976276866,0.009189334901781686,0.010410924518655152,0.9901914967623483,1.9663812177858033e-05,0.9902224090237232,0.9895890754813448,0.9908106650982182,1.0001885783177482,9.62526011504174e-05,1.0001616880322635,0.9972010013786481,1.003238662272884,0.9947520933580601,1.122136168387563e-05,0.994778115936661,0.9944260500658029,0.9951092453978979,-148063.83722591007,632.7751107692244,-145543.44210711156,-166001.65769563857,-127670.351460223,0.00262743666567861,5.6257281307390654e-06,0.002614359469405603,0.0024483745700688547,0.0027908694432362538,685.108892437984,0.06748544323346167,685.1173055974007,682.9735227348124,687.1675511135822,263103.9588951827,555.2685404338292,262317.3762496807,245528.35162360442,279904.729470829,,
continuous,4,500,1000,2000,0.1,7781606.263483255,153573534372.58054,394.2957768555023,0.005856983369417806,0.1,13.177044300762262,50.118723362727245,0.09241880163852421,0.08442893217007182,0.9155710678299281,1.0001870837274478,0.9993935366115937,-10865646.952941583,0.0003032776828796183,633.456829651449,2088702.418314408,0.08460753915350216,0.00015496335581587827,0.08432664585215277,0.07969110176172663,0.08900157577809958,0.9153924608464978,0.00015496335581587827,0.9156733541478472,0.9109984242219005,0.9203088982382734,1.0004265233613483,0.0002674519426464019,1.0000500252871722,0.99239669061318,1.0082780943750047,0.9993906223195389,1.2005115088569737e-06,0.9993915369761865,0.9993561513880138,0.9994282214502904,-11015808.007242966,43928.45224334748,-10794315.463039402,-12224516.554369371,-9639908.722633796,0.00030473563248196013,6.004405503254542e-07,0.000304277804398809,0.0002859301528819512,0.00032197614031280285,633.3606719031073,0.19773134810072648,633.7056032630414,627.5984613527703,639.6354354811918,2093659.6480951011,3950.352610468589,2081691.7260810705,1972937.2174841254,2209665.5536984354,,
continuous,4,500,1000,2000,0.1,7781606.263483255,153573534372.58054,394.2957768555023,0.005856983369417806,1.0,41.669472819349565,501.1872336272735,0.7085396500733724,0.4142140595340429,0.5857859404659571,1.000839209423527,0.9998762595564296,-261189695.09883496,6.187213586580508e-05,405.0243438645729,6546150.996678588,0.4145891265096037,0.0005872497319257186,0.41470898811126944,0.39671157703078874,0.43196415211283884,0.5854108734903964,0.0005872497319257186,0.5852910118887306,0.5680358478871612,0.6032884229692113,1.0009398470491317,0.0005975835430703659,1.0010369609514118,0.9826576750664223,1.0193511990114401,0.9998758379050255,2.3638801178585983e-07,0.9998760469940802,0.9998692909448683,0.9998833665868299,-265082882.00591147,1011943.8722924072,-260294571.94510332,-293993798.9885063,-234079556.0740382,6.20829886005883e-05,1.1820143393379576e-07,6.197842362238173e-05,5.8318407103545556e-05,6.535666331260469e-05,405.09650895089595,0.3749786935011003,404.7008810331964,394.01508427719364,416.37276314857,6559339.894322017,10371.51966069886,6537858.807386389,6244594.51548229,6849810.135798408,,
continuous,4,500,1000,2000,0.1,7781606.263483255,153573534372.58054,394.2957768555023,0.005856983369417806,10.0,131.77044300762262,5011.872336272735,5.4341621404326315,0.8442893200945765,0.15571067990542353,1.0018712565694923,0.9999392266501189,-1082914198.9243417,3.038713662946797e-05,107.5509344703963,3539357.320231964,0.8439842051095775,0.0006334722715189591,0.8440122908176988,0.825005836015168,0.8623751177640482,0.1560157948904225,0.0006334722715189591,0.15598770918230115,0.13762488223595176,0.17499416398483209,1.0029363688601358,0.0019773214404644078,1.0037252425506509,0.9443094149196252,1.0612202469686278,0.9999388535676729,1.7123557241650727e-07,0.9999391237975589,0.9999338652175711,0.9999441670562548,-1122197274.5704014,6560082.49256667,-1079257885.8981948,-1283047000.561199,-914443872.1585091,3.05736908660974e-05,8.562044067877282e-08,3.0438564473673176e-05,2.791686154816638e-05,3.306793795878016e-05,107.72704369217196,0.2577468776176751,107.3545508409857,100.14223977649849,115.4558459654775,3541752.739925378,6222.3712046472,3527767.328782143,3338076.592600136,3732924.1011155457,,
