dataset,policy,sigma,noise_signal_ratio,signal_power,alpha,lambda,n,d,n_trials,train_pool_size,population_size,train_patches_per_image,population_patches_per_image,seed,case_path,mc_elapsed_seconds,theory_gen_error_normalized,theory_acc_error_normalized,theory_r2_gen,theory_r2_acc,theory_weight_error,mc_weight_error,mc_weight_error_std,mc_weight_error_se,mc_weight_error_median,mc_weight_error_q25,mc_weight_error_q75,mc_gen_error,mc_gen_error_std,mc_gen_error_se,mc_gen_error_median,mc_gen_error_q25,mc_gen_error_q75,mc_r2_gen,mc_r2_gen_std,mc_r2_gen_se,mc_r2_gen_median,mc_r2_gen_q25,mc_r2_gen_q75,mc_slope_gen,mc_slope_gen_std,mc_slope_gen_se,mc_slope_gen_median,mc_slope_gen_q25,mc_slope_gen_q75,mc_slope_acc,mc_slope_acc_std,mc_slope_acc_se,mc_slope_acc_median,mc_slope_acc_q25,mc_slope_acc_q75,mc_acc_error,mc_acc_error_std,mc_acc_error_se,mc_acc_error_median,mc_acc_error_q25,mc_acc_error_q75,mc_r2_acc,mc_r2_acc_std,mc_r2_acc_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_alpha_cv,mc_alpha_cv_std,mc_alpha_cv_se,mc_alpha_cv_median,mc_alpha_cv_q25,mc_alpha_cv_q75,mc_gen_error_normalized,mc_gen_error_normalized_se,mc_acc_error_normalized,mc_acc_error_normalized_se
vanhateren,cv,0.2530623373877745,3.68823892642e-05,1736.3448486328125,0.0001,1.0000000000000001e-07,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma0p253062_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3710346549996757,8.89904212923898e-05,0.0015868033780739846,0.9999110095846738,0.9982786870036237,78.59104403846216,82.2630241394043,3.1211976720698305,0.31211976720698303,82.3395881652832,79.98708534240723,83.88088417053223,0.20186894297599792,0.01421023522133831,0.001421023522133831,0.19981348514556885,0.19250193983316422,0.20878475531935692,0.9998837391413722,8.183993653416476e-06,8.183993653416477e-07,0.9998849229257063,0.999879756169701,0.9998891338088832,1.0007630312244569,0.00030036481815726206,3.0036481815726207e-05,1.0007684886246895,1.0005700787609249,1.000944224295764,0.961086672864239,0.005060078358795113,0.0005060078358795114,0.9611389839654132,0.9579976534976566,0.9647401659742285,2.6732685032947283,0.6976367576292692,0.06976367576292693,2.6221910338253673,2.158720991691828,3.063254755479343,0.998328539749391,0.00045490287960812085,4.549028796081208e-05,0.998365240346291,0.9980777171313261,0.9986642069574881,0.17583826005458833,0.03854609512933411,0.0038546095129334107,0.17782793939113617,0.1412537544965744,0.19952623546123505,0.00011626085862779407,8.183993653407826e-07,0.0015395953778419326,4.017846789931069e-05
vanhateren,fixed,0.2530623373877745,3.68823892642e-05,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma0p253062_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3710346549996757,0.00724639357992494,0.12512277858221385,0.9927536069058948,0.931723181850882,181.1849249972857,183.39468505859375,5.164173587976614,0.5164173587976614,183.47451782226562,179.50008010864258,187.2326202392578,12.591547164916992,0.7734126917552155,0.07734126917552156,12.63199520111084,12.027302742004395,13.100237131118774,0.9927482451571579,0.0004454257415306615,4.454257415306615e-05,0.9927249502245725,0.9924552791794592,0.993073206194337,1.0172913649876973,0.0016430955225531102,0.00016430955225531102,1.0172325090487155,1.0162862757628945,1.0183462591071035,1.3303944463499195,0.011962207200802565,0.0011962207200802565,1.3298338797613714,1.32122201451143,1.3376893207588851,189.78623141029527,13.782800019023382,1.3782800019023382,188.89770583978793,179.16241081613924,198.002519419448,0.9383103940916748,0.0033588350532434107,0.00033588350532434106,0.9384829160411359,0.9362729011716047,0.9408902758396,,,,,,,0.0072517548428421355,4.4542574153066204e-05,0.10930215363597376,0.0007937824119371147
vanhateren,cv,0.35428727234305096,7.22894829579e-05,1736.3448486328125,0.1778279410038923,0.0001778279410038923,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma0p354287_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3718010110023897,0.00011823366392921811,0.0031761934661832143,0.9998817663439975,0.9964327521659029,92.90286676781727,94.08318313598633,4.110810199446476,0.41108101994464763,94.11837768554688,91.07221221923828,96.53488159179688,0.2595683214068413,0.017841807821484656,0.0017841807821484656,0.25788480043411255,0.2461353838443756,0.27040577679872513,0.999850508773294,1.0275497885993687e-05,1.0275497885993687e-06,0.9998514783508372,0.9998442672393035,0.9998582451037661,1.0008750785191252,0.00043682837327465386,4.3682837327465386e-05,1.0008544537572037,1.000655929465812,1.0011801514891876,0.948450555427502,0.00668927219054464,0.0006689272190544641,0.9488784635368028,0.9448521137952965,0.9528972282678274,4.690985875861204,1.2525038555299954,0.12525038555299955,4.537793869911604,3.8523892188980486,5.28072714886144,0.9969850166194427,0.0008560470062464524,8.560470062464524e-05,0.9970973905714462,0.9965933417337547,0.9975565561301634,0.3484601975977421,0.06246605565352133,0.006246605565352133,0.3548133969306946,0.3162277638912201,0.3981071710586548,0.00014949122670604507,1.0275497885994932e-06,0.0027016441345478455,7.21345104065134e-05
vanhateren,fixed,0.35428727234305096,7.22894829579e-05,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma0p354287_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3718010110023897,0.007247103200978875,0.1250071481989593,0.9927528972848884,0.9317699380025981,181.2211949057159,183.2743278503418,5.104386741697692,0.5104386741697692,183.77716827392578,179.6309814453125,186.49983978271484,12.639774560928345,0.8100827690093316,0.08100827690093317,12.605088233947754,12.098519802093506,13.092198848724365,0.9927204699165141,0.0004665448627023486,4.665448627023486e-05,0.9927404465513444,0.9924599086068455,0.9930321906897586,1.0173437423798557,0.00197738859415336,0.00019773885941533597,1.017460514840931,1.0160733157603377,1.0184058347567402,1.3308094554333527,0.013076789202546313,0.0013076789202546312,1.3311442561614997,1.3218288956912256,1.3392590290476052,190.31066756235978,15.163952774995337,1.5163952774995337,190.40156570061,179.83990413987965,199.84755284378122,0.9381911836119923,0.0036768698019515006,0.0003676869801951501,0.9381151716831302,0.9358297545536107,0.9407211856485663,,,,,,,0.0072795300834859085,4.6654486270235196e-05,0.10960418819580066,0.0008733261014904581
vanhateren,cv,0.5061246747758921,0.00014752955705699998,1736.3448486328125,0.6309573444801936,0.0006309573444801936,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma0p506125_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371741620998364,0.00016658775486014338,0.004466746642640679,0.9998334122563084,0.9948697201019893,106.01965329131697,108.02303466796874,5.452666206380747,0.5452666206380747,108.24245834350586,104.36730575561523,111.16138076782227,0.3534379136562347,0.02209361027181985,0.002209361027181985,0.35332469642162323,0.3367444649338722,0.36877821385860443,0.9997964471666246,1.2724206420872635e-05,1.2724206420872635e-06,0.9997965123709729,0.999787612343165,0.9998060612987109,1.001006531278302,0.0005575575177395479,5.575575177395479e-05,1.0010404040074903,1.000533767098523,1.0014319023287652,0.9360852898798478,0.009433172951296743,0.0009433172951296743,0.9364121514950754,0.9292858936647905,0.9421052189593484,7.246088405896692,2.1169517036451975,0.21169517036451974,7.020761990102027,5.819946242921423,8.682570696945094,0.9952083025288119,0.0014980777540245062,0.00014980777540245062,0.9953887975751866,0.9942095422815239,0.9962235309094025,0.6818037843704223,0.11478801652619648,0.011478801652619648,0.7079457640647888,0.6309573650360107,0.7295413762331009,0.0002035528333755415,1.2724206420870962e-06,0.0041731850741528785,0.00012192000369696564
vanhateren,fixed,0.5061246747758921,0.00014752955705699998,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma0p506125_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371741620998364,0.007248611145718475,0.1247617042060664,0.9927513893402499,0.9318692412935138,181.29826846112985,183.87309127807617,4.69929507906362,0.469929507906362,183.48880004882812,181.13036727905273,186.48105239868164,12.561937837600707,0.7345521709271721,0.07345521709271721,12.578495979309082,12.088066816329956,12.95806360244751,0.992765297833842,0.00042304509470313627,4.230450947031363e-05,0.9927557616281044,0.9925371601081141,0.9930382107990541,1.0172266766465714,0.0018953525575419908,0.00018953525575419908,1.0173416954201278,1.0163480522275763,1.0182726014604637,1.3275777642950077,0.011856153839563654,0.0011856153839563655,1.3283675923637008,1.3203063826664128,1.3330299211738572,186.5639238983066,13.59821218569083,1.359821218569083,187.22186800058495,178.1424384205925,192.57827376401042,0.939099938054768,0.0033241039571252884,0.0003324103957125288,0.9388939375327123,0.9375851934849301,0.9411451841248009,,,,,,,0.007234702166157778,4.2304509470313695e-05,0.10744635436054417,0.0007831515839954247
vanhateren,cv,0.7591870121635522,0.000331941503378,1736.3448486328125,1.4125375446227555,0.0014125375446227555,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma0p759187_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3720872680023604,0.00025448255223854666,0.0071257063078524,0.9997455174648228,0.9914975852981386,126.39177347651345,128.79870025634764,6.992853221606019,0.6992853221606019,129.0277099609375,124.01366996765137,133.84585571289062,0.5100250682234764,0.03647442005946223,0.0036474420059462226,0.5117017924785614,0.4859560877084732,0.53878153860569,0.9997062651070582,2.1006437798448148e-05,2.100643779844815e-06,0.9997052994438971,0.9996897036098389,0.9997201269735726,1.0013105218776273,0.0007962058543488013,7.962058543488013e-05,1.0013105068289576,1.000849683029087,1.001775972726509,0.916291695020938,0.011390452898650734,0.0011390452898650733,0.9161264269604701,0.9080419353721236,0.9246982883917907,12.389732623912469,3.284668762955084,0.3284668762955084,12.2148626041835,9.845796201829238,14.68303148503827,0.9914421095531876,0.002473236829158717,0.0002473236829158717,0.991618068121347,0.9897442664968514,0.9933684109002673,1.2835782212018967,0.1623808192321657,0.01623808192321657,1.258925437927246,1.1220184564590454,1.4125375747680664,0.00029373489294195625,2.100643779844883e-06,0.007135525315531687,0.00018917145206157708
vanhateren,fixed,0.7591870121635522,0.000331941503378,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma0p759187_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3720872680023604,0.00725230708870769,0.12416167943108088,0.9927476933975085,0.9321123238209637,181.48717423420328,183.5600015258789,5.191720675940065,0.5191720675940065,183.0554962158203,180.05665588378906,187.3996810913086,12.59926181793213,0.7870625655576104,0.07870625655576105,12.57345962524414,12.01364278793335,13.126086711883545,0.9927438021152003,0.00045328701045609164,4.532870104560916e-05,0.9927586621775366,0.992440391825265,0.9930810732687156,1.0171691037489523,0.0019388435233793492,0.0001938843523379349,1.0170416681813776,1.015737279781851,1.018370830250554,1.3289692706763356,0.012639541164526315,0.0012639541164526315,1.3293780756028504,1.3177367076403497,1.3380684822582158,188.1832167219918,14.47476354114481,1.447476354114481,188.37593369651938,175.29550477210515,198.447500944756,0.9387080534132043,0.0035435929476954143,0.0003543592947695414,0.9386107725250191,0.9361659289079626,0.9418596693844112,,,,,,,0.00725619788479962,4.532870104560962e-05,0.10837894147016139,0.0008336341454603418
vanhateren,cv,1.0122493495517841,0.0005901182282279999,1736.3448486328125,2.2387211385683425,0.0022387211385683425,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma1p01225_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371360963999905,0.000349202872582871,0.00988090918994724,0.9996507971508287,0.9878130746875277,143.983420964203,146.03571899414064,8.450862420824672,0.8450862420824672,145.3907470703125,139.52271270751953,150.34950637817383,0.6898167788982391,0.05844585329659064,0.005844585329659064,0.6958191990852356,0.6515786796808243,0.7307003140449524,0.99960271902241,3.366027972070806e-05,3.3660279720708063e-06,0.9995992620937983,0.9995791732761955,0.9996247412026511,1.001519255234659,0.0009289336601828518,9.289336601828519e-05,1.0015891633198564,1.0010084406156345,1.0021781607787186,0.9019930477651258,0.012726395118282798,0.0012726395118282797,0.9032180307110783,0.8939886058372237,0.9110487667750642,16.956630194395892,4.434022803075742,0.44340228030757417,16.263941468285612,13.738519367005761,19.513767037748963,0.9879013823918268,0.0035313838316723065,0.00035313838316723066,0.9885183529794701,0.9859381846911499,0.9904671908338124,2.0058813035488128,0.22629229715819021,0.022629229715819023,1.9952622652053833,1.778279423713684,2.2387211322784424,0.00039728097759002,3.3660279720707873e-06,0.0097657042077485,0.00025536533290417885
vanhateren,fixed,1.0122493495517841,0.0005901182282279999,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma1p01225_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371360963999905,0.007257481408892606,0.12332534147746263,0.9927425190776704,0.9324519046268503,181.75164231650663,183.81087783813476,5.587056298105536,0.5587056298105536,183.79908752441406,180.64041900634766,187.24445343017578,12.598213844299316,0.8118026576146774,0.08118026576146774,12.666414737701416,12.158977746963501,13.168641805648804,0.992744405666755,0.0004675353851821993,4.675353851821993e-05,0.9927051272403205,0.9924158833908957,0.9929973716013052,1.0172417346931402,0.002031443763926222,0.00020314437639262222,1.0173956761208,1.0160488102948229,1.0184584219404125,1.326947352330063,0.012592734891138237,0.0012592734891138237,1.3277319466900912,1.3200026406330987,1.3354146757910705,185.87842890778575,14.25727028739126,1.425727028739126,186.49773034144692,177.80464857212775,195.34406748513928,0.9392740201880002,0.0035196625978638325,0.00035196625978638327,0.9390720244891014,0.9369141365641314,0.9412297359267707,,,,,,,0.007255594333244963,4.6753538518220384e-05,0.10705156239795643,0.0008211082204446512
vanhateren,cv,1.518374024325961,0.00132776601351,1736.3448486328125,3.9810717055349776,0.003981071705534978,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma1p51837_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3713403339970682,0.0005538176614318106,0.015284261361185082,0.9994461823756977,0.9800878059254322,173.31494452960365,176.8819645690918,11.151337984979653,1.1151337984979652,176.382568359375,168.62584686279297,184.24907684326172,1.0641905111074448,0.08033468016116362,0.008033468016116362,1.0520241856575012,1.0156883001327515,1.1229136288166046,0.9993871087808708,4.626654677751833e-05,4.626654677751833e-06,0.9993941156409766,0.999353288818347,0.9994150422936248,1.0021570747313158,0.0013238462108908693,0.00013238462108908694,1.0021895818415334,1.0014580483526037,1.0029646843833444,0.8749532694013722,0.017032403139977777,0.0017032403139977778,0.8751278829302409,0.865292682339692,0.888237157238148,27.649358403116576,7.5872250191800115,0.7587225019180012,27.074953277821898,21.688669625402575,31.50782230916869,0.9789531093836544,0.006669880306127805,0.0006669880306127805,0.9796394650134577,0.9757642793213579,0.9841678459192215,3.471552391052246,0.37437163934631357,0.037437163934631354,3.5481338500976562,3.1622776985168457,3.5481338500976562,0.0006128912191293003,4.626654677751293e-06,0.015923886562561298,0.0004369653312332597
vanhateren,fixed,1.518374024325961,0.00132776601351,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma1p51837_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3713403339970682,0.007272265180849424,0.12095941163000531,0.9927277353067048,0.9334174123425495,182.50726540879805,184.81464050292968,5.5177397715127485,0.5517739771512749,184.3140640258789,181.38904190063477,189.18533325195312,12.652979421615601,0.820368302904712,0.0820368302904712,12.576963424682617,12.04625916481018,13.264614820480347,0.9927128649406375,0.0004724685327057416,4.724685327057416e-05,0.992756644260738,0.9923606103759142,0.9930622887646452,1.0180628416301285,0.0022986307926262397,0.00022986307926262396,1.0181993719832882,1.0167799982608137,1.019306101113598,1.3245532553766548,0.012550316290555289,0.0012550316290555288,1.3225430791992643,1.3148641141675692,1.3326069866574521,183.16832192131093,14.289469707060706,1.4289469707060705,180.63896876447797,172.14020644494167,192.08733707577858,0.9399435761340772,0.003513313900801024,0.0003513313900801024,0.9405220895898281,0.9377041934786736,0.9426564551173661,,,,,,,0.007287135059362477,4.7246853270573814e-05,0.10549075091018732,0.0008229626573495551
vanhateren,cv,2.530623373877745,0.0036882389264199997,1736.3448486328125,7.943282347242821,0.00794328234724282,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma2p53062_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.37145226299981,0.0010068390094639971,0.0228141508175629,0.9989931610580375,0.968313377399244,212.85780019487146,221.19383514404296,18.629423837834338,1.8629423837834338,219.73036193847656,207.50289916992188,232.0111198425293,1.810603964328766,0.16419946262201204,0.016419946262201203,1.7916038036346436,1.717514991760254,1.8918074071407318,0.9989572325072671,9.456615876235491e-05,9.45661587623549e-06,0.9989681751265911,0.9989104656205647,0.999010844537528,1.0028451701684689,0.002261446171403811,0.00022614461714038112,1.002784700010018,1.0014783283826536,1.0043500467784041,0.8393216830711283,0.025637411506284295,0.0025637411506284295,0.8397492863832693,0.8226683635161852,0.858323573669223,45.957967227098344,14.812356174621744,1.4812356174621744,44.58989621130693,34.852286517322085,54.602105604534785,0.9615716999581353,0.015038708171838222,0.0015038708171838222,0.9635832509755798,0.9535351016580842,0.9727545848434382,6.756066908836365,0.7478807847751296,0.07478807847751297,7.079457759857178,6.309573650360107,7.079457759857178,0.001042767492733039,9.456615876235743e-06,0.02646822563115004,0.000853076863520798
vanhateren,fixed,2.530623373877745,0.0036882389264199997,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma2p53062_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.37145226299981,0.007319573251111395,0.11361907232432282,0.9926804272396145,0.9364600187296468,184.92525930413825,185.9200505065918,5.788658343782145,0.5788658343782145,186.12003326416016,181.7626190185547,189.8360481262207,12.564685144424438,0.8819795751570415,0.08819795751570415,12.613782405853271,11.988564729690552,13.08223843574524,0.9927637155981327,0.00050795184830451,5.0795184830451e-05,0.992735439382456,0.9924656450324104,0.9930955162857595,1.0172564804881636,0.00269926342029456,0.000269926342029456,1.017350931014371,1.015553059542103,1.0190089311234722,1.3126907800769303,0.013399904038377175,0.0013399904038377175,1.3117126183109757,1.3037466084922054,1.3205186638470465,170.08068320388062,14.688646093209076,1.4688646093209077,168.71174779775117,160.19880446630336,178.37862150658708,0.9432357802767697,0.0037112286725115786,0.00037112286725115787,0.9435282036103063,0.9410861081256707,0.9457204320944556,,,,,,,0.007236284401867403,5.0795184830450415e-05,0.09795328579907449,0.0008459521220554101
vanhateren,cv,4.166947142252722,0.010000000000000002,1736.3448486328125,12.589254117941687,0.012589254117941687,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma4p16695_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3728946320006798,0.0018184344381136002,0.05231876680854207,0.9981815656837997,0.9119164757500158,295.4586008846976,280.3153176879883,25.60931457011092,2.560931457011092,275.35723876953125,260.6813735961914,296.1031799316406,3.1453315591812134,0.3043293406218463,0.03043293406218463,3.1792314052581787,2.8863365650177,3.3625356554985046,0.9981885329048213,0.00017527010309125447,1.7527010309125447e-05,0.9981690092220095,0.998063440186927,0.9983376939394899,1.0031262219569976,0.0034643366158196155,0.00034643366158196157,1.0035010605606898,1.0008507149711123,1.005604451827674,0.7908032048752272,0.030780467804840547,0.0030780467804840546,0.7953358050543091,0.7690880206773437,0.8148774591519841,77.61680585658402,23.39530435014834,2.339530435014834,72.73120116358587,59.505383080694074,92.58260847031232,0.9264469924621059,0.029337278769591982,0.002933727876959198,0.9337806616482478,0.9098549383386371,0.948389642462955,12.001375398635865,1.2055750573565471,0.12055750573565471,12.589254379272461,11.220184326171875,12.589254379272461,0.001811467095178604,1.752701030912571e-05,0.04470126191677824,0.001347388127915354
vanhateren,fixed,4.166947142252722,0.010000000000000002,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma4p16695_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3728946320006798,0.007446072155086364,0.09562974716357632,0.9925539283441204,0.9442439022240473,191.3908279879779,191.58342498779297,6.0564350404728025,0.6056435040472803,191.8894271850586,186.21205520629883,195.3141746520996,12.808161144256593,0.9618812106328641,0.09618812106328642,12.894569873809814,12.139069318771362,13.343369483947754,0.9926234923008864,0.0005539689949207023,5.5396899492070234e-05,0.9925737275726288,0.9923152537962409,0.993008837312283,1.0166224406839985,0.0038649166893548765,0.00038649166893548766,1.0170979266266158,1.0140002952664657,1.0196355216147224,1.2906541224186838,0.01556445389738305,0.001556445389738305,1.2910632561134179,1.2794566029198438,1.298649260286772,147.10252539307368,15.840048733971468,1.5840048733971468,147.0993665163566,135.601576823029,154.86699441077283,0.9492495028331019,0.0042141666744993965,0.00042141666744993964,0.9491747207289407,0.947114231560404,0.9522935483035675,,,,,,,0.007376507699113838,5.539689949207058e-05,0.08471964858184786,0.0009122639864105236
vanhateren,cv,5.061246747758921,0.014752955705700002,1736.3448486328125,15.848931924611142,0.01584893192461114,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma5p06125_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371562381998956,0.002288573757132101,0.06067397908267886,0.9977114263963006,0.8929936065165525,320.2023274157697,313.54453826904296,31.68558930951133,3.168558930951133,308.3700866699219,291.12103271484375,332.8449020385742,3.9739858651161195,0.42576054204942854,0.042576054204942856,3.9712034463882446,3.6827239990234375,4.2504637241363525,0.9977112922768508,0.0002452050595736672,2.452050595736672e-05,0.9977128947342948,0.9975520624676122,0.99787903652784,1.0039779325270795,0.004956063279938045,0.0004956063279938045,1.0039342859453897,1.0003124852561054,1.007634128296698,0.7631019613814176,0.03596032381617798,0.003596032381617798,0.7635415770680986,0.7412246164965741,0.7879470345144054,99.6677468493478,30.949386055650105,3.0949386055650105,97.08374944660102,78.07773321778643,116.2739508754921,0.8977200817297987,0.043967415355800926,0.0043967415355800924,0.904093699956392,0.8781158498858045,0.9275731336422156,14.675440673828126,1.5797288805743888,0.15797288805743886,14.125375747680664,14.125375747680664,15.848932266235352,0.0022887077231491266,2.452050595736612e-05,0.057400894141406054,0.0017824446612675741
vanhateren,fixed,5.061246747758921,0.014752955705700002,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma5p06125_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371562381998956,0.007541329830464684,0.08354431225831528,0.9924586706751284,0.9497674305982239,196.25960568856036,196.79603439331055,7.555093004320145,0.7555093004320146,196.40697479248047,191.45264434814453,201.6844253540039,13.006201553344727,1.0292018214580108,0.10292018214580108,12.990641117095947,12.417210102081299,13.63895559310913,0.9925094363809207,0.0005927404468463771,5.9274044684637706e-05,0.992518397985674,0.9921450191165376,0.9928486497875935,1.0169950427121968,0.005120693610880019,0.0005120693610880019,1.0168548608445063,1.0135190433565127,1.021014818650732,1.2719273046589024,0.015373215529574508,0.0015373215529574508,1.2716004456004064,1.2633364245362675,1.2819513599156287,128.79933727094715,14.481156310999692,1.4481156310999692,128.08462085879563,120.40869724531328,138.03345901700374,0.9542520833773238,0.00405265182439028,0.000405265182439028,0.954379543478006,0.9516267416894535,0.9565505948529365,,,,,,,0.007490563619079316,5.927404468463728e-05,0.07417843141721701,0.0008340023194356851
vanhateren,cv,7.217364162835652,0.030000000000000002,1736.3448486328125,25.11886431509582,0.02511886431509582,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma7p21736_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3713302440010011,0.003482262691364419,0.06823320647629308,0.9965177375420967,0.8746582954778729,352.50351342660116,381.4415072631836,52.724378460154696,5.272437846015469,371.1484680175781,344.6145477294922,409.24935150146484,6.052962164878846,0.702489021571681,0.0702489021571681,5.9561309814453125,5.555539846420288,6.442548751831055,0.9965139631279785,0.00040457920678879536,4.045792067887954e-05,0.9965697303815338,0.9962895914616824,0.9968004398142485,1.0053395333513313,0.0056987024975787325,0.0005698702497578732,1.0053434478508074,1.0022142736019057,1.009055056800051,0.7107021148299495,0.051557916931433564,0.005155791693143357,0.71562817881621,0.6782370311273346,0.7494875707362565,149.889800587961,54.07092078064642,5.407092078064641,140.41440807144463,108.96760620234221,179.76746166765582,0.8165682374588106,0.10001614888603194,0.010001614888603193,0.8420911675639716,0.7749288496660056,0.8882783289433787,21.545806617736815,2.8590086973270425,0.28590086973270423,22.387210845947266,19.95262336730957,22.387210845947266,0.003486036872021656,4.0457920678879925e-05,0.08632490297418932,0.003114065781530756
