p,n,gamma,n_trials,n_surrogate,map_index,theta,low_fraction,noise_signal_ratio,sigma,de_alpha_cv,de_kappa,trace_g,trace_g2,effective_rank_g,max_weight_fraction_g,de_denominator_cv,mc_denominator_cv,de_gen_error_normalized,de_r2_gen,mc_gen_error_normalized,mc_gen_error_normalized_se,mc_r2_gen,mc_r2_gen_se,de_acc_error_normalized,de_r2_acc,de_slope_acc,gaussian_acc_error_normalized,gaussian_r2_acc_median,gaussian_slope_acc,mc_acc_error_normalized,mc_acc_error_normalized_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_r2_acc_median_ci_low,mc_r2_acc_median_ci_high,mc_slope_acc,mc_slope_acc_se,mc_moment_acc_error_normalized,mc_moment_r2_acc,mc_moment_slope_acc
16,1000,0.016,2000,100000,10,0.39269908169872414,0.14644660940672624,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,52661.12402630407,1754581213.1130872,1.5805446695701284,0.793494217550138,0.6447582023350319,0.6439930448729869,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.32844193690537554,-0.8022014096838412,0.4269014596900673,0.2564990360263169,0.3940649696120823,0.536383236849265,0.2615648890016187,0.00463788527924368,0.35040967462240835,-1.9966702213582828,0.8291718799721545,nan,nan,0.5315284896959295,0.0045891389841482035,0.3370943249749578,-0.9164211686980761,0.41940175252162726
16,1000,0.016,2000,100000,11,0.43196898986859655,0.17527597583490817,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,60885.42973957255,2509546986.5397534,1.4771732007631422,0.8213886857946732,0.707740195589442,0.7056426706271886,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.3698738467551702,-1.4091503346892083,0.391827453139185,0.280785602131013,0.2369859703763732,0.5145232769039817,0.28617515469044463,0.0049538349306759944,0.1851688051370729,-3.0801603890070037,0.8120273522077521,nan,nan,0.5094709567675294,0.004773845516818705,0.37905166660102335,-1.566219055375838,0.3843282801678939
16,1000,0.016,2000,100000,12,0.47123889803846897,0.2061073738537634,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,69680.8655846924,3466636780.842646,1.400614871296596,0.8439338184092515,0.7646357857836292,0.7611661206450385,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.40936934841189965,-2.1555538728183827,0.3601802219281592,0.3036841527015601,0.047446209110498794,0.4944613276100391,0.3093571222740327,0.005225437534751609,-0.022845374579584354,-4.420735131594897,0.7879229310757405,nan,nan,0.48924441942696806,0.004924942347107234,0.4188967416707716,-2.3659278462057074,0.35277767214752886
16,1000,0.016,2000,100000,13,0.5105088062083414,0.23875071764202552,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,78993.2047748992,4648600004.54715,1.342323795229835,0.8623321252412751,0.8156901410725529,0.8108537197560569,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.446483427027012,-3.0554334149209925,0.33180584630886506,0.3251666588652888,-0.18035579995282291,0.47606710453294426,0.3310882647059391,0.005458359042146949,-0.2611020201154097,-6.045176131668882,0.7643850393328113,nan,nan,0.4707135926944469,0.005048249625949828,0.45620955496856164,-3.3306720077822938,0.3245671351136653
16,1000,0.016,2000,100000,14,0.5497787143782138,0.2730047501302265,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,88765.03364241836,6075370912.054463,1.296913606032854,0.8774874950698566,0.8613029634010242,0.8551375356750344,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.48098207251387104,-4.1209354139810035,0.3064712893370087,0.3452485973901937,-0.44133215595312236,0.45920768121540967,0.351388796636398,0.005657825664683266,-0.5444165270274025,-7.938940481293379,0.7300993575920725,nan,nan,0.45374144124822463,0.005148635356716749,0.49078387751091274,-4.473558404103613,0.29944031124327974
16,1000,0.016,2000,100000,15,0.5890486225480862,0.3086582838174551,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,98936.10561281879,7763275419.874923,1.2608535011873296,0.8900823258164295,0.901944827556589,0.894509751336416,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.5127874335132648,-5.361820800643871,0.2839082227023796,0.3639719513066053,-0.7445884923471631,0.44375470632062863,0.37030468273021255,0.005828502725694361,-0.8684617704617593,-10.152833544287873,0.6989004280933597,nan,nan,0.4381962164426075,0.005230131249964135,0.5225686691136777,-5.8051262951789955,0.27711088740134027
16,1000,0.016,2000,100000,16,0.6283185307179586,0.3454915028125263,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,109443.71264517831,9724311854.231853,1.2317505256012307,0.9006354375331013,0.9381040703036944,0.9294718899554218,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.5419301010727458,-6.785002702456951,0.263840981123816,0.3813938913743802,-1.085302051907721,0.42958803692552405,0.3878964026206668,0.0059744766235128085,-1.2504552567745304,-12.705625742468117,0.6636392436888288,nan,nan,0.42395493122310957,0.005296061254522365,0.5516184059149389,-7.332849344759296,0.2572898237435151
16,1000,0.016,2000,100000,17,0.667588438887831,0.3832773180720473,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,120223.07184800849,11965525296.394405,1.2079358529229585,0.9095445952712838,0.9702550737520177,0.9605052663291539,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.5685111025382118,-8.394145218008164,0.24600324766069986,0.3975793223389148,-1.4665851243765464,0.41659730253552363,0.40423160824019194,0.006099286349715268,-1.661427753342462,-15.605931705320426,0.6333604910181279,nan,nan,0.41090479755086257,0.005349161813953359,0.5780543133963396,-9.060703369724836,0.23970116835790178
16,1000,0.016,2000,100000,18,0.7068583470577035,0.4217827674798846,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,131207.72488732322,14488492967.325436,1.1882165459811418,0.9171174819845398,0.9988408603665103,0.98805539312904,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.5926734162169733,-10.189334549677634,0.23014714638641937,0.4125960370830664,-1.8912447178059533,0.40468229563655067,0.4193803892778782,0.0062059761348692245,-2.10718746551999,-18.734541312108277,0.5935852842748812,nan,nan,0.39894352133596894,0.005391686610810323,0.6020358326517071,-10.988812004960417,0.22409031926924178
16,1000,0.016,2000,100000,19,0.7461282552275759,0.4607704521360774,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,142329.94772436732,17288935426.436623,1.1717213072729036,0.9235942484655371,1.0242648780272607,1.0125251857754844,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.6145816103235427,-12.166832064130993,0.21604744383123362,0.426511621741894,-2.3478822571644153,0.3937527185379424,0.4334122764351193,0.006297154381433536,-2.51838309138315,-22.284383984639483,0.5529963195008769,nan,nan,0.38797897953411625,0.005425494582730912,0.6237405822256418,-13.113180589645406,0.21022751236470527
16,1000,0.016,2000,100000,20,0.7853981633974483,0.4999999999999999,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,153521.168156836,20356465315.67744,1.15780164713017,0.9291639924819262,1.0468884432733854,1.0342734709756725,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.6344078879233044,-14.318916870402393,0.20350273828260756,0.43939153165968703,-2.846452474262347,0.38372759882285684,0.44639439755153665,0.006375051423679466,-3.0298792239657977,-26.19402504079184,0.5139908251212985,nan,nan,0.37792858570287113,0.0054521224630990775,0.6433508811529564,-15.425526449472283,0.19790843343608427
16,1000,0.016,2000,100000,21,0.8246680715673207,0.5392295478639225,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,164712.38858930478,23674482034.454494,1.145966822645177,0.9339768749947734,1.0670314944051984,1.0536165129828838,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.6523229262878241,-16.633823329941087,0.19233489224318726,0.4512979466154895,-3.3873363277590918,0.3745345560346152,0.4583903949663324,0.006441572654085285,-3.5655173005822496,-30.438846129898856,0.46422825351980845,nan,nan,0.36871852120331094,0.005472843936901339,0.661045097193623,-17.913211406608063,0.1869532011048669
16,1000,0.016,2000,100000,22,0.8639379797371931,0.5782172325201155,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,175834.61142634889,27220217165.113007,1.1358399673269743,0.9381530943565328,1.0849751409406216,1.0708311086578934,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.6684901692529365,-19.095776594718764,0.18238751889850868,0.46228914124511017,-3.9445101539731713,0.3661090246527552,0.46945984223326104,0.006498345695800908,-4.146703417828008,-34.96992301347257,0.41644852883014666,nan,nan,0.36028293273973105,0.005488717614809343,0.6769924146626481,-20.559279852726903,0.1772045122494605
16,1000,0.016,2000,100000,23,0.9032078879070655,0.6167226819279528,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,186819.26446566364,30964931770.54442,1.1271278694917641,0.9417895865672897,1.1009650630627075,1.0861583618099775,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.683062529366413,-21.68512686538015,0.17352402977073017,0.47241919259549414,-4.534862891990722,0.3583934919858849,0.47965798509143365,0.006546761413328311,-4.7633216179260085,-39.721471521573875,0.372112310386891,nan,nan,0.35256315161436963,0.005500625842964612,0.6913499509278039,-23.342603131510195,0.1685254357902438
16,1000,0.016,2000,100000,24,0.9424777960769379,0.6545084971874737,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,197598.6236684938,34874262945.8874,1.1195997500009531,0.9449650689875981,1.115215189164509,1.099807611021756,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.6961807235227306,-24.378580630603835,0.1656255495745747,0.4817379047702296,-5.148521971832193,0.3513367819085604,0.4890356896076241,0.006588009099303691,-5.414471116552006,-44.65573179466846,0.3182952454628515,nan,nan,0.34550696332295844,0.0055093060816399555,0.7042614380251676,-26.23812835931851,0.1607971413149455
16,1000,0.016,2000,100000,25,0.9817477042468103,0.6913417161825449,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,208106.2307008533,38908713317.34855,1.113072100413215,0.9477438681911771,1.1279113210169738,1.1119602160899824,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.7079726822839703,-27.1495247511803,0.15858887439969618,0.49029086982217107,-5.778185398344103,0.3448933989808741,0.49763951923357125,0.006623106411649076,-6.082782339183989,-49.76709096911061,0.26850756101297796,nan,nan,0.33906794046579436,0.005515376292198432,0.7158569128093935,-29.217227230744097,0.1539167222965617
16,1000,0.016,2000,100000,26,1.0210176124166828,0.7269952498697734,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,218277.3026712537,43024273633.79916,1.1073976812942403,0.950178848241864,1.1392145282505455,1.1227730514084082,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.71855363894608,-29.968436946905154,0.1523245674516218,0.49811961057705695,-6.409974922087031,0.33902293795211996,0.5055118885618671,0.006652924706734878,-6.735352536039677,-55.06294554462927,0.21752589978704598,nan,nan,0.3332048429515671,0.005519355505120809,0.7262530295142771,-32.24813787309325,0.14779519508848282
16,1000,0.016,2000,100000,27,1.0602875205865552,0.7612492823579744,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,228049.1315387729,47173165278.526405,1.1024574265586173,0.952313667899708,1.1492642274277263,1.1323816410496714,0.00016257476372473142,0.9998374252362753,0.00016357965745708046,1.3109550495503064e-06,0.9998364203425429,1.3109550495503081e-06,0.7280266268377131,-32.803374088115916,0.14675523626704096,0.5052617690561318,-7.043502899186805,0.3336895582630347,0.5126912590663031,0.006678210401307214,-7.392981995839119,-60.278089930991186,0.1687772606306173,nan,nan,0.32788108446254693,0.005521680514062748,0.7355537323951558,-35.296490491785285,0.14235570753653598
