p,n,n_trials,map_index,tail_fraction,trace_g,effective_rank_g,represented_signal_fraction,noise_signal_ratio,sigma,de_alpha_cv,de_kappa,de_gen_error_normalized,de_r2_gen,de_slope_gen,de_acc_error_normalized,de_r2_acc,de_slope_acc,de_acc_numerator,de_acc_denominator,mc_gen_error_normalized_mean,mc_gen_error_normalized_se,mc_gen_error_normalized_median,mc_gen_error_normalized_q25,mc_gen_error_normalized_q75,mc_r2_gen_mean,mc_r2_gen_se,mc_r2_gen_median,mc_r2_gen_q25,mc_r2_gen_q75,mc_slope_gen_mean,mc_slope_gen_se,mc_slope_gen_median,mc_slope_gen_q25,mc_slope_gen_q75,mc_acc_error_normalized_mean,mc_acc_error_normalized_se,mc_acc_error_normalized_median,mc_acc_error_normalized_q25,mc_acc_error_normalized_q75,mc_r2_acc_mean,mc_r2_acc_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_slope_acc_mean,mc_slope_acc_se,mc_slope_acc_median,mc_slope_acc_q25,mc_slope_acc_q75,mc_acc_numerator_mean,mc_acc_numerator_se,mc_acc_numerator_median,mc_acc_numerator_q25,mc_acc_numerator_q75,mc_acc_denominator_mean,mc_acc_denominator_se,mc_acc_denominator_median,mc_acc_denominator_q25,mc_acc_denominator_q75
100,1000,1000,2,1.2589254117941661e-06,102.5463947029689,99.49868651747568,0.9995786931893617,1.0,41.66947281934957,148.39817889675632,0.15301129859595375,0.023616075968195867,0.9763839240318042,1.0090198323834223,0.04257861394561972,0.9324027625324453,0.7936541399842979,361.3774213274129,455.333631012827,0.023564741870520437,0.00015588356224213842,0.023174281458273015,0.020029876846952545,0.02640471317964762,0.9764352581294795,0.0001558835622421384,0.976825718541727,0.9735952868203523,0.9799701231530474,1.01120263070299,0.00101304538793696,1.010321403297444,0.9888800445753364,1.0310228452480463,0.04419388727344929,0.0007536251116464875,0.04006120379709205,0.02683644547738217,0.0579728886068898,0.9238031947073584,0.0016858613167043182,0.937380384459584,0.8994261203405505,0.9616182938815038,0.7980924048123663,0.0018521989417759285,0.7998471214947676,0.7592245299556324,0.8361818221550441,361.79942831056576,1.144124863002944,362.3103971406125,336.76077189360456,387.09381133718716,455.0144033845257,1.5856139225791492,452.4792365913864,420.5781126424911,488.18394238089854
100,1000,1000,2,1.2589254117941661e-06,102.5463947029689,99.49868651747568,0.9995786931893617,10.0,131.77044300762265,814.1684814475695,0.8224732315510441,0.07287725330833356,0.9271227466916665,1.0136897401995162,0.09564518796205192,0.7995339159624782,0.6907344378013421,179.04415551690252,259.20838128009524,0.07374958614734353,0.0007168411296149122,0.0697687334440313,0.05791497318424818,0.08635633202574258,0.9262504138526565,0.0007168411296149122,0.9302312665559687,0.9136436679742574,0.9420850268157518,1.0371445421262195,0.0035729628618482796,1.025791071999806,0.9586211730107499,1.1040258282378974,0.11235563646359738,0.003036338701489539,0.08839284030711647,0.043690141504612645,0.15495845735439567,0.5497486153851766,0.04382243635444099,0.8209852804518871,0.5785263530763539,0.9301679966322229,0.695826813785721,0.004455801096914694,0.7026906698451478,0.606353114053926,0.7909781322892007,179.19295023875503,1.3733625167730694,178.8302645060894,150.87469950059065,207.46277277758767,258.36467516669336,1.3144444931542192,254.63934887418725,228.47669049761456,283.1642063210985
100,1000,1000,3,1.584893192461114e-06,103.20572093154097,99.21780533576717,0.9995786931893617,0.01,4.166947281934958,7.68624610039773,0.008399506886244175,0.001374976356301492,0.9986250236436985,1.0018010534208712,2.9089687665450837e-05,0.9999705939656977,0.9946065143306531,567.6095868527857,570.6875821487794,0.001381141755810649,4.4953465881124224e-06,0.0013702409766640788,0.001284818946557838,0.001465210873521059,0.9986188582441894,4.495346588112467e-06,0.998629759023336,0.9985347891264789,0.9987151810534421,1.0016916012061847,0.00010977644843317377,1.0017049065731407,0.9993642502579512,1.0040407378720637,0.0001985877154955289,8.588667341008449e-06,8.887010029455265e-05,1.821747719586183e-05,0.0002702263593058704,0.999795092160802,9.035876739893876e-06,0.999910103862393,0.9997278558599344,0.9999818371637537,0.994248776386904,0.0004070341745688711,0.9946663997454004,0.9852412856862929,1.0030648821468096,567.7979983250967,0.2429490681663331,567.7243905100862,562.5642967247827,573.2008100462755,571.2576630207183,0.4534107596723703,570.4926383228889,561.4906271611794,581.6231205380423
100,1000,1000,3,1.584893192461114e-06,103.20572093154097,99.21780533576717,0.9995786931893617,0.1,13.177044300762265,36.36757019090955,0.03861153116479738,0.005951664941137791,0.9940483350588623,1.0055657135269787,0.003375025745838261,0.9961958042198991,0.9419050282224162,494.7572413462926,525.2729590795468,0.005975322344320943,2.876358724263684e-05,0.00594041518719632,0.005332647228763182,0.0065505822244928315,0.994024677655679,2.8763587242636828e-05,0.9940595848128038,0.9934494177755071,0.9946673527712369,1.0050665021475211,0.0003139322964725897,1.0051234076604882,0.9983913427492092,1.0118359968273196,0.0041363328813245805,0.00012204910024186073,0.003215997630590514,0.001107634253409107,0.005846300805647932,0.9950613017354759,0.00015677252649628543,0.9963856929326693,0.9931455784324515,0.9988163578538403,0.944483776019205,0.0010272960105695479,0.9432902342568833,0.9235389046272637,0.9670573682435848,494.8083989656648,0.5906896183536394,495.46466483992526,482.63267460782413,507.0749466415408,524.8363852695273,1.029940339357824,524.2062142005659,502.7227449650197,544.8060087200626
100,1000,1000,3,1.584893192461114e-06,103.20572093154097,99.21780533576717,0.9995786931893617,1.0,41.66947281934957,148.39817889675632,0.15301129859595375,0.023616075968195867,0.9763839240318042,1.0090198323834223,0.043880085289270315,0.9297838428302873,0.790524260857563,361.3774213274129,457.1364083568917,0.023564741870520437,0.00015588356224213842,0.023174281458273015,0.020029876846952545,0.02640471317964762,0.9764352581294795,0.0001558835622421384,0.976825718541727,0.9735952868203523,0.9799701231530474,1.01120263070299,0.00101304538793696,1.010321403297444,0.9888800445753364,1.0310228452480463,0.045483308206178005,0.00076450758161093,0.041391364950543165,0.027888566593027655,0.05959756740911672,0.9210059945681263,0.0017302255893481867,0.9347647653663851,0.8956888849733435,0.9598084405197054,0.7948945342679862,0.0018489117360326742,0.7965513223107907,0.7558740272656753,0.8330013030707267,361.79942831056576,1.144124863002944,362.3103971406125,336.76077189360456,387.09381133718716,456.8152271343514,1.5817999209579328,454.30451480867464,422.34774609874137,489.6694212076713
100,1000,1000,3,1.584893192461114e-06,103.20572093154097,99.21780533576717,0.9995786931893617,10.0,131.77044300762265,814.1684814475695,0.8224732315510441,0.07287725330833356,0.9271227466916665,1.0136897401995162,0.10351488091639571,0.7749873680416695,0.6782627144448506,179.04415551690252,263.9746394779313,0.07374958614734353,0.0007168411296149122,0.0697687334440313,0.05791497318424818,0.08635633202574258,0.9262504138526565,0.0007168411296149122,0.9302312665559687,0.9136436679742574,0.9420850268157518,1.0371445421262195,0.0035729628618482796,1.025791071999806,0.9586211730107499,1.1040258282378974,0.11987309369908496,0.003121087744708748,0.09652956080635736,0.04923826391940414,0.16472039965503027,0.5033797785970355,0.04769633514066602,0.7968420211854976,0.5333766119215079,0.9186741673341484,0.683579619155844,0.00444646008559809,0.689307951816838,0.594142416059765,0.7781030338386613,179.19295023875503,1.3733625167730694,178.8302645060894,150.87469950059065,207.46277277758767,263.1230073955017,1.324771400060344,259.2670087326105,232.96912784158715,288.15318345992733
100,1000,1000,4,1.9952623149688787e-06,104.03576344712312,98.78532571851815,0.9995786931893617,0.01,4.166947281934958,7.68624610039773,0.008399506886244175,0.001374976356301492,0.9986250236436985,1.0018010534208712,3.179624472093095e-05,0.99996784211297,0.9943611841029405,567.6095868527857,570.8283830134145,0.001381141755810649,4.4953465881124224e-06,0.0013702409766640788,0.001284818946557838,0.001465210873521059,0.9986188582441894,4.495346588112467e-06,0.998629759023336,0.9985347891264789,0.9987151810534421,1.0016916012061847,0.00010977644843317377,1.0017049065731407,0.9993642502579512,1.0040407378720637,0.00020126078940227262,8.687346934696112e-06,8.838628150623041e-05,1.84428851889082e-05,0.0002715672296012186,0.999792119092975,9.153134202524976e-06,0.9999110689913913,0.9997198930691499,0.9999816774750152,0.9940023367786232,0.0004067607153656578,0.9944326168864688,0.9850066833735435,1.0028170173734918,567.7979983250967,0.2429490681663331,567.7243905100862,562.5642967247827,573.2008100462755,571.3990668150337,0.45329012384085055,570.6301816628431,561.6386226970665,581.7552587759701
100,1000,1000,4,1.9952623149688787e-06,104.03576344712312,98.78532571851815,0.9995786931893617,0.1,13.177044300762265,36.36757019090955,0.03861153116479738,0.005951664941137791,0.9940483350588623,1.0055657135269787,0.0035007777785161375,0.9960450608855556,0.9408326291059326,494.7572413462926,525.8716864618708,0.005975322344320943,2.876358724263684e-05,0.00594041518719632,0.005332647228763182,0.0065505822244928315,0.994024677655679,2.8763587242636828e-05,0.9940595848128038,0.9934494177755071,0.9946673527712369,1.0050665021475211,0.0003139322964725897,1.0051234076604882,0.9983913427492092,1.0118359968273196,0.004253729626572008,0.00012384037615908623,0.0033368306006375348,0.0011799267536559683,0.006011872623838415,0.9949129279216895,0.0001594359077106594,0.9962414876643825,0.9929350162237562,0.9987374245955154,0.9433895607600479,0.001024713537270369,0.9422346947773548,0.9224637336127132,0.9657904768401515,494.8083989656648,0.5906896183536394,495.46466483992526,482.63267460782413,507.0749466415408,525.4399314529915,1.0289247895230065,524.8187959718451,503.33152343740693,545.3668721296499
100,1000,1000,4,1.9952623149688787e-06,104.03576344712312,98.78532571851815,0.9995786931893617,1.0,41.66947281934957,148.39817889675632,0.15301129859595375,0.023616075968195867,0.9763839240318042,1.0090198323834223,0.045531491729533434,0.9264160461560069,0.7866189049387612,361.3774213274129,459.4059703606365,0.023564741870520437,0.00015588356224213842,0.023174281458273015,0.020029876846952545,0.02640471317964762,0.9764352581294795,0.0001558835622421384,0.976825718541727,0.9735952868203523,0.9799701231530474,1.01120263070299,0.00101304538793696,1.010321403297444,0.9888800445753364,1.0310228452480463,0.04712144773087614,0.0007782389904859229,0.042958720187214056,0.029044917565042194,0.061435555828668297,0.9174038093433133,0.0017873425989205864,0.9316410661991084,0.8914012641781124,0.9577952107242509,0.7909076146621985,0.0018453258118761775,0.7927351860277083,0.7521380470157899,0.8295748800171857,361.79942831056576,1.144124863002944,362.3103971406125,336.76077189360456,387.09381133718716,459.0823297087889,1.5771236317761057,456.56555575679187,425.0311773543059,491.5806693724511
100,1000,1000,4,1.9952623149688787e-06,104.03576344712312,98.78532571851815,0.9995786931893617,10.0,131.77044300762265,814.1684814475695,0.8224732315510441,0.07287725330833356,0.9271227466916665,1.0136897401995162,0.11344238906909776,0.7420698128575485,0.6631879024306019,179.04415551690252,269.9750023495615,0.07374958614734353,0.0007168411296149122,0.0697687334440313,0.05791497318424818,0.08635633202574258,0.9262504138526565,0.0007168411296149122,0.9302312665559687,0.9136436679742574,0.9420850268157518,1.0371445421262195,0.0035729628618482796,1.025791071999806,0.9586211730107499,1.1040258282378974,0.1293287743994614,0.0032222549032373247,0.10677275411856849,0.0562468412010171,0.1753669121622203,0.4414851687338651,0.052826396806257274,0.7644287226862284,0.4809018308325972,0.9033424093084697,0.6688234040132165,0.004435144549757699,0.6732390681524748,0.5812317224114963,0.7628358350066393,179.19295023875503,1.3733625167730694,178.8302645060894,150.87469950059065,207.46277277758767,269.113392084257,1.3403448642562954,265.5888292143226,238.4273954995184,294.3316068993675
