sigma,noise_signal_ratio,signal_power,grid_alpha_cv,grid_lambda,grid_kappa_final,mc_alpha_median,mc_alpha_q25,mc_alpha_q75,mc_lambda_median,mc_lambda_q25,mc_lambda_q75,mc_kappa_median,mc_kappa_q25,mc_kappa_q75,oracle_kappa,oracle_alpha,oracle_lambda,oracle_interior,oracle_gen_error,grid_df_11,grid_df_22,grid_df_12,grid_B_11,grid_B_12,grid_df_23,grid_B_23,grid_h,grid_limbo_count,grid_b2_acc_average,grid_b2_gen_average,grid_z_direct,grid_z_simplified,grid_stationarity_residual,grid_z_reconstructed,grid_slope_acc_leading,grid_r2_acc_leading,oracle_df_11,oracle_df_22,oracle_df_12,oracle_B_11,oracle_B_12,oracle_df_23,oracle_B_23,oracle_h,oracle_limbo_count,oracle_b2_acc_average,oracle_b2_gen_average,oracle_z_direct,oracle_z_simplified,oracle_stationarity_residual,oracle_z_reconstructed,oracle_slope_acc_leading,oracle_r2_acc_leading,mc_z_mean,mc_z_se,mc_z_median,mc_z_q25,mc_z_q75,mc_z_min,mc_z_max,mc_r2_mean,mc_r2_se,mc_r2_median,mc_r2_q25,mc_r2_q75,mc_r2_min,mc_r2_max
1.518374024325961,0.0013277659244926407,1736.3449650425127,3.9810717055349776,0.003981071705534978,0.008011167962517562,3.5481338500976562,3.1622776985168457,3.5481338500976562,0.003548133850097656,0.0031622776985168457,0.003548133850097656,0.007469519720290689,0.006980045027916188,0.007469519720290689,0.008080372271077628,4.036802263159299,0.004036802263159299,1.0,0.9615693824022989,503.05976304817204,195.35018901315283,38410.07646759156,603.8060157110253,5038.9545131741825,9509.016403746398,3806.4399996782095,804.6498109868471,307.7095740350193,0.13118834890697997,0.400297973844964,0.14097376854125795,0.13714273442751132,0.04845908355279249,0.14097376854105684,0.8764443386621467,0.9801263965832758,500.41877679220636,194.0434540208492,37915.99105748848,603.4580321231755,5017.792249984803,9373.765588433023,3789.9695153972816,805.9565459791509,306.3753227713572,0.1323397360859378,0.4043166515785292,0.13808253571044166,0.13808253571044102,8.43769498715119e-15,0.13808253571044168,0.8786708947921388,0.9809332133317746,0.14335012889066046,0.00224200522291655,0.14269017846675458,0.12582553723353973,0.15567832938326914,0.09876826506523528,0.2031394531348205,0.9789531093836544,0.0006669880306127805,0.9796394650134577,0.9757642793213579,0.9841678459192215,0.9587343218861677,0.9902448278011321
2.530623373877745,0.0036882386791495573,1736.3449650425127,7.943282347242821,0.00794328234724282,0.012734517473980807,7.079457759857178,6.309573650360107,7.079457759857178,0.007079457759857178,0.0063095736503601075,0.007079457759857178,0.011730806154782945,0.010826245110661199,0.011730806154782945,0.012311659377183877,7.578218273568128,0.007578218273568128,1.0,1.7468822664867556,376.24002138474924,134.80237458038488,18959.308611234803,582.7184903727997,4003.7124514399084,4343.5263686147755,2992.3736604998057,865.1976254196152,241.4376468043644,0.2111739691323665,0.6889272463319072,0.17774644453754856,0.19794742900012585,-0.5371853455238993,0.17774644453752483,0.8490791924170554,0.9684062014542602,384.4681661992551,138.58360088406937,19971.68357101092,584.42591930322,4072.492879811221,4602.403307651222,3047.0221700847233,861.4163991159306,245.88456531518577,0.20391334888374066,0.6620502303696918,0.19275118409094588,0.19275118409076217,4.630074101896753e-12,0.19275118409094585,0.8383978262508697,0.9628469810315383,0.19255461284901343,0.0036941426014630726,0.19083166965533827,0.1650617987164738,0.21555677537243428,0.1189985252847301,0.29767603538739995,0.9615716999581353,0.0015038708171838222,0.9635832509755798,0.9535351016580842,0.9727545848434382,0.9113890385916329,0.9858393509800595
4.166947142252722,0.009999999329570436,1736.3449650425127,12.589254117941687,0.012589254117941687,0.017991452601165886,12.589254379272461,11.220184326171875,12.589254379272461,0.012589254379272462,0.011220184326171875,0.012589254379272462,0.017991452891858287,0.01646203026958674,0.017991452891858287,0.018806057688824856,13.32312103772546,0.01332312103772546,1.0,3.1534262576776992,300.26472030800494,101.00582248657817,11075.19788638491,563.5245287785112,3351.0247535655203,2384.5574135642246,2469.37049986338,898.9941775134218,199.25889782142673,0.30257019223873555,1.035567642790527,0.2963189185173136,0.2591835078048074,1.6986599222098349,0.296318918517311,0.7714151091336124,0.9121950985287297,291.55162351530623,97.26914646232034,10330.845532205009,560.8266236907581,3273.601227711595,2206.0922105697914,2406.7839367094784,902.7308535376796,194.2824770529859,0.3168764083739891,1.0909715945589837,0.26816332159062695,0.26816332159319956,-1.2607870303327218e-10,0.26816332159062684,0.788541966933505,0.928088432953482,0.2664851236107795,0.005063925148542524,0.2573307417117362,0.22717862279898487,0.30024142531143866,0.16687453756826254,0.44523145043876244,0.9264469924621059,0.002933727876959198,0.9337806616482478,0.9098549383386371,0.948389642462955,0.8017688187653189,0.972152931982945
5.061246747758921,0.014752954716618232,1736.3449650425127,15.848931924611142,0.01584893192461114,0.02158662076209208,14.125375747680664,14.125375747680664,15.848932266235352,0.014125375747680665,0.014125375747680665,0.015848932266235353,0.019692884808153725,0.019692884808153725,0.021586621136027852,0.0222572265829197,16.462354713224066,0.016462354713224065,1.0,3.9713712629942535,265.79838042815305,86.40939702946885,8310.192937363607,552.0582446142957,3040.6775981577853,1729.1154180469377,2217.800339423503,913.5906029705311,179.38898339868422,0.36589735293467623,1.2826213428416144,0.32652428081828644,0.2978855695226271,1.7381165245915078,0.32652428081828566,0.7538497519119175,0.8933818940361008,260.3591174357117,84.15245160498974,7916.829402543074,550.036052208212,2990.6146165589607,1637.6822230824462,2177.0488713053387,915.8475483950102,176.206665830722,0.3777540811474735,1.3293475624396145,0.30484749843534786,0.3048474984350022,2.2001955812811502e-11,0.304847498435348,0.7663730828308345,0.9070680026977106,0.3134172927561705,0.006395641355616993,0.3096866582466685,0.26912136847463397,0.34911891096247827,0.197926762452594,0.5360156532501474,0.8977200817297987,0.0043967415355800924,0.904093699956392,0.8781158498858045,0.9275731336422156,0.7126872194708177,0.9608249967050344
7.217364162835652,0.029999997988711304,1736.3449650425127,25.11886431509582,0.02511886431509582,0.03158378422688267,22.387210845947266,19.95262336730957,22.387210845947266,0.022387210845947265,0.01995262336730957,0.022387210845947265,0.028663590962918453,0.026044865189627578,0.028663590962918453,0.030440591337316702,24.047557843486995,0.024047557843486996,1.0,6.041250638493976,204.6911119119221,61.861268587747695,4522.252377933996,524.8344031082732,2456.0486237572445,873.3874563398884,1739.4865610298748,938.1387314122524,142.8298433241744,0.5431029536832921,1.99165507633869,0.3531357028038881,0.39421286314397347,-4.472341717912862,0.35313570280388806,0.7390241776400245,0.875295175405204,210.01673137645568,63.92601547109808,4799.2075543639985,527.6722867721851,2509.2327339686044,933.7572955174335,1783.1717312590765,936.073984528902,146.0907159053576,0.5228431372356291,1.9096736805370258,0.3839562394922013,0.3839562394865509,5.81543702082854e-10,0.38395623949220126,0.7225661993235553,0.8525776061550073,0.4147364483268924,0.01074283752709063,0.3973750122447657,0.3342459258567482,0.474413076670629,0.2366882801134229,0.7959160738783313,0.8165682374588106,0.010001614888603193,0.8420911675639716,0.7749288496660056,0.8882783289433787,0.3665172645351711,0.9439787129272367
10.122493495517842,0.05901181886647293,1736.3449650425127,35.481338923357605,0.03548133892335761,0.042536844310008017,31.62277603149414,28.18383026123047,35.48133850097656,0.03162277603149414,0.028183830261230468,0.03548133850097656,0.03847740939451831,0.0348415506322404,0.042536843866657646,0.04136507307378891,34.36569687478359,0.03436569687478359,1.0,8.97841116832712,165.86809626097264,47.29743160887176,2787.4814546175376,500.29914541376235,2051.2347636184754,506.4662722222151,1406.953857467516,952.7025683911282,118.57066465210087,0.7358738693025384,2.77798134769023,0.44654255313570346,0.48397852209641945,-6.4012411576787684,0.44654255313570357,0.6913035484730657,0.8005997482390474,169.20981105290232,48.515320342308534,2917.7874409962596,502.7237841302275,2087.4107919974554,533.2384835127733,1436.6189702198149,951.4846796576915,120.69449071059383,0.7154087932069247,2.694139704163722,0.47505593945294394,0.47505593944481983,1.3318697256181622e-09,0.4750559394529441,0.6779403907697706,0.7743218543904808,0.4953205865748503,0.013997239352933327,0.4795706466832238,0.39702247865325957,0.5529074867668943,0.260348560118733,1.0645407569480003,0.735261176796859,0.016673235552919042,0.7700119937887671,0.6942925674361675,0.8423725489399889,-0.1332470232034224,0.9322186932727289
13.177043859048252,0.09999999329570435,1736.3449650425127,44.668359215096345,0.04466835921509635,0.0521368506780028,42.23953819274902,39.81071853637695,50.11872482299805,0.042239538192749025,0.03981071853637695,0.05011872482299805,0.049606424796042395,0.04707089687870235,0.05779900842165642,0.05290778876262324,45.40924454275429,0.04540924454275429,1.0,12.180026867445655,143.24784419818263,39.247285398209314,1994.7610461222673,481.8765953850304,1798.501697233328,347.18500374775624,1200.5942149334924,960.7527146017907,104.0005587999733,0.9016126020354872,3.458082008074784,0.5746084896687211,0.5517475829484583,5.305789627677001,0.5746084896687212,0.6350785014568212,0.6698250836006312,141.7285506584299,38.71925122463774,1946.9590743237252,480.49683209091137,1780.9971969235733,337.8038222273742,1186.3820763786177,961.2807487753622,103.00929943379214,0.9147584150130127,3.512044560526226,0.556808304248912,0.5568083042591011,-2.417209543637e-09,0.5568083042489121,0.6423398418872475,0.689964512319451,0.5726932131635223,0.017622653689288992,0.548951996577882,0.43030110832953056,0.6685480654542574,0.24921181495959077,1.2834601173703089,0.6412772637697425,0.02369068323235144,0.6986493863663673,0.5530383868653552,0.8148385516232391,-0.6472704065635277,0.937893429349699
15.18374024325961,0.13277659244926407,1736.3449650425127,50.118723362727245,0.05011872336272725,0.05779900690735988,50.11872482299805,44.668357849121094,56.234130859375,0.05011872482299805,0.04466835784912109,0.056234130859375,0.05779900842165642,0.0521368492562267,0.0641295249860848,0.06057618254623451,52.798961355105426,0.05279896135510543,1.0,14.323308475060244,132.87916100258582,35.67711255343571,1681.72523456926,472.0436240040491,1677.5921174054067,286.2950910315459,1102.7231939377293,964.3228874465643,97.20204844915007,0.9975423350504032,3.8517013685583033,0.6670354757819601,0.5877213260574292,21.46842787281264,0.66703547578196,0.5998672580923496,0.5550636740483341,128.38744312078677,34.15546938482384,1555.594456023055,467.45970760712873,1624.1247607787222,262.1491733557603,1059.6950096741937,965.8445306151762,94.23197373596295,1.0440540942340897,4.042335881166755,0.6044029164440687,0.6044029164470952,-8.783729299466358e-10,0.6044029164440688,0.6232848306062407,0.634697114593904,0.6419607913856489,0.01945094064022584,0.5875709945399895,0.5020022544457223,0.7537898625825863,0.3411284815149782,1.255651429991218,0.5504307616688144,0.029241143798350865,0.6547600971472816,0.43174441977005196,0.7479934627540697,-0.5766611405657651,0.8836312960830184
20.24498699102711,0.2360472754656917,1736.3449650425127,70.79457843841388,0.07079457843841389,0.07912952532617301,70.7945785522461,63.095733642578125,79.43282318115234,0.07079457855224609,0.06309573364257813,0.07943282318115234,0.07912952544311601,0.07120939967421032,0.08799191469678903,0.0803479933591487,71.98086665265082,0.07198086665265081,1.0,19.807298680905994,105.3329569892195,26.600886551388037,994.9771607158865,440.14450374074204,1338.3736810786893,158.13690836449518,833.3638387079427,973.399113448612,78.73207043783145,1.3451300531519024,5.26988827166833,0.7306833278374573,0.7020520258358284,12.32861286813852,0.7306833278374574,0.5778064559329471,0.466101874420379,104.13610043871962,26.22108344277924,969.7195130644628,438.52314389219083,1322.9916814036399,153.6015505592861,821.3955753648931,973.7789165572208,77.91501699594038,1.3643034543285435,5.347573461166698,0.7077312899152781,0.7077312899100128,2.3187567421700805e-09,0.7077312899152783,0.5855722184780082,0.49911642127485656,0.7225240817221309,0.02419625892957475,0.7163735325785299,0.5687871431325036,0.8461752402949243,0.14500534668770038,1.5337302461873703,0.41999850762361796,0.039238351870856496,0.4868077512502973,0.2839859996692865,0.6764493056690393,-1.3523277063299934,0.9789734494319797
22.823309457435037,0.2999999798871129,1736.3449650425127,79.43282347242821,0.07943282347242821,0.0879919149952482,79.43282318115234,70.7945785522461,89.12509155273438,0.07943282318115234,0.07079457855224609,0.08912509155273438,0.08799191469678903,0.07912952544311601,0.0979110555626371,0.0906986870011422,82.07537705579678,0.08207537705579677,1.0,22.622744409161392,97.27134047806784,24.067938912013837,831.9332698919802,428.75920048815215,1233.6724259987761,129.13967732438994,752.4353309591573,975.9320610879862,73.203401566054,1.482898293223636,5.826523238625507,0.8014600665858379,0.741600695142095,30.10763883238195,0.8014600665858379,0.5551052829581837,0.3576617616682243,95.07645844130928,23.388813959999332,790.3934097789878,425.4594083666902,1204.7177099294167,121.86424084259265,730.2906999971312,976.6111860400007,71.68764448130995,1.5242000945659244,5.992657853918113,0.7529113352156266,0.7529113352127479,1.5133991837501526e-09,0.7529113352156267,0.5704795102354618,0.4331245213038224,0.789437605468639,0.03275266335115811,0.7275560982065772,0.5812757757549942,0.9296247817030051,0.24784844038360632,2.3166331786614887,0.2705872778161782,0.07190995050343468,0.47066210905737216,0.135794489128413,0.6620642758065995,-4.366789284475231,0.9385712092545897
30.36748048654781,0.5311063697980563,1736.3449650425127,112.20184543019653,0.11220184543019653,0.12144925398734077,112.20184326171875,100.0,125.89253997802734,0.11220184326171875,0.1,0.12589253997802735,0.12144925177971912,0.10901544002246966,0.13537431461931637,0.12221385115092133,112.95292576395386,0.11295292576395385,1.0,30.865700693319166,76.1421602318623,17.73124132820634,480.94917824480353,392.6681400636381,946.9561316591993,69.43333885797176,538.6013853833559,982.2687586717936,58.410918903655975,1.9689318008922718,7.757100468480758,0.874431973020097,0.8610126876817669,10.761831730362019,0.8744319730200971,0.5334949544147999,0.23536872456018032,75.77639768123501,17.625708092159428,475.81095793524713,391.9460593558835,941.8395045874197,68.59383177125636,534.9092707675061,982.3742919078405,58.15068958907558,1.9794405506642285,7.798212418739014,0.8632963353414635,0.8632963353327896,7.019139047770295e-09,0.8632963353414635,0.5366832859770221,0.25471943738599934,0.8621427313297717,0.03657620129892801,0.8177166388927434,0.5912586804382521,1.0630658890527456,0.17498129587055233,1.9764439527827249,0.1242658652948077,0.07362659872878216,0.3312935697278976,-0.1301550394219761,0.6504113307241011,-2.906330698491404,0.9693815129692103
