family,map_index,theta,low_fraction,trace_g,max_eigenvalue_g,condition_g,q_norm,q_null_norm,n,n_trials,noise_signal_ratio,sigma,de_alpha_cv,de_kappa,de_gen_error_normalized,de_r2_gen,de_slope_gen,de_acc_error,de_acc_error_normalized,de_r2_acc,de_slope_acc,de_acc_numerator,de_acc_denominator,mc_acc_error,mc_acc_error_std,mc_acc_error_se,mc_acc_error_median,mc_acc_error_q25,mc_acc_error_q75,mc_acc_error_normalized,mc_acc_error_normalized_std,mc_acc_error_normalized_se,mc_acc_error_normalized_median,mc_acc_error_normalized_q25,mc_acc_error_normalized_q75,mc_r2_acc,mc_r2_acc_std,mc_r2_acc_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_slope_acc,mc_slope_acc_std,mc_slope_acc_se,mc_slope_acc_median,mc_slope_acc_q25,mc_slope_acc_q75,mc_acc_numerator,mc_acc_numerator_std,mc_acc_numerator_se,mc_acc_numerator_median,mc_acc_numerator_q25,mc_acc_numerator_q75,mc_acc_denominator,mc_acc_denominator_std,mc_acc_denominator_se,mc_acc_denominator_median,mc_acc_denominator_q25,mc_acc_denominator_q75,mc_alpha_cv,mc_alpha_cv_std,mc_alpha_cv_se,mc_alpha_cv_median,mc_alpha_cv_q25,mc_alpha_cv_q75,mc_gen_error_normalized,mc_gen_error_normalized_std,mc_gen_error_normalized_se,mc_gen_error_normalized_median,mc_gen_error_normalized_q25,mc_gen_error_normalized_q75,mc_r2_gen,mc_r2_gen_std,mc_r2_gen_se,mc_r2_gen_median,mc_r2_gen_q25,mc_r2_gen_q75,mc_slope_gen,mc_slope_gen_std,mc_slope_gen_se,mc_slope_gen_median,mc_slope_gen_q25,mc_slope_gen_q75
givens,0.0,0.0,0.0,10883.525845888813,872.7855473301344,2189.96598346588,16.606885182771954,1.8720101834143464e-14,1000,500,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.00016257476372473142,0.9998374252362753,0.9999984650129616,81.84626457207655,0.04713709903266407,0.9230936418645141,0.782889201022464,691.8887110184057,883.7632580891263,87.63446804453719,50.64207953943833,2.264782647442707,76.38171750702958,48.61783331062365,118.3211856741095,0.050470655203236965,0.029165909170703535,0.0013043391106255524,0.043989943844574365,0.028000100377192784,0.06814382398443072,0.9078741888776926,0.0724377531140309,0.0032395148020064033,0.9295613389381094,0.8752066318525444,0.9596153458221239,0.7847402250061835,0.06435968311349369,0.0028782525290423438,0.7902622273631643,0.7389568007332491,0.8326677509833721,691.8232058232071,2.0989473269695096,0.09386777808590602,691.8335843769544,690.4131238731933,693.1991794072466,887.7622286743207,75.89362375932708,3.39406603569297,875.836191517913,830.1700931513977,936.368179076894,0.1589135380672935,0.03858132034648766,0.001725409099128843,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.0001637931786756513,5.774676972467929e-05,2.582514051708194e-06,0.00016159570594879739,0.0001207712523835303,0.0002027261608656791,0.9998362068213242,5.774676972467842e-05,2.5825140517081548e-06,0.9998384042940512,0.9997972738391343,0.9998792287476164,1.0001103424768736,0.003037679992395767,0.00013584917913775956,1.0000714858509432,0.9981131492330005,1.0021328731490606
givens,0.0,0.0,0.0,10883.525845888813,872.7855473301344,2189.96598346588,16.606885182771954,1.8720101834143464e-14,1000,500,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,0.0016233340822838643,0.9983766659177161,0.9999846732763076,937.2159366648731,0.5397636734253013,-6.66802752564935,0.2653138946289366,690.8873925104035,2604.037732274318,893.8019632047822,189.59759647287902,8.479062281678637,907.8336667830827,775.1010932036392,1028.6500234996145,0.5147605926238848,0.1091935072177532,0.004883282096810201,0.5228417653521144,0.4463980999217293,0.5924226142899138,-7.660462774684817,6.665070858699043,0.2980710302980791,-5.81799977954244,-10.168789683417224,-3.053099771337238,0.28698947382026285,0.07993347798378539,0.003574733808994539,0.27692206965839883,0.23031005875318583,0.33186970509486013,690.6964281187854,6.756888437619699,0.30217723725799983,690.7030343647639,686.595815148012,695.2390435307839,2592.8790363975513,717.1250349930964,32.070806532229575,2499.38701737875,2076.4727360245183,3012.8884767281834,1.6144210205858158,0.16572527265701875,0.007411459505015622,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016144310888142367,0.0005776824243770165,2.583474340627781e-05,0.0015230053625676682,0.001207070497675169,0.0019851731235282846,0.9983855689111857,0.0005776824243770196,2.5834743406277947e-05,0.9984769946374323,0.9980148268764717,0.9987929295023248,1.0004610558895233,0.009786804710191145,0.00043767921229005056,1.000541102450152,0.9939565429018578,1.0063409187829586
givens,0.0,0.0,0.0,10883.525845888813,872.7855473301344,2189.96598346588,16.606885182771954,1.8720101834143464e-14,1000,500,1.0,41.66947281934957,15.848931924611142,0.01610248884864771,0.01599592888946445,0.9840040711105356,0.9998490084944944,1615.7607845661519,0.9305528665650789,-743.7380300235376,0.03534831852886981,681.0338113842096,19266.370784454517,1593.9183208404413,62.20359160465733,2.78182918545298,1607.3781820780605,1564.0775743355207,1637.2141073623516,0.9179733019247219,0.03582444321663601,0.0016021178057695868,0.9257251378263451,0.9007873468837029,0.9429083162182958,-841.4745807881935,669.1929684254087,29.927219349281685,-645.0462319558335,-1122.863380879308,-346.66098685629566,0.04208020818818252,0.01907096703088716,0.0008528795735544203,0.037853890973429574,0.028965337669286238,0.05090182479977154,680.6663982068721,23.248496483028784,1.039704370214343,680.758244113662,665.5164899598312,696.1555010499837,18997.675828255047,7317.914263398154,327.26707492947145,17806.462534575563,13482.809483308156,23380.23496112587,16.1003955850067,1.6799991278861777,0.07513184504187712,15.848931924611142,14.125375446227554,17.78279410038923,0.01595080700983666,0.005804260058759795,0.0002595744010094765,0.015253897964351178,0.011755001571043238,0.01978596569820011,0.9840491929901634,0.005804260058759796,0.00025957440100947654,0.9847461020356488,0.9802140343017999,0.9882449984289567,1.0026984375698387,0.033825832674057116,0.001512737225094504,1.0018060149811094,0.9802249018613487,1.0256727689054328
givens,0.0,0.0,0.0,10883.525845888813,872.7855473301344,2189.96598346588,16.606885182771954,1.8720101834143464e-14,1000,500,10.0,131.77044300762265,158.48931924611173,0.16070458869901033,0.139589137136255,0.860410862863745,0.9986845693294366,1721.8707706932857,0.9916639869146782,-56843.955471071284,0.004176729075546107,596.1897260294392,142740.81829247862,1719.220855266221,8.246143866866628,0.36877876477113514,1721.4249257427764,1715.6835005089222,1724.5403476279134,0.9901378412003098,0.00474913915891404,0.0002123879598787594,0.9914072148103524,0.9881005992763168,0.9932014561321285,-68728.76196308923,61142.027951315715,2734.3546156266825,-53477.219641628595,-85661.5290167079,-27745.96706959646,0.004946167731535235,0.0023923911097814363,0.00010699098300474907,0.004305661990886302,0.0034050692060634616,0.0059675059263357266,598.3837321801365,77.2131145144836,3.45307545617722,598.3051637448691,548.5071541753254,649.6011710825567,144416.85950329073,61236.97509222004,2738.600780853309,133863.45646185218,100785.444602858,179077.81773812487,166.01943435860295,40.257301805432796,1.800361268553455,158.48931924611173,141.25375446227554,177.82794100389228,0.14433375509470056,0.05319668698086643,0.0023790281653399076,0.13858213587915136,0.10731261468134773,0.17350683530516714,0.8556662449052995,0.05319668698086643,0.0023790281653399076,0.8614178641208486,0.8264931646948328,0.8926873853186522,1.0181420547832936,0.1274699688297058,0.005700630307860029,1.0028617464410925,0.9322245072447951,1.0890276775968066
givens,1.0,0.039269908169872414,0.001541333133436012,11323.230094226928,872.7855473301347,2189.965983465881,16.606885182771954,1.819992507153558e-14,1000,500,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.00016257476372473142,0.9998374252362753,0.9999984650129616,87.06225650257832,0.05014110574533597,0.9167501860801524,0.7760779025077338,691.8887110184057,891.519664176382,92.29471860420544,51.261674424468595,2.2924917730714838,82.35338158054438,53.00477728181839,127.02729667996982,0.053154597998875015,0.029522747758371565,0.001320297417405967,0.04742915908909151,0.03052663978008576,0.07315786853268508,0.9017952356248627,0.07500197692013573,0.003354190376805876,0.9224840219046174,0.8625377401139267,0.9551796576920624,0.7783928147790504,0.06366285711523584,0.0028470895230304698,0.7822178709996362,0.7295229441078563,0.8252812889789928,691.8232058232071,2.0989473269695096,0.09386777808590602,691.8335843769544,690.4131238731933,693.1991794072466,894.9552553187382,76.17615918896814,3.4067014042275603,884.1203934330506,838.6907392225511,947.8859493452849,0.1589135380672935,0.03858132034648766,0.001725409099128843,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.0001637931786756513,5.774676972467929e-05,2.582514051708194e-06,0.00016159570594879739,0.0001207712523835303,0.0002027261608656791,0.9998362068213242,5.774676972467842e-05,2.5825140517081548e-06,0.9998384042940512,0.9997972738391343,0.9998792287476164,1.0001103424768736,0.003037679992395767,0.00013584917913775956,1.0000714858509432,0.9981131492330005,1.0021328731490606
givens,1.0,0.039269908169872414,0.001541333133436012,11323.230094226928,872.7855473301347,2189.965983465881,16.606885182771954,1.819992507153558e-14,1000,500,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,0.0016233340822838643,0.9983766659177161,0.9999846732763076,956.8413285532245,0.5510663766803949,-7.300508308095466,0.25766154842929295,690.8873925104035,2681.375613559955,915.0251833540099,185.13555421905102,8.279513685717921,930.6498970493494,797.5983200599045,1050.516650365453,0.5269835210030435,0.10662371702993832,0.004768357585852881,0.5359821439782637,0.4593547573309409,0.6050160950244884,-8.35587215996121,7.028571412894323,0.31432726927886895,-6.468622447412379,-11.257094061128775,-3.423659386317376,0.2781224355297072,0.07673381963406382,0.0034316407374994948,0.2678922512989995,0.22217219449438178,0.32224284921960566,690.6964281187854,6.756888437619699,0.30217723725799983,690.7030343647639,686.595815148012,695.2390435307839,2672.594163066184,732.7088821361973,32.767737363488365,2572.220417260427,2147.432818649073,3106.439490648047,1.6144210205858158,0.16572527265701875,0.007411459505015622,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016144310888142367,0.0005776824243770165,2.583474340627781e-05,0.0015230053625676682,0.001207070497675169,0.0019851731235282846,0.9983855689111857,0.0005776824243770196,2.5834743406277947e-05,0.9984769946374323,0.9980148268764717,0.9987929295023248,1.0004610558895233,0.009786804710191145,0.00043767921229005056,1.000541102450152,0.9939565429018578,1.0063409187829586
givens,1.0,0.039269908169872414,0.001541333133436012,11323.230094226928,872.7855473301347,2189.965983465881,16.606885182771954,1.819992507153558e-14,1000,500,1.0,41.66947281934957,15.848931924611142,0.01610248884864771,0.01599592888946445,0.9840040711105356,0.9998490084944944,1620.2081610378814,0.9331142104001275,-805.1661470940483,0.03402163046984978,681.0338113842096,20017.671169162415,1600.5461374989334,57.61327951140361,2.576544187883887,1612.576468924762,1573.9863708093628,1641.4031659646728,0.9217904101560519,0.03318077955205924,0.0014838895724967895,0.9287189477842495,0.9064940449611781,0.9453208890000062,-902.847548387996,690.8079104034224,30.89386894113273,-703.8344575788914,-1228.908518286174,-394.09283074262305,0.04006190221491397,0.017603361425291817,0.0007872462555890017,0.036299347650137107,0.027723862051014795,0.047900199390149896,680.6663982068721,23.248496483028784,1.039704370214343,680.758244113662,665.5164899598312,696.1555010499837,19749.101720336006,7332.022760674973,327.8980261088982,18723.978026624252,14323.949144479895,24356.40618632804,16.1003955850067,1.6799991278861777,0.07513184504187712,15.848931924611142,14.125375446227554,17.78279410038923,0.01595080700983666,0.005804260058759795,0.0002595744010094765,0.015253897964351178,0.011755001571043238,0.01978596569820011,0.9840491929901634,0.005804260058759796,0.00025957440100947654,0.9847461020356488,0.9802140343017999,0.9882449984289567,1.0026984375698387,0.033825832674057116,0.001512737225094504,1.0018060149811094,0.9802249018613487,1.0256727689054328
givens,1.0,0.039269908169872414,0.001541333133436012,11323.230094226928,872.7855473301347,2189.965983465881,16.606885182771954,1.819992507153558e-14,1000,500,10.0,131.77044300762265,158.48931924611173,0.16070458869901033,0.139589137136255,0.860410862863745,0.9986845693294366,1722.4297622454005,0.9919859226839918,-61532.68959170997,0.004015099168671294,596.1897260294392,148486.92422875686,1719.9503530526913,7.6781753992727,0.3433784427188069,1722.0060321417502,1716.789117464083,1724.8468069546475,0.990557975333306,0.0044220333826836674,0.00019775934484908043,0.9917418870158606,0.9887373488724049,0.9933779529302327,-73672.99534991819,64133.65170552572,2868.1440971770166,-57929.73734249796,-90312.6390120486,-31002.953129584723,0.004734694199794733,0.0022262785905156216,9.956220530490697e-05,0.004137616498232783,0.003316523218581328,0.005647271566387219,598.3837321801365,77.2131145144836,3.45307545617722,598.3051637448691,548.5071541753254,649.6011710825567,149913.0659143486,62449.55031326988,2792.8287932952944,139326.98554222696,104271.5829419845,185768.4668691898,166.01943435860295,40.257301805432796,1.800361268553455,158.48931924611173,141.25375446227554,177.82794100389228,0.14433375509470056,0.05319668698086643,0.0023790281653399076,0.13858213587915136,0.10731261468134773,0.17350683530516714,0.8556662449052995,0.05319668698086643,0.0023790281653399076,0.8614178641208486,0.8264931646948328,0.8926873853186522,1.0181420547832936,0.1274699688297058,0.005700630307860029,1.0028617464410925,0.9322245072447951,1.0890276775968066
givens,2.0,0.07853981633974483,0.0061558297024311365,12639.631916333768,1764.8052945926313,4428.193815102721,16.606885182771954,1.7950210410303762e-14,1000,500,0.01,4.166947281934958,0.1584893192461114,0.00016106595959050997,0.00016257476372473142,0.9998374252362753,0.9999984650129616,103.05619454900656,0.05935237330358679,0.8962562483206709,0.7563765748053222,691.8887110184057,914.7410616153542,107.02262938598253,57.565255604546124,2.5743964934783174,100.79654525500112,64.8899961724441,144.47215059618043,0.06163673206686908,0.03315312150724421,0.0014826526671301667,0.05805099060631262,0.03737160384535415,0.08320475107470546,0.8799818635442987,0.09194750271039333,0.004112017328435713,0.8992477191870438,0.8356609310419577,0.9425701584293947,0.7609307491882984,0.0670194643398586,0.002997201561590938,0.7590622812449779,0.7115477960803928,0.8066829591022174,691.8232058232071,2.0989473269695096,0.09386777808590602,691.8335843769544,690.4131238731933,693.1991794072466,916.4899878508033,83.93959728512382,3.7538929106698733,910.988131887043,856.66956283685,972.5239400245987,0.1589135380672935,0.03858132034648766,0.001725409099128843,0.1584893192461114,0.12589254117941687,0.1778279410038923,0.0001637931786756513,5.774676972467929e-05,2.582514051708194e-06,0.00016159570594879739,0.0001207712523835303,0.0002027261608656791,0.9998362068213242,5.774676972467842e-05,2.5825140517081548e-06,0.9998384042940512,0.9997972738391343,0.9998792287476164,1.0001103424768736,0.003037679992395767,0.00013584917913775956,1.0000714858509432,0.9981131492330005,1.0021328731490606
givens,2.0,0.07853981633974483,0.0061558297024311365,12639.631916333768,1764.8052945926313,4428.193815102721,16.606885182771954,1.7950210410303762e-14,1000,500,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,0.0016233340822838643,0.9983766659177161,0.9999846732763076,1010.3667652341102,0.5818928758833198,-9.343877447925129,0.2371809678021137,690.8873925104035,2912.9124436612847,965.5185760312529,188.05981045632933,8.410290400321562,981.37695772035,847.6854046017188,1110.3521063704288,0.5560637980757545,0.10830786176854254,0.004843674828242234,0.5651969956881937,0.48820103243767804,0.6394766758477876,-10.911115152835926,9.738003403047836,0.43549675148678485,-8.17448645763686,-14.934750823305741,-4.378251899786624,0.2581323003375084,0.07554819211537464,0.0033786178629438266,0.248204153080402,0.20032714708583546,0.3012861865021669,690.6964281187854,6.756888437619699,0.30217723725799983,690.7030343647639,686.595815148012,695.2390435307839,2911.2480728082005,868.8064374704029,38.854205069464825,2775.409318669269,2288.972215975811,3466.110504728419,1.6144210205858158,0.16572527265701875,0.007411459505015622,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016144310888142367,0.0005776824243770165,2.583474340627781e-05,0.0015230053625676682,0.001207070497675169,0.0019851731235282846,0.9983855689111857,0.0005776824243770196,2.5834743406277947e-05,0.9984769946374323,0.9980148268764717,0.9987929295023248,1.0004610558895233,0.009786804710191145,0.00043767921229005056,1.000541102450152,0.9939565429018578,1.0063409187829586
