policy,ratio,sigma,S,n,d,boundary,acc_objective,alpha,lam,kappa,E_gen,E_acc,E_acc_corrected,R2_gen,R2_acc,slope_acc,selection_risk,acc_distribution,acc_distribution_se,E_gen_mc,E_gen_mc_se,E_acc_mc,E_acc_mc_se,trials,E_gen_mc_std,E_gen_mc_median,E_gen_mc_q10,E_gen_mc_q90,E_acc_mc_std,E_acc_mc_median,E_acc_mc_q10,E_acc_mc_q90,slope_acc_distribution,slope_acc_distribution_se,R2_acc_distribution,R2_acc_distribution_se,gaussian_min_abs_N,slope_gen,R2_gen_mc,R2_gen_mc_se,R2_gen_mc_q10,R2_gen_mc_q90,R2_acc_mc,R2_acc_mc_se,R2_acc_mc_q10,R2_acc_mc_q90,slope_gen_mc,slope_gen_mc_se,slope_gen_mc_q10,slope_gen_mc_q90,slope_acc_mc,slope_acc_mc_se,slope_acc_mc_q10,slope_acc_mc_q90
fixed,0.0004216965034285,0.8556930527381014,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.007254105452567,0.1238652628327676,0.1238756607582527,0.9927458945474328,0.932230934173908,1.3519449713133682,,0.1241359644639503,7.704985933776883e-05,0.0072581186025279,4.27204469968802e-05,0.1079868863081627,0.0007731935621124,100,0.0004272044699688,0.0072433086267991,0.0067594673998453,0.0078038785843577,0.0077319356211245,0.1078360150904174,0.0995177342907897,0.1191616154357223,1.3521903287757238,0.00010934638991400059,0.9321523691386499,3.1145035310693084e-05,393.05676588530656,1.0190015367275989,0.992741881397472,4.2720446996880486e-05,0.9921961214156423,0.9932405326001545,0.9388681536955249,0.00032858718559577386,0.9341488150588779,0.9424901499870292,1.017756877880607,0.00019381236394879219,1.0154732519918592,1.0200394191350741,1.3284066030619757,0.001172019639304176,1.3154642476054452,1.3451976570141633
DE_gen_CV,0.0004216965034285,0.8556930527381014,1736.3449650425118,1000,10000,False,E_acc,1.764987180185427,0.0017649871801854,0.0051335459628615,0.000289866232221,0.0077612724328085,0.0077665458103155,0.999710133767779,0.9906666689181186,0.9119019158391708,,0.0077762115037713,7.968588948505598e-06,0.0003316765371278,2.591580327145957e-06,0.0058625174614508,8.162015198595935e-05,100,2.5915803271459828e-05,0.0003301916245001,0.0003025611958001,0.0003622457403114,0.0008162015198595,0.0058134900090359,0.0048222024386149,0.0070727730150043,0.9119122440482331,4.523268988155962e-05,0.9906405660638324,1.0517919317480476e-05,609.5754823868302,1.0015480108202175,0.9996683234628724,2.5915803271454976e-06,0.9996377542596884,0.9996974388041998,0.9931160896433491,0.00010364587107151357,0.9915687211540487,0.9944312384101474,1.0015979837086002,8.148598591611409e-05,1.0007853673240101,1.0025607168125747,0.9236188324014527,0.0005359283245224685,0.9159002388064003,0.9305579224820352
fixed,0.000825404185268,1.197157634238341,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0072621964716477,0.1225568361980273,0.1225770229742407,0.9927378035283524,0.9327615379479592,1.3500811851528547,,0.1228376084897985,7.844053264439439e-05,0.0072627036001729,4.3663717262766615e-05,0.1069093057468634,0.0007864910967176,100,0.0004366371726276,0.0072555299443024,0.0067660186989338,0.0078377781338225,0.0078649109671762,0.106544534628974,0.0979275415534452,0.1187151486398512,1.3503355970552198,0.00011190731955557105,0.9326799023442113,3.183695893885326e-05,392.7408020817211,1.0189929161784954,0.992737296399827,4.3663717262766595e-05,0.9921622218661774,0.9932339813010661,0.939330483281502,0.00033576212144722275,0.9343322995789619,0.9431907450546854,1.0177963488920596,0.00020512801774600964,1.0154367771725776,1.0201504219053918,1.3267519691832061,0.0011995638170255402,1.3129336837980885,1.3445506473909938
DE_gen_CV,0.000825404185268,1.197157634238341,1736.3449650425118,1000,10000,False,E_acc,2.9228799757517865,0.0029228799757517,0.0066726953931934,0.000421815119524,0.0112895846495507,0.0112978619604736,0.999578184880476,0.9858665481843866,0.8937475428540558,,0.0113091223620622,1.1563487112321735e-05,0.000467930032824,3.92011066802846e-06,0.0079458925441211,0.0001130847685592,100,3.920110668029019e-05,0.0004677523544246,0.0004224132366122,0.00051317124475,0.001130847685592,0.0078017998489109,0.0064344230966717,0.0094695913507354,0.8937697957591466,5.442911228208559e-05,0.9858270649304316,1.621539132159641e-05,598.0006867753602,1.0019339213230825,0.9995320699671758,3.920110668028835e-06,0.99948682875525,0.9995775867633877,0.9904072781466566,0.00014957354986347454,0.9883786725886492,0.9923943389002802,1.002044513358288,0.00010846824602537536,1.0008555551059888,1.0034639396160054,0.9110871944495698,0.0006388559319147351,0.9026881763191724,0.9197851886857935
fixed,0.0016155980984398,1.67488376425301,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0072780333613491,0.1200261832359246,0.1200650698979598,0.9927219666386508,0.9337940752551172,1.3464479516982668,,0.1203259952319569,8.093819759287525e-05,0.0072733820165384,4.521566432598188e-05,0.1048156055876494,0.0008070430876671,100,0.0004521566432598,0.0072949643023794,0.0067229859509745,0.0078752393379982,0.0080704308766714,0.1041590996552535,0.0955337955848793,0.1161854619153152,1.346719625434328,0.00011667083119386781,0.9337065503062569,3.3113894827801984e-05,392.1448247520658,1.0189760432396977,0.9927266179834616,4.5215664325981995e-05,0.9921247606620016,0.9932770140490255,0.9402332450653351,0.0003475315119183668,0.9353773207251979,0.9442530616092726,1.0178476180140306,0.00022655542528027335,1.015227730842862,1.0205085583485882,1.3235150951500907,0.0012455528879734394,1.30908539080242,1.3408598638431637
DE_gen_CV,0.0016155980984398,1.67488376425301,1736.3449650425118,1000,10000,False,E_acc,4.5768714507960935,0.004576871450796,0.0087455467331825,0.0006204028416495,0.0164919318308796,0.016504111961639,0.9993795971583505,0.9782900945285502,0.8715790833591364,,0.0165161965622833,1.679876544862604e-05,0.0006689789398124,6.021058307830525e-06,0.0113847162747034,0.000164407966403,100,6.0210583078303327e-05,0.0006654133539603,0.0005960203976619,0.0007348413958201,0.0016440796640303,0.0113499907762243,0.0091802840229596,0.0135585337793535,0.8716211177660755,6.542327520434648e-05,0.9782300506175194,2.540812272352427e-05,584.0812177585556,1.0024156894474128,0.9993310210601876,6.021058307830553e-06,0.9992651586041799,0.999403979602338,0.985703601780886,0.0002305823295237681,0.9826323222851436,0.9887709864428037,1.0025863511171922,0.0001468223365563608,1.00084592691937,1.0043571028941183,0.8935803173601284,0.0007756875186510165,0.8835588884115507,0.9041865922564225
fixed,0.0031622776601683,2.343246656521626,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0073090315672506,0.1151874541544876,0.1152612326488409,0.9926909684327494,0.935791980044112,1.339392772690415,,0.1155221290499082,8.508212500879404e-05,0.0072966673212467,4.7799392540977616e-05,0.1007963068774009,0.0008369765565067,100,0.0004779939254097,0.0073300619597577,0.006737537744758,0.0079357441668251,0.0083697655650674,0.1007518859276075,0.0906702402350138,0.1118330081513259,1.3396966192356947,0.00012517156081610732,0.9356933484515132,3.5355149242877506e-05,391.0518459570295,1.0189430187488124,0.992703332678753,4.7799392540977256e-05,0.9920642558331747,0.993262462255242,0.9419842525834246,0.00036637737844967273,0.9371958550677882,0.9464408939018484,1.0179116045063517,0.00026459251259896785,1.0145575809841123,1.0214410362160513,1.3172119955757406,0.0013213734064850369,1.3011149415232213,1.3344142596620767
DE_gen_CV,0.0031622776601683,2.343246656521626,1736.3449650425118,1000,10000,False,E_acc,6.914469100008366,0.0069144691000083,0.011537807724528,0.000918882461754,0.0240384002110225,0.0240549486414221,0.999081117538246,0.9663305073985882,0.8449567795386635,,0.0240661821067743,2.425826475133333e-05,0.0009657320542975,9.378024807867538e-06,0.0167900327482594,0.0002417984754466,100,9.378024807867796e-05,0.0009672760386503,0.0008559453506523,0.0010742272965645,0.0024179847544662,0.0167653568006817,0.0136771383884879,0.020044527282364,0.8450289323311281,7.824710376273081e-05,0.966238699002814,4.0287343484368114e-05,567.4304119734071,1.0030065588397576,0.9990342679457024,9.378024807867072e-06,0.9989257727034354,0.9991440546493476,0.9777805302441194,0.0003669575016645402,0.9727983739743093,0.9824601531548327,1.0032414862743189,0.0002010323087199482,1.000616185052144,1.0058059482547568,0.8707597929184332,0.0009374456039336614,0.8584213095195189,0.883051254736282
fixed,0.0061896581889126,3.278319970907745,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0073697056508126,0.1061425085618194,0.106278409764357,0.9926302943491874,0.9396139716417362,1.3257951941969364,,0.1065372196318304,9.095482335000838e-05,0.0073455799488763,5.210939156316311e-05,0.0932501985883267,0.0008742282119993,100,0.0005210939156316,0.0073741758146845,0.0066986429747628,0.0080362375990088,0.0087422821199938,0.093549964803292,0.0827085014742374,0.1043770152537983,1.3261566570172891,0.0001393493063156943,0.9394949851942943,3.8955401216162394e-05,389.1290005986185,1.0188783847280996,0.9926544200511236,5.2109391563163e-05,0.991963762400991,0.9933013570252371,0.9453398467138544,0.0003946500204147268,0.9403739519511619,0.9501124081504514,1.0179859598656764,0.0003276784413636452,1.0137794924185146,1.0219160121200146,1.3050317934266857,0.0014418127872228004,1.2875896818295514,1.3230740710762314
DE_gen_CV,0.0061896581889126,3.278319970907745,1736.3449650425118,1000,10000,False,E_acc,10.195185116287414,0.0101951851162874,0.0153074366309116,0.001366441643625,0.034743022343734,0.0347633877607227,0.9986335583563748,0.947514399929252,0.8136051976482874,,0.0347711016261607,3.460032794199221e-05,0.001403724977853,1.4778290833374153e-05,0.0250069712918931,0.0003520452467417,100,0.0001477829083337,0.0013969202829757,0.0012309846426481,0.0015909055391282,0.0035204524674171,0.0248641570105639,0.0208608322908195,0.0296104904034875,0.8137192138353527,9.282022513343031e-05,0.9473721682851024,6.440854286389979e-05,547.6047697110821,1.0037166362341936,0.9985962750221471,1.4778290833373792e-05,0.9984090944608717,0.9987690153573517,0.9646001326654563,0.0005916139961916451,0.9568015941001181,0.971501331380115,1.004028601316795,0.0002774953139998839,1.0004938311625273,1.007733633241918,0.8422539159939668,0.0011152943745786504,0.8279235400591018,0.8555675432209503
fixed,0.0121152765862859,4.586534585141047,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0074884655696219,0.0899781517939687,0.0902146030386386,0.992511534430378,0.9467555071115484,1.2999635841130863,,0.0904643538065521,9.661837752304144e-05,0.0074459849700251,5.923332755333593e-05,0.0796811383585176,0.0009018095415604,100,0.0005923332755333,0.0074958925715953,0.0066834353343454,0.0082141357817822,0.0090180954156042,0.0799665244023886,0.0684570215455646,0.0908971837093945,1.300421205366368,0.0001606714229779428,0.9466009363686322,4.386501101841048e-05,385.9183681110763,1.0187518975882557,0.9925540150299745,5.92333275533359e-05,0.9917858642182177,0.9933165646656545,0.9516195690019451,0.0004311276445144997,0.9463378991216576,0.9569924296198556,1.018060272891907,0.0004261266667442276,1.0124187444427177,1.0233607985958708,1.2818178071570816,0.0016201444245745934,1.2616428199266867,1.3014915859969975
DE_gen_CV,0.0121152765862859,4.586534585141047,1736.3449650425118,1000,10000,False,E_acc,14.784849388818808,0.0147848493888188,0.0204192300126891,0.0020350853513723,0.0494852118164712,0.0495075792793967,0.9979649146486276,0.918149409189674,0.7775472818406768,,0.0495086624177411,4.850206538804114e-05,0.0020494394880792,2.349036234100451e-05,0.0370578904841943,0.0005013041554284,100,0.00023490362341,0.0020347250589307,0.0017777786376746,0.0023458491536377,0.0050130415542847,0.0364641880613648,0.0307705525062223,0.0436598994237319,0.7777133685270262,0.00010899922444236643,0.9179216159764823,0.00010354178629962815,524.1070414920989,1.0045496307641772,0.9979505605119207,2.349036234100449e-05,0.9976541508463622,0.9982222213623253,0.9429388486562509,0.0009567728670046557,0.9302283083082767,0.954745181760816,1.0049671959011561,0.000385257570118477,1.0003324669504219,1.0101419796890516,0.8079320604611285,0.001301890953736551,0.7910516580868234,0.824584628649145
fixed,0.0237137370566165,6.41679265214314,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0077209193206736,0.0636091950092672,0.0639782484404489,0.9922790806793264,0.9594335959764232,1.2522086338912035,,0.0642012061591053,9.523760892933633e-05,0.0076490402895059,7.080516438630899e-05,0.0573131744144201,0.0008674056692746,100,0.000708051643863,0.0077001346469057,0.0066939408986125,0.0085893157109698,0.0086740566927465,0.0576419363902018,0.0458280900856669,0.067424339657084,1.2528068550395015,0.00018812902192503426,0.9592215015828591,4.830488413761485e-05,380.8392574742888,1.0185044098972351,0.9923509597104939,7.080516438630922e-05,0.9914106842890301,0.9933060591013875,0.9627909872377142,0.0004608686620841596,0.9575079784750424,0.9689085773623567,1.0181060039338339,0.0005728815756951838,1.0111999476543696,1.0256597047845912,1.2386884394062583,0.0018559304569028708,1.2140748747075818,1.2596611994521587
DE_gen_CV,0.0237137370566165,6.41679265214314,1736.3449650425118,1000,10000,False,E_acc,21.21185264605383,0.0212118526460538,0.0274014209935748,0.0030287952546471,0.0690371356009689,0.0690599093264145,0.9969712047453528,0.8729858095896957,0.7372508123685843,,0.0690525272518387,6.666046494986397e-05,0.0029989898319335,3.753129457584504e-05,0.0539737691396088,0.0006947843245964,100,0.0003753129457584,0.0030005067614506,0.0025532476028981,0.0034550574810491,0.0069478432459647,0.052978121934537,0.0455532091832216,0.0628633646910674,0.7374722101231606,0.00012679515230643658,0.8725951348671636,0.00016718638165362745,496.3962255994552,1.00549872779455,0.9970010101680663,3.753129457584521e-05,0.9965449425189509,0.9974467523971018,0.9079697842937048,0.001545772540971545,0.8880251759590251,0.9263711286437758,1.0060782834100852,0.0005370780775604394,0.9997989593619308,1.0130844340405998,0.7681538585113252,0.0014945551563507692,0.7492752784319853,0.7865684369369099
fixed,0.0464158883361278,8.977415775734741,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0081759107598705,0.0282944478895952,0.0287657180995741,0.9918240892401294,0.9792671154121364,1.1682095356678546,,0.0289292892367561,7.308422616652649e-05,0.008055622477493,8.928116950923334e-05,0.0267492503955268,0.0006651002770728,100,0.0008928116950923,0.0080400557843207,0.0068052132298491,0.0092861783196499,0.0066510027707286,0.0273106868109268,0.0186053582648884,0.0349182732542898,1.168961482314895,0.00021575892654261098,0.9789724735806131,4.5477752306819324e-05,373.16291495217155,1.018020339756004,0.991944377522507,8.928116950923269e-05,0.99071382168035,0.9931947867701508,0.9803555658147701,0.0004272703899191219,0.975211499897189,0.9855929706174761,1.0180558166367002,0.0007851449635556193,1.0087892288464546,1.028296744562124,1.1621859678429698,0.002120039618378653,1.1364014453480953,1.1868641217102258
DE_gen_CV,0.0464158883361278,8.977415775734741,1736.3449650425118,1000,10000,False,E_acc,30.26112010172044,0.0302611201017204,0.0370399977043209,0.0044950604536204,0.0937993330028681,0.0938268281703019,0.9955049395463796,0.8050986929186565,0.6937332322910823,,0.0938135916388042,9.003046625516407e-05,0.0043895477925231,6.0063391983647375e-05,0.0764877413463955,0.0009395603405946,100,0.0006006339198364,0.0043524402397265,0.0037075394263592,0.0051608556389248,0.0093956034059464,0.0747693721692057,0.0660329203588403,0.0898057527225565,0.6939984686847911,0.000146856730267677,0.8043519903016726,0.00027163297460335066,463.9153369289277,1.0065418244012676,0.9956104522074767,6.006339198364747e-05,0.9948391443610751,0.9962924605736406,0.852984930639733,0.0024979348169446836,0.8168923235390178,0.880391784267169,1.007386915456773,0.0007509643286645447,0.9980947041362646,1.0171619700265997,0.723953900165963,0.001700540950214565,0.700323979537483,0.7430344483778399
fixed,0.0908517575651688,12.55985636118279,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0090664845140299,0.0010644433212805,0.0014932706793009,0.99093351548597,0.9990017562684322,1.0326258075958372,,0.0015666776635046,1.6928635208664383e-05,0.0088642210457668,0.0001186202459609,0.0019198212558591,0.0001694093010734,100,0.0011862024596092,0.0088003606416942,0.0071903837459428,0.0104229091715381,0.0016940930107342,0.0014663036320601,6.852636416545883e-05,0.0043915435840848,1.033430705932231,0.0002341458224949586,0.9985837444341594,1.468181522977879e-05,361.9312592868403,1.0170741795530749,0.991135778954233,0.0001186202459609218,0.9895770908284619,0.9928096162540571,0.9982772555694592,0.00014719023415499653,0.996137401871473,0.9999323870160727,1.0177617686824116,0.0010863509141712008,1.0048433373461014,1.0320235052174835,1.0369664449514615,0.002364089940669025,1.0043103832476894,1.0662668542994276
DE_gen_CV,0.0908517575651688,12.55985636118279,1736.3449650425118,1000,10000,False,E_acc,43.13283884815644,0.0431328388481564,0.0505376612657082,0.0066382656058855,0.1235139497184604,0.1235691221165337,0.9933617343941143,0.7063546856778017,0.6485544854199154,,0.1235612663348799,0.0001204902533738,0.0064135262039652,9.599423020799996e-05,0.1046523665660543,0.0012517614192324,100,0.00095994230208,0.0062641283349012,0.0052792233017125,0.007676105077864,0.0125176141923249,0.1023804835796783,0.0884627051125725,0.122607268343064,0.6488287133556067,0.00017117152594847018,0.7047395941162465,0.000446614864745909,426.1545136374774,1.0076365118364252,0.9935864737960348,9.59942302079999e-05,0.9923238949221359,0.9947207766982873,0.7696065941560191,0.004065373228849608,0.7096677405726102,0.8207838661565506,1.0089286533800397,0.0010523811780743261,0.9960725902994174,1.023046365709175,0.6770774316055369,0.001942042524624667,0.6498469605656615,0.7025732012022865
fixed,0.1778279410038923,17.571870987632057,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0108096417325424,0.0251322875643605,0.0254184241830512,0.9891903582674576,0.9645058761332476,0.8414683389213357,,0.0254313047714001,7.798647842817671e-05,0.0104648022423289,0.0001659444820222,0.0212089319994419,0.0007445493541345,100,0.0016594448202225,0.0102891363828888,0.0082752056537143,0.0127012297429944,0.0074454935413454,0.0202604343477835,0.0120462611801694,0.0320045881603155,0.8420629170322194,0.0002438806923320555,0.9635332016078102,0.0001341370140577412,345.8260045619785,1.0152273016857203,0.9895351977576711,0.00016594448202225562,0.9872987702570055,0.9917247943462856,0.9704126866060778,0.0012146250000234658,0.9525300354049947,0.9848002956701088,1.0169117142590658,0.0015079214779030268,0.9983619090361502,1.0376358619481119,0.856652573738755,0.0025828638551285274,0.8211018946245349,0.8902449988453403
DE_gen_CV,0.1778279410038923,17.571870987632057,1736.3449650425118,1000,10000,False,E_acc,61.71404481657319,0.0617140448165731,0.0697854945686528,0.0097334473920392,0.1570850217144055,0.1572307933041354,0.9902665526079608,0.5689285116715983,0.6036604716730799,,0.1572520774410375,0.0001618099786384,0.0093349364939152,0.0001529351416009,0.137543685647943,0.0016645346589711,100,0.0015293514160092,0.0090908066519537,0.0074451531784286,0.0112579978232244,0.0166453465897111,0.1355046082400238,0.116732454902577,0.1595363300596625,0.6038782059062148,0.00020361813496273419,0.5650843753005746,0.0007489642234911352,382.40756080051153,1.0087154904479454,0.9906650635060846,0.00015293514160092314,0.9887420021767755,0.9925548468215712,0.6489465117693252,0.0067327675831002996,0.5576990413016221,0.7306639446931397,1.0107637861108183,0.0014774120076548988,0.9931172163993803,1.0313856526053853,0.6298111830581334,0.002256137441019455,0.600580011531931,0.6583389556371343
fixed,0.3480700588428413,24.58393162522664,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0142215961880388,0.1461804554416124,0.1465608471147235,0.9857784038119612,0.6168365573037169,0.6176644726923582,,0.146635588602249,0.0002007974153142,0.0136226981232764,0.0002452447488337,0.1306262197359786,0.0020143113626297,100,0.002452447488337,0.0132129409333672,0.0104778929664223,0.0166420927617724,0.0201431136262978,0.1292494326816241,0.1051236370844703,0.1560404247452741,0.6178002065969772,0.0002612168132609597,0.61038064787643,0.0008789012459574096,322.9971725999129,1.0116316746825378,0.9863773018767236,0.0002452447488337035,0.9833579072382275,0.9895221070335776,0.6746111390171248,0.007886694592263098,0.573657647280618,0.7698029893034036,1.0148641164834098,0.002089670794568332,0.9884463540924658,1.0441108639940622,0.6396530953933602,0.0028003031516842013,0.6049810434034922,0.6757722455285791
DE_gen_CV,0.3480700588428413,24.58393162522664,1736.3449650425118,1000,10000,False,E_acc,89.0534473759071,0.089053447375907,0.0978378175018775,0.0141377824816648,0.1926159344998323,0.1929848179238184,0.9858622175183352,0.3882398143765461,0.5611196808925782,,0.1930735579137428,0.0002202464321325,0.0135068061342078,0.0002428568592141,0.173228930413703,0.0022286058480714,100,0.0024285685921419,0.0130371925919311,0.0105468645021167,0.0164949245707631,0.0222860584807149,0.1727230643888569,0.1463672484403641,0.2035985465840544,0.5611807744877291,0.00024983091206614216,0.37867513537737324,0.001286596076977934,331.11169492205437,1.0096837121980662,0.986493193865792,0.00024285685921419516,0.9835050754292368,0.9894531354978832,0.4840232703576032,0.011423306722208277,0.32395364451206826,0.6160413963429936,1.0130061456026207,0.0020773292546116475,0.9870583800309655,1.042017116247497,0.5846521100005073,0.002687533296335586,0.5487810442126857,0.6174206047672287
fixed,0.6812920690579622,34.39415726300309,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0208999572003147,0.3525980509133724,0.3533298939551961,0.9791000427996852,-1.1369746412849042,0.4062003276243978,,0.3535644393606857,0.000331655505959,0.0198387719219953,0.0003850244622383,0.3275852723779411,0.0033117239683597,100,0.003850244622383,0.0191743168491942,0.015419137974816,0.024539331210588,0.0331172396835971,0.3255713548410668,0.2880888745651556,0.3745158783059094,0.4059194857833123,0.0002779448244620176,-1.1949795026481742,0.005271997736131333,290.83969836307654,1.0046670109338656,0.9801612280780045,0.00038502446223830544,0.975460668789412,0.9845808620251839,-0.8351169880184675,0.044778968436164523,-1.487455736296915,-0.34244454841653466,1.0103271449752986,0.0028754666076846753,0.9732100667751169,1.0508191080790708,0.42837215017839425,0.0028900275876300044,0.38802297624235255,0.4632626553069549
DE_gen_CV,0.6812920690579622,34.39415726300309,1736.3449650425118,1000,10000,False,E_acc,130.22475288674366,0.1302247528867436,0.1397758450431737,0.0202963587988003,0.2276310256618973,0.2284639652440703,0.9797036412011996,0.1674588888392878,0.5228930668478006,,0.2286722092505539,0.0003041780469338,0.0193890794428374,0.0003851070618915,0.2090184217879003,0.0030040533094848,100,0.0038510706189158,0.0190248355422246,0.0147237712524975,0.024175663997345,0.0300405330948488,0.2062542617288865,0.1697702964461547,0.2486819404871015,0.5226615597766564,0.0003164444175993926,0.143657888339073,0.0022550719797243355,273.7923631678825,1.0104207109454555,0.9806109205571626,0.0003851070618915876,0.975824336002655,0.9852762287475025,0.27327802223006786,0.019781685538473304,0.010474272494616731,0.5089177961383937,1.0158797227783873,0.0029255446513719256,0.9781844094126364,1.0572979901546926,0.5439821364745258,0.003281613814558547,0.5013209988013732,0.5879680880743335
fixed,1.333521432163324,48.11915652329192,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0339717922415007,0.5727210302503638,0.5736176728952679,0.9660282077584992,-8.681808888234118,0.2432166556732609,,0.5739751512288482,0.0004059200188492,0.032054708802488,0.0006430897022618,0.5468723082650115,0.0039987804054302,100,0.0064308970226183,0.0306090498564072,0.0251069624736207,0.0406776709522897,0.039987804054303,0.545015458877557,0.4962423606576601,0.6021584275296318,0.24277462535911395,0.00026721825353286316,-9.187431978429375,0.03227497246346082,245.69085068373437,0.9913086462472332,0.9679452911975123,0.0006430897022618374,0.9593223290477102,0.9748930375263791,-7.436482027361734,0.2566447297119417,-10.999818367596035,-4.680991927633919,1.0007548050228616,0.0038949518067244635,0.9516462247902853,1.0533459099532876,0.2609787305114094,0.002696558803107956,0.22401139611960003,0.2955555454602221
DE_gen_CV,1.333521432163324,48.11915652329192,1736.3449650425118,1000,10000,False,E_acc,194.02996611138903,0.194029966111389,0.2044127014891475,0.0287381878804244,0.2591816749919878,0.2608857097667056,0.9712618121195756,-0.075514464752489,0.4909011147213266,,0.2612757179340793,0.0004234231639958,0.0275687453826238,0.0006116432600846,0.2417086684222497,0.0040559698586634,100,0.0061164326008467,0.0270738845003246,0.0205544601745739,0.0354032220370336,0.0405596985866342,0.2379223424993049,0.1927612905947709,0.2978630258609284,0.4902033560411368,0.0004109209535626388,-0.13318446337051187,0.003996990199143078,212.13643198989112,1.010803194445951,0.9724312546173762,0.0006116432600846743,0.9645967779629663,0.9794455398254259,0.025082842312019644,0.034618426468198335,-0.4436505178953297,0.3874001825270387,1.0198364365017558,0.004129387929741708,0.9670878751836159,1.0767399409336185,0.5100485719484356,0.004090228035038097,0.4542317399512242,0.5609555441836261
fixed,2.6101572156825386,67.32112104993318,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.0595578411283285,0.7461018642819514,0.7468537930719501,0.9404421588716716,-39.20356932234795,0.1362281179142543,,0.7472346449335676,0.0003972677819737,0.0560339642503787,0.0011344341278059,0.7253836313553947,0.0038844100551304,100,0.0113443412780599,0.0535003241252454,0.0441850304200203,0.0697990714126275,0.0388441005513048,0.7215051556446642,0.674946374370263,0.7765116647701814,0.13582205025533545,0.00022941861961220755,-43.573580940754326,0.21010560094585828,182.41079998160487,0.9661638227273096,0.9439660357496211,0.0011344341278059936,0.9302009285873725,0.9558149695799796,-35.165507776640496,1.5313176611370218,-54.019631412498036,-20.195499023705274,0.9812872443311774,0.005110481138502613,0.9188807708560199,1.0543262311555293,0.14860641393383367,0.0022754574649131816,0.11880106058343141,0.17844882003727464
DE_gen_CV,2.6101572156825386,67.32112104993318,1736.3449650425118,1000,10000,False,E_acc,296.9043962439486,0.2969043962439486,0.3082042710407008,0.040053144338738,0.2831887521555555,0.2864442336664488,0.959946855661262,-0.2938135057870994,0.4678451802759317,,0.2870834774748835,0.000589671833608,0.0387828184042521,0.0009743990350446,0.2671533411441988,0.0054662064596533,100,0.0097439903504469,0.0386037545447646,0.0278826844326451,0.0505222025504305,0.0546620645965334,0.2606648594262701,0.2038806717692859,0.3329312882874191,0.4664621500181339,0.0005436439889023711,-0.42784450515339933,0.007132844241035652,148.68916304549413,1.0108105805971321,0.961217181595748,0.0009743990350446957,0.9494777974495694,0.9721173155673548,-0.23436251202159336,0.06143229485535785,-0.8611366927033792,0.32216762828063306,1.0258422374399507,0.005853294626259112,0.9519027302613461,1.1089894315008886,0.48572655531049397,0.005199228022911435,0.42300468887916837,0.5484743997934854
fixed,5.108969774506934,94.18563555298384,1736.3449650425118,1000,10000,False,E_acc,100.0,0.1,0.1090154400223362,0.1096384836377024,0.8589564112436853,0.8594582337693374,0.8903615163622975,-159.30137834350688,0.0732009865975874,,0.8597939373665234,0.0003374346114378,0.1030653862901753,0.0020846908786901,0.8444513223847652,0.0032897584897216,100,0.0208469087869015,0.0985991307232915,0.0817522733020393,0.1293244960771934,0.0328975848972166,0.8406696842990531,0.802081586376756,0.8867559409568705,0.07289523204542561,0.0001817878768892469,-201.2554968782713,1.8127950513639932,93.79660459477066,0.920464134678681,0.8969346137098246,0.0020846908786901533,0.8706755039228063,0.9182477266979606,-155.2412922510156,10.304022734093284,-259.692967157608,-72.58188215489766,0.9431990877147247,0.006300353537227641,0.864682437445542,1.0430044603564594,0.08123178801680077,0.0017874281336411816,0.05832280687426833,0.10441007581256076
