method,sigma,ratio,alpha,lam,kappa,at_boundary,E_gen_DE,E_gen_MC_mean,E_gen_distribution,E_acc_DE,E_acc_MC_mean,E_acc_distribution,R2_gen_DE,R2_gen_MC_mean,R2_gen_distribution,R2_acc_DE,R2_acc_MC_mean,R2_acc_distribution,slope_gen_DE,slope_gen_MC_mean,slope_gen_distribution,slope_acc_DE,slope_acc_MC_mean,slope_acc_distribution,weight_error_DE,weight_error_MC_mean,weight_error_distribution
acc_distribution,0.023432466565216265,3.162277660168379e-07,0.01412537544622754,1.412537544622754e-05,0.0024385972493999168,False,5.756348291813901e-05,6.25525053896745e-05,5.758014845662723e-05,4.4892631205915356e-10,1.0177096153673686e-07,1.7962939365946435e-06,0.9999424365170818,0.9999374474946103,0.9999424198515434,0.9999999995510928,0.9999998981354561,0.9999982038180215,1.0008423461298173,1.0006156497267924,1.0008385985218728,1.0000211878812546,0.9997950425864549,1.0000249847073697,52.27063635583059,52.14420761721443,52.27116258558016
acc_distribution,0.02629165991598638,3.981071705534969e-07,0.017378008287493755,1.7378008287493754e-05,0.0024446530497218787,False,5.776538967688787e-05,6.304582852712954e-05,5.7782119096098194e-05,2.906140451267718e-10,1.245571697268396e-07,1.8028810986012066e-06,0.9999422346103232,0.9999369541714729,0.9999422178809039,0.9999999997093959,0.9999998753155037,0.9999981971867646,1.0008443057152057,1.0006196424766833,1.0008405491465373,1.000017047405818,0.9997723237289422,1.0000208531089663,52.32762308305189,52.2841163801406,52.328162000382406
acc_distribution,0.029499727619967945,5.011872336272725e-07,0.021379620895022326,2.1379620895022326e-05,0.0024520914287572484,False,5.801524612427087e-05,6.363311671172058e-05,5.8032054752103644e-05,9.958561636758188e-11,1.5111555177838307e-07,1.81109664126538e-06,0.9999419847538757,0.999936366883288,0.9999419679452479,0.9999999999004163,0.999999848713453,0.9999981888950678,1.0008467104583922,1.0006245364935615,1.0008429427781882,1.0000099792593096,0.9997494114671618,1.0000137958019937,52.39879726086633,52.44741900569913,52.39935196373813
acc_distribution,0.03309923878648536,6.30957344480193e-07,0.026302679918953815,2.6302679918953814e-05,0.0024612248288547953,False,5.832430943504517e-05,6.433157580336494e-05,5.834121624020043e-05,1.0137472123224369e-12,1.8209068670538197e-07,1.8214668693929397e-06,0.9999416756905649,0.9999356684241968,0.9999416587837597,0.9999999999989863,0.9999998176820393,0.9999981784051374,1.0008496603480241,1.0006304927994432,1.0008458789017605,0.9999989931498561,0.9997262611329789,1.0000028229511138,52.487529100097525,52.638112080927584,52.48810341253645
acc_distribution,0.03713795674178392,7.943282347242821e-07,0.034673685045253165,3.467368504525317e-05,0.0024767104943365552,False,5.879917588391885e-05,6.536412064539632e-05,5.8816230274031005e-05,1.921386613983103e-09,1.4910563100992571e-07,1.837711576216596e-06,0.9999412008241161,0.9999346358793544,0.9999411837697261,0.9999999980787818,0.9999998507602063,0.9999981626541243,1.0008547097580052,1.0006404062115055,1.0008509083628958,1.0000438336242397,0.999850384821126,1.0000476903446804,52.59705249404624,52.845993388063214,52.59765256814562
acc_distribution,0.04166947281934956,1e-06,0.041991615598057586,4.199161559805759e-05,0.0024902029491523205,False,5.926559944844303e-05,6.633086215191157e-05,5.928280288947542e-05,3.138856235620549e-10,1.9017642051106324e-07,1.8521996175112937e-06,0.9999407344005515,0.9999336691378476,0.9999407171971105,0.9999999996861255,0.9999998096146746,0.9999981478796441,1.0008590549911416,1.0006488439737808,1.0008552327375793,1.0000177168175348,0.9998114070254706,1.0000215929522138,52.733812053154466,53.10806043129612,52.73444203418404
acc_distribution,0.04675391748434425,1.2589254117941661e-06,0.05248074602497726,5.248074602497726e-05,0.0025094704505514175,False,5.9900585384523515e-05,6.760061595733035e-05,5.991798985964965e-05,4.739711702579878e-10,2.0750603645831606e-07,1.87315095476543e-06,0.9999400994146155,0.9999323993840425,0.9999400820101404,0.9999999995260495,0.9999997922972951,0.999998126975665,1.0008652889233507,1.000660579230156,1.000861439100755,1.00002177087895,0.9998551048590669,1.0000256778742673,52.90212101633543,53.40636039861128,52.90278870104231
acc_distribution,0.05245875822834551,1.584893192461114e-06,0.06456542290346556,6.456542290346556e-05,0.0025315663079706267,False,6.065044970985165e-05,6.904070511674619e-05,6.066809337396741e-05,6.450282308771835e-12,2.447768480189909e-07,1.8979639280891196e-06,0.9999393495502902,0.9999309592948833,0.9999393319066261,0.9999999999935497,0.9999997549930795,0.9999981019464719,1.0008724129066915,1.0006736265786902,1.0008685301929603,1.0000025397405987,0.9998630812350686,1.000006481167448,53.10960529578908,53.758601747982645,53.11031876328439
acc_distribution,0.058297689037868805,1.957341781489163e-06,0.07960052114773702,7.960052114773702e-05,0.0025589079692134855,False,6.154936012484202e-05,7.070854524110648e-05,6.15672890106454e-05,3.7292532270072465e-10,2.695226156141395e-07,1.9275106221416463e-06,0.9999384506398752,0.9999292914547588,0.9999384327109894,0.9999999996270891,0.9999997303521448,0.9999980725936898,1.0008812523588315,1.000689248641093,1.000877331143278,1.000019311274497,0.9999530543769822,1.0000232988359974,53.33927834561734,54.12528011245741,53.340043275488114
acc_distribution,0.058859694821968615,1.9952623149688787e-06,0.07960052114773702,7.960052114773702e-05,0.0025589079692134855,False,6.158019515009455e-05,7.07606311700386e-05,6.159813593022963e-05,3.499149250320009e-10,2.8632498895886875e-07,1.9296269787741826e-06,0.9999384198048499,0.99992923936883,0.9999384018640698,0.999999999650072,0.9999997134320742,0.9999980700373317,1.0008812214403418,1.0006892451220972,1.000877298169856,0.9999812939869285,0.9998856323361309,0.9999852790852565,53.36355801610737,54.16741229175405,53.36432747061116
