pc,kappa_0.160681,kappa_1.60681,kappa_16.0681,kappa_160.681,kappa_1606.81
1.930000000000000000e+02,2.081992223927860153e-01,2.402770890770948020e-01,4.295078459282947181e-01,7.514699315506015997e-01,8.840145708144491188e-01
1.940000000000000000e+02,2.100320658956334463e-01,2.423184247758244925e-01,4.322763324580597977e-01,7.534869107702422131e-01,8.850589241684476693e-01
1.950000000000000000e+02,2.111926542243308114e-01,2.436107684514423610e-01,4.340266759574666344e-01,7.547593053027542576e-01,8.857173376425696576e-01
1.960000000000000000e+02,2.121833483478129390e-01,2.447137056889758244e-01,4.355185006550685856e-01,7.558413988773911019e-01,8.862769348127427227e-01
1.970000000000000000e+02,2.133757433346849530e-01,2.460409653914432671e-01,4.373117095878110150e-01,7.571396828335446028e-01,8.869479842749777854e-01
1.980000000000000000e+02,2.144544535298153198e-01,2.472411429550097905e-01,4.389284861404350591e-01,7.583046329655254159e-01,8.875493127581546293e-01
1.990000000000000000e+02,2.156480541519297245e-01,2.485681466644299731e-01,4.407073692673765808e-01,7.595761855771937521e-01,8.882042128003416748e-01
2.000000000000000000e+02,2.169261912418042337e-01,2.499887594122978951e-01,4.426084743354404827e-01,7.609313258335173025e-01,8.889016263729845324e-01
2.010000000000000000e+02,2.179705943786073852e-01,2.511493931191390860e-01,4.441600170403409154e-01,7.620353884600145067e-01,8.894695541390076343e-01
2.020000000000000000e+02,2.195113513469970079e-01,2.528611174403843642e-01,4.464439207623444039e-01,7.636556108556654676e-01,8.903022878921825756e-01
2.030000000000000000e+02,2.204861740153923333e-01,2.539434565940935640e-01,4.478824342266999881e-01,7.646697167773188752e-01,8.908226006846168277e-01
2.040000000000000000e+02,2.215006990620649596e-01,2.550693395082809789e-01,4.493742194786685129e-01,7.657161976391191338e-01,8.913587979938063510e-01
2.050000000000000000e+02,2.226718749236804851e-01,2.563683417200742776e-01,4.510892040361529354e-01,7.669123608731235331e-01,8.919707286747040609e-01
2.060000000000000000e+02,2.240337810682208608e-01,2.578777991042104367e-01,4.530728003524266967e-01,7.682857050471643134e-01,8.926718924136267663e-01
2.070000000000000000e+02,2.256923152230201624e-01,2.597159159848542176e-01,4.554874012492098334e-01,7.699564797728505328e-01,8.935247748034099713e-01
2.080000000000000000e+02,2.265137148923006549e-01,2.606257675418140463e-01,4.566785108774029101e-01,7.707762084766969224e-01,8.939426087911482854e-01
2.090000000000000000e+02,2.274767956800629043e-01,2.616924646941187205e-01,4.580741773608958955e-01,7.717358765253858888e-01,8.944316575958792814e-01
2.100000000000000000e+02,2.290132952461555738e-01,2.633937680333519604e-01,4.602959341280078998e-01,7.732590085550110626e-01,8.952072225665477223e-01
2.110000000000000000e+02,2.300067105947131985e-01,2.644936324065428335e-01,4.617313956806307074e-01,7.742421608739470384e-01,8.957077068031145117e-01
2.120000000000000000e+02,2.318105884065812528e-01,2.664898759450211041e-01,4.643290245219080514e-01,7.760130352317493596e-01,8.966080622700657310e-01
2.130000000000000000e+02,2.331063884442085288e-01,2.679233993684412840e-01,4.661905900527011926e-01,7.772780613378141856e-01,8.972506799478837669e-01
2.140000000000000000e+02,2.343079681978833262e-01,2.692518658422415334e-01,4.679089466337739700e-01,7.784386377973482318e-01,8.978392723550954191e-01
2.150000000000000000e+02,2.367659044365582610e-01,2.719680369753413318e-01,4.714114340475926701e-01,7.807929139704821164e-01,8.990317314638878177e-01
2.160000000000000000e+02,2.378773031393929538e-01,2.731954164669871399e-01,4.729877349848933266e-01,7.818458662374387913e-01,8.995641755111956073e-01
2.170000000000000000e+02,2.386216449705575449e-01,2.740170773799825987e-01,4.740400813393215174e-01,7.825458624074487224e-01,8.999177454798725773e-01
2.180000000000000000e+02,2.397447923917373769e-01,2.752565438820648858e-01,4.756247155211493771e-01,7.835970613494976922e-01,9.004483272893392121e-01
2.190000000000000000e+02,2.406385444516337679e-01,2.762425127524909541e-01,4.768824790131202529e-01,7.844286182525206375e-01,9.008676741314697312e-01
2.200000000000000000e+02,2.419418583950688484e-01,2.776798062541875334e-01,4.787120008421931749e-01,7.856341932635368952e-01,9.014751057731255068e-01
2.210000000000000000e+02,2.432056524086213256e-01,2.790732997887153677e-01,4.804840283167618464e-01,7.868001407332114727e-01,9.020623405283397789e-01
2.220000000000000000e+02,2.441768339891171868e-01,2.801438280844472106e-01,4.818427790075269224e-01,7.876915949499856406e-01,9.025109865225626748e-01
2.230000000000000000e+02,2.451991859632103865e-01,2.812698143279663276e-01,4.832643962140254490e-01,7.886168938132033235e-01,9.029756958872650063e-01
2.240000000000000000e+02,2.467031417774232793e-01,2.829255346798011939e-01,4.853493884604525577e-01,7.899686651703577978e-01,9.036538982737637449e-01
2.250000000000000000e+02,2.483048814617511701e-01,2.846883365819803391e-01,4.875647421869064302e-01,7.914006124134346232e-01,9.043717604451714243e-01
2.260000000000000000e+02,2.492631102490721895e-01,2.857425262501072649e-01,4.888864820304418823e-01,7.922519813337398631e-01,9.047981821586564832e-01
2.270000000000000000e+02,2.510655299731306966e-01,2.877247587077824131e-01,4.913664171406079695e-01,7.938442258602976809e-01,9.055950164474230180e-01
2.280000000000000000e+02,2.521422310020685065e-01,2.889086607395380812e-01,4.928459178817344299e-01,7.947925607880786947e-01,9.060694037170252679e-01
2.290000000000000000e+02,2.529603895803005376e-01,2.898081350932383837e-01,4.939688570313531257e-01,7.955112837115494440e-01,9.064287946174375277e-01
2.300000000000000000e+02,2.539682841489286913e-01,2.909158308956171224e-01,4.953488595540606609e-01,7.963918046596444311e-01,9.068687393504664129e-01
2.310000000000000000e+02,2.550061945959709586e-01,2.920560058096969835e-01,4.967653910949358376e-01,7.972919374954384741e-01,9.073180088594864356e-01
2.320000000000000000e+02,2.558729777042229037e-01,2.930078499974488881e-01,4.979453077627246649e-01,7.980392534684062067e-01,9.076906904937153131e-01
2.330000000000000000e+02,2.570926479934382280e-01,2.943466990046907372e-01,4.996010263554631625e-01,7.990842771458058769e-01,9.082113718257649460e-01
2.340000000000000000e+02,2.579106836245225187e-01,2.952442949619440427e-01,5.007082075934469190e-01,7.997804593262574091e-01,9.085579096075813155e-01
2.350000000000000000e+02,2.591074887536224947e-01,2.965567681495397401e-01,5.023215818529890297e-01,8.007898549577801006e-01,9.090597131699894584e-01
2.360000000000000000e+02,2.602949809016480431e-01,2.978587477361168689e-01,5.039199305822212871e-01,8.017879185844305479e-01,9.095556392077960295e-01
2.370000000000000000e+02,2.613845268435470159e-01,2.990526663707521182e-01,5.053805505011357280e-01,8.026954083781911997e-01,9.100059852965859397e-01
2.380000000000000000e+02,2.623694248828536968e-01,3.001316013019768580e-01,5.066981623833382020e-01,8.035119507333392530e-01,9.104109352659865984e-01
2.390000000000000000e+02,2.635568751210436989e-01,3.014319234058805974e-01,5.082823554818868272e-01,8.044903294791859727e-01,9.108957238468354811e-01
2.400000000000000000e+02,2.647293709320862054e-01,3.027154739329989130e-01,5.098431605857183246e-01,8.054516457807194829e-01,9.113717311469161642e-01
2.410000000000000000e+02,2.662825348310858264e-01,3.044153378441849522e-01,5.119071493225227920e-01,8.067201820317970729e-01,9.119995261821626231e-01
2.420000000000000000e+02,2.673665648465052280e-01,3.056010643139705496e-01,5.133417294651082541e-01,8.075973823406134011e-01,9.124330922778866038e-01
2.430000000000000000e+02,2.686510587846261955e-01,3.070060216412894838e-01,5.150412610404365710e-01,8.086363386673156572e-01,9.129465766755930911e-01
2.440000000000000000e+02,2.697205214511566584e-01,3.081749684861692651e-01,5.164493069302772410e-01,8.094919168717141789e-01,9.133687902304105100e-01
2.450000000000000000e+02,2.707682329977929014e-01,3.093195830562185944e-01,5.178239556719080872e-01,8.103236937328287537e-01,9.137788271502347293e-01
2.460000000000000000e+02,2.714800715246660778e-01,3.100970066747045784e-01,5.187557719355536667e-01,8.108859446914682412e-01,9.140558040906566761e-01
2.470000000000000000e+02,2.725014892152327617e-01,3.112123873095063997e-01,5.200916043791873333e-01,8.116910766482964279e-01,9.144523192907648701e-01
2.480000000000000000e+02,2.738431185610781249e-01,3.126773045277964624e-01,5.218450962354153067e-01,8.127471231198399870e-01,9.149723060725138968e-01
2.490000000000000000e+02,2.750497463866688475e-01,3.139941974815042003e-01,5.234169278365888855e-01,8.136899843043201574e-01,9.154361005918872918e-01
2.500000000000000000e+02,2.765044708562646170e-01,3.155815026638297272e-01,5.253089444664976737e-01,8.148227428679039042e-01,9.159930422067993350e-01
2.510000000000000000e+02,2.775718171844567261e-01,3.167454280409112699e-01,5.266912866047804842e-01,8.156461710834960188e-01,9.163973884947561599e-01
2.520000000000000000e+02,2.785972196918486965e-01,3.178633346899276679e-01,5.280169679486792500e-01,8.164341839047961624e-01,9.167841426315599396e-01
2.530000000000000000e+02,2.809498603069486289e-01,3.204272203811304731e-01,5.310502786130906205e-01,8.182313910199195961e-01,9.176654994529394038e-01
2.540000000000000000e+02,2.820528345898707934e-01,3.216290190935481852e-01,5.324706012278410672e-01,8.190716735346030841e-01,9.180774269951239575e-01
2.550000000000000000e+02,2.831736761449290540e-01,3.228501884667449584e-01,5.339131219559581920e-01,8.199245188511113946e-01,9.184954444922875938e-01
2.560000000000000000e+02,2.845186716858597031e-01,3.243143969904719870e-01,5.356343709940094566e-01,8.209353536244325955e-01,9.189900856910755422e-01
2.570000000000000000e+02,2.856883477840617691e-01,3.255876386599947936e-01,5.371303654916125270e-01,8.218132857173926498e-01,9.194196184392666726e-01
2.580000000000000000e+02,2.866135366748949753e-01,3.265942686702979492e-01,5.383097433974942669e-01,8.225027048204396340e-01,9.197565976968247181e-01
2.590000000000000000e+02,2.879375602134415235e-01,3.280341096456063643e-01,5.399915440058390415e-01,8.234817229789339610e-01,9.202346423791548657e-01
2.600000000000000000e+02,2.892066972446141748e-01,3.294138627351826387e-01,5.416003624289087437e-01,8.244160351138151155e-01,9.206905941542222749e-01
2.610000000000000000e+02,2.901783069992078801e-01,3.304698382736249718e-01,5.428294324785639668e-01,8.251280572695117721e-01,9.210378591784905700e-01
2.620000000000000000e+02,2.911852850294394668e-01,3.315639094210286464e-01,5.441004546080604465e-01,8.258625037810128910e-01,9.213958390528945719e-01
2.630000000000000000e+02,2.920226464976949377e-01,3.324733281676970909e-01,5.451544267648954500e-01,8.264695486983797412e-01,9.216914882459749103e-01
2.640000000000000000e+02,2.932788604215323391e-01,3.338373700221400897e-01,5.467334015947233894e-01,8.273775058535396409e-01,9.221335181857548413e-01
2.650000000000000000e+02,2.945937421670978273e-01,3.352642120159556871e-01,5.483788593769253206e-01,8.283188872659295043e-01,9.225912579759782961e-01
2.660000000000000000e+02,2.954476579985233498e-01,3.361906293824599712e-01,5.494457934107601638e-01,8.289281928801334187e-01,9.228874001194391496e-01
2.670000000000000000e+02,2.965562046032354515e-01,3.373928940886412042e-01,5.508276627997129582e-01,8.297152441863268058e-01,9.232696865970085875e-01
2.680000000000000000e+02,2.977443201177267240e-01,3.386809299222892089e-01,5.523045449198539236e-01,8.305536903708012897e-01,9.236766202931666614e-01
2.690000000000000000e+02,2.988177236345191390e-01,3.398439601973380908e-01,5.536337140904477039e-01,8.313049676087178597e-01,9.240408637470972630e-01
2.700000000000000000e+02,3.002928782013172815e-01,3.414420847854389152e-01,5.554587657867307016e-01,8.323355013113464818e-01,9.245403807661964901e-01
2.710000000000000000e+02,3.013523607049231057e-01,3.425894335259138668e-01,5.567659803394751084e-01,8.330713448780437957e-01,9.248967923808452118e-01
2.720000000000000000e+02,3.023931991336300529e-01,3.437163005048473607e-01,5.580479009609886631e-01,8.337914889295899856e-01,9.252454314050911899e-01
2.730000000000000000e+02,3.033898093540857155e-01,3.447952430938084900e-01,5.592750306217729728e-01,8.344806501936971044e-01,9.255790475393973482e-01
2.740000000000000000e+02,3.050026243985189955e-01,3.465401239770032338e-01,5.612517212048533377e-01,8.355849675305351276e-01,9.261129714544243940e-01
2.750000000000000000e+02,3.058662401571303757e-01,3.474743399697051149e-01,5.623092681316704811e-01,8.361752117885820068e-01,9.263982813955311535e-01
2.760000000000000000e+02,3.075821917176713161e-01,3.493298591993840296e-01,5.644050212840704406e-01,8.373414416057717302e-01,9.269616129968676344e-01
2.770000000000000000e+02,3.086261776581730176e-01,3.504583845238282702e-01,5.656771813818821659e-01,8.380475578831588779e-01,9.273024869248501778e-01
2.780000000000000000e+02,3.099056679792658864e-01,3.518408763491066571e-01,5.672316160890699122e-01,8.389074382381543904e-01,9.277172583488202395e-01
2.790000000000000000e+02,3.107963764024567199e-01,3.528031578016718739e-01,5.683127172466396759e-01,8.395048580081667655e-01,9.280053586864515092e-01
2.800000000000000000e+02,3.117906781180162512e-01,3.538764469037090632e-01,5.695125718724376451e-01,8.401636302194877004e-01,9.283225631825815505e-01
2.810000000000000000e+02,3.127597547525315380e-01,3.549219984125890903e-01,5.706781057128165191e-01,8.408012056784697208e-01,9.286292962014516261e-01
2.820000000000000000e+02,3.140910796628051393e-01,3.563580488011148240e-01,5.722767671834683156e-01,8.416741684839090798e-01,9.290490987153292579e-01
2.830000000000000000e+02,3.150610631233806691e-01,3.574040201143569573e-01,5.734391486033846297e-01,8.423074664202191419e-01,9.293534872618131049e-01
2.840000000000000000e+02,3.165567316412371546e-01,3.590161458712903264e-01,5.752260969532241308e-01,8.432778256451136656e-01,9.298195205849923983e-01
2.850000000000000000e+02,3.175935805693320124e-01,3.601333003789647380e-01,5.764616559940322071e-01,8.439468560209419934e-01,9.301406217253426201e-01
2.860000000000000000e+02,3.186492925021846556e-01,3.612705536301288323e-01,5.777179998707016040e-01,8.446261385950473155e-01,9.304665315971510919e-01
2.870000000000000000e+02,3.201702758925704106e-01,3.629078245040489592e-01,5.795191227865259531e-01,8.455947408203470239e-01,9.309306719742694858e-01
2.880000000000000000e+02,3.217626651893119027e-01,3.646219080922672440e-01,5.814044110936289478e-01,8.466083757082970562e-01,9.314163658764348375e-01
2.890000000000000000e+02,3.229261414395310226e-01,3.658738857231390584e-01,5.827788061944078057e-01,8.473455263336067134e-01,9.317693800191927389e-01
2.900000000000000000e+02,3.240901624281466997e-01,3.671261878694928038e-01,5.841518996398636920e-01,8.480808487136860530e-01,9.321213935949297369e-01
2.910000000000000000e+02,3.255312089283597388e-01,3.686755391289723294e-01,5.858444694424062016e-01,8.489830447700531524e-01,9.325528287452161669e-01
2.920000000000000000e+02,3.265612745297775121e-01,3.697820847420440482e-01,5.870474316346879773e-01,8.496203335061212059e-01,9.328571530137872436e-01
2.930000000000000000e+02,3.275227134095178849e-01,3.708147267928528779e-01,5.881689185027026978e-01,8.502137050969569287e-01,9.331404229348325696e-01
2.940000000000000000e+02,3.287853604740201829e-01,3.721708362070927922e-01,5.896414035254009534e-01,8.509925885027181947e-01,9.335122326208497023e-01
2.950000000000000000e+02,3.299246300663589149e-01,3.733937412178339743e-01,5.909649368732027286e-01,8.516898266937381612e-01,9.338447563724010525e-01
2.960000000000000000e+02,3.309761654535604558e-01,3.745220012760629991e-01,5.921831284249708949e-01,8.523296580723263016e-01,9.341496937605323625e-01
2.970000000000000000e+02,3.316836301239506901e-01,3.752809701473240334e-01,5.930018799713654420e-01,8.527592237981348466e-01,9.343543697439588014e-01
2.980000000000000000e+02,3.325657288632657971e-01,3.762268178369270744e-01,5.940193454375102267e-01,8.532911656625837837e-01,9.346076211696506819e-01
2.990000000000000000e+02,3.333788585548785321e-01,3.770984011622378618e-01,5.949550170385305981e-01,8.537791085547548064e-01,9.348397914474774195e-01
3.000000000000000000e+02,3.343108497806744350e-01,3.780964417456152971e-01,5.960206629457864835e-01,8.543311214624652594e-01,9.351020481723079092e-01
3.010000000000000000e+02,3.353394876217118958e-01,3.791977293883057598e-01,5.971950411948364623e-01,8.549384961403468930e-01,9.353905034084903924e-01
3.020000000000000000e+02,3.366896364545641784e-01,3.806430437794505739e-01,5.987351185061502434e-01,8.557342674590636689e-01,9.357683529414593249e-01
3.030000000000000000e+02,3.376306097040126519e-01,3.816498214571627523e-01,5.998047665546543117e-01,8.562849757950264928e-01,9.360296284836632230e-01
3.040000000000000000e+02,3.385177629512417519e-01,3.825986420246301201e-01,6.008105943838776275e-01,8.568014134786520186e-01,9.362744939584068948e-01
3.050000000000000000e+02,3.398862519286762196e-01,3.840620269401546771e-01,6.023605252849165703e-01,8.575963536696545875e-01,9.366513172744538318e-01
3.060000000000000000e+02,3.413794172054749332e-01,3.856581596298090941e-01,6.040476213113390447e-01,8.584594972820365211e-01,9.370602423157220473e-01
3.070000000000000000e+02,3.425886515527920007e-01,3.869500033851488441e-01,6.054084519159662614e-01,8.591528406607328305e-01,9.373884170940922633e-01
3.080000000000000000e+02,3.438370480077234115e-01,3.882834246094704067e-01,6.068115371408626668e-01,8.598667585243625622e-01,9.377262290971759562e-01
3.090000000000000000e+02,3.446514730217309919e-01,3.891532152529328381e-01,6.077261617217016854e-01,8.603317626145804420e-01,9.379462202180113284e-01
3.100000000000000000e+02,3.458791429669273998e-01,3.904639389980278930e-01,6.091020536120116402e-01,8.610298067562792701e-01,9.382763057283677322e-01
3.110000000000000000e+02,3.473389409631498226e-01,3.920219081579521259e-01,6.107340256019267999e-01,8.618556528554567331e-01,9.386666018228251307e-01
3.120000000000000000e+02,3.481239998797722168e-01,3.928593448444610559e-01,6.116087891833315027e-01,8.622968280127059071e-01,9.388749449419339088e-01
3.130000000000000000e+02,3.494012950555000496e-01,3.942216360401567532e-01,6.130304959913804863e-01,8.630130546142418257e-01,9.392130967116368856e-01
3.140000000000000000e+02,3.509541363896718225e-01,3.958771610969590848e-01,6.147544393758781478e-01,8.638792544513985705e-01,9.396218154257293120e-01
3.150000000000000000e+02,3.521646064898065753e-01,3.971671313640163237e-01,6.160945553374663763e-01,8.645506973135731466e-01,9.399384385730499281e-01
3.160000000000000000e+02,3.540691220826125973e-01,3.991964534754829930e-01,6.182011584502151713e-01,8.656052135951937121e-01,9.404356018196935452e-01
3.170000000000000000e+02,3.552366910200121519e-01,4.004399673089689138e-01,6.194887381489445621e-01,8.662477838789852669e-01,9.407383440380867601e-01
3.180000000000000000e+02,3.564415318417026857e-01,4.017225795102675745e-01,6.208133536635418448e-01,8.669067927538207652e-01,9.410486185760155164e-01
3.190000000000000000e+02,3.577688341154643403e-01,4.031354104895427115e-01,6.222716040222873168e-01,8.676317845903855908e-01,9.413899070577810280e-01
3.200000000000000000e+02,3.589391162661407786e-01,4.043805000048572573e-01,6.235532590463830349e-01,8.682669423752175097e-01,9.416886951815620632e-01
3.210000000000000000e+02,3.603869697180500098e-01,4.059198058843684898e-01,6.251315050905027482e-01,8.690454264793063821e-01,9.420545286503195781e-01
3.220000000000000000e+02,3.617128543672327168e-01,4.073289496844523794e-01,6.265735170386678154e-01,8.697550988921700643e-01,9.423878591448153763e-01
3.230000000000000000e+02,3.636637682916637471e-01,4.094021795015255760e-01,6.286940155282582099e-01,8.707980511348092367e-01,9.428776649362811124e-01
3.240000000000000000e+02,3.653066860184217557e-01,4.111474048065975606e-01,6.304750823641427360e-01,8.716717782782317236e-01,9.432877626988231956e-01
3.250000000000000000e+02,3.665788907304542987e-01,4.124986900242105237e-01,6.318533166637420040e-01,8.723474286476103901e-01,9.436048425313751098e-01
3.260000000000000000e+02,3.673871965138232887e-01,4.133568032529331138e-01,6.327260833725426581e-01,8.727738752563135582e-01,9.438048277569882627e-01
3.270000000000000000e+02,3.683323685034183836e-01,4.143595205866834053e-01,6.337420278612087010e-01,8.732680673614033884e-01,9.440363568287315488e-01
3.280000000000000000e+02,3.695078365797136999e-01,4.156062909191989285e-01,6.350037702805201301e-01,8.738809903564687120e-01,9.443234262800958012e-01
3.290000000000000000e+02,3.710129740661858855e-01,4.172024453929214505e-01,6.366175189203995277e-01,8.746640210683293004e-01,9.446900771290166476e-01
3.300000000000000000e+02,3.719027605301235551e-01,4.181455088776888651e-01,6.375680408570461033e-01,8.751235895312999835e-01,9.449051007365044663e-01
3.310000000000000000e+02,3.727454997217836685e-01,4.190384812312468732e-01,6.384668207797814521e-01,8.755574399358871940e-01,9.451080201991713947e-01
3.320000000000000000e+02,3.738983148127986711e-01,4.202597548073326861e-01,6.396946163663058682e-01,8.761493177354584549e-01,9.453847716088956687e-01
3.330000000000000000e+02,3.748541271352953119e-01,4.212720826249472528e-01,6.407110048919583134e-01,8.766385356952490771e-01,9.456134454437333803e-01
3.340000000000000000e+02,3.760276302606422871e-01,4.225143579668079186e-01,6.419548867899113054e-01,8.772353860114646684e-01,9.458922411504643302e-01
3.350000000000000000e+02,3.770583586044243818e-01,4.236051685824003266e-01,6.430453419099703138e-01,8.777576453571153126e-01,9.461360965462076722e-01
3.360000000000000000e+02,3.793014999607921545e-01,4.259776704937277558e-01,6.454094692829297486e-01,8.788857541955770181e-01,9.466624197131316976e-01
3.370000000000000000e+02,3.810345252010273187e-01,4.278095651055162096e-01,6.472290782454430680e-01,8.797508692307254297e-01,9.470657254962436822e-01
3.380000000000000000e+02,3.832621835411028632e-01,4.301633545192303787e-01,6.495619129403417125e-01,8.808571993292185764e-01,9.475812035091670804e-01
3.390000000000000000e+02,3.841542473456192597e-01,4.311056199602569250e-01,6.504941348038116855e-01,8.812984083048878148e-01,9.477866893710472640e-01
3.400000000000000000e+02,3.852059327639555941e-01,4.322160880271792571e-01,6.515906097671798625e-01,8.818162006270450215e-01,9.480277275520234692e-01
3.410000000000000000e+02,3.861586599928625851e-01,4.332217692434435774e-01,6.525820259796751843e-01,8.822835306557206270e-01,9.482451904080227978e-01
3.420000000000000000e+02,3.875106399375400357e-01,4.346479430878830708e-01,6.539829018243735748e-01,8.829411826560912280e-01,9.485509494569810407e-01
3.430000000000000000e+02,3.884333527872426139e-01,4.356211412363363289e-01,6.549380334137422377e-01,8.833891519474816878e-01,9.487591796419382328e-01
3.440000000000000000e+02,3.896170605815991728e-01,4.368693293591711657e-01,6.561615386034456154e-01,8.839621953332265081e-01,9.490254693555484344e-01
3.450000000000000000e+02,3.906197083596866237e-01,4.379261881362783715e-01,6.571953488416667488e-01,8.844452645814189218e-01,9.492498372206732427e-01
3.460000000000000000e+02,3.919610889029416789e-01,4.393389782147544276e-01,6.585714573754279932e-01,8.850852224617605790e-01,9.495467733728107929e-01
3.470000000000000000e+02,3.932334873961927380e-01,4.406788961992249010e-01,6.598754448493177049e-01,8.856910486111676528e-01,9.498278144415736035e-01
3.480000000000000000e+02,3.945903752302196699e-01,4.421076499515816938e-01,6.612651688484256773e-01,8.863363360380777101e-01,9.501271249824071452e-01
3.490000000000000000e+02,3.955025225951580015e-01,4.430679530765254115e-01,6.621984284497620665e-01,8.867692551388451916e-01,9.503278892974950098e-01
3.500000000000000000e+02,3.964065272294577391e-01,4.440193623125524014e-01,6.631213684225402138e-01,8.871965231898436555e-01,9.505259482796682979e-01
3.510000000000000000e+02,3.981309511458941408e-01,4.458326876609992606e-01,6.648725202375602716e-01,8.880031602081448483e-01,9.508994679677073014e-01
3.520000000000000000e+02,3.993024031265579588e-01,4.470635022594182106e-01,6.660558225770891738e-01,8.885455382849292150e-01,9.511503590788409346e-01
3.530000000000000000e+02,4.007137946410743168e-01,4.485463314530470091e-01,6.674809812013170474e-01,8.891985564980907641e-01,9.514524085701568934e-01
3.540000000000000000e+02,4.015279843488056555e-01,4.494013872448561209e-01,6.683010182168088731e-01,8.895734164206876571e-01,9.516257116309415620e-01
3.550000000000000000e+02,4.025252592774860028e-01,4.504479028056175838e-01,6.693005194613942388e-01,8.900282407030865039e-01,9.518357830112962326e-01
3.560000000000000000e+02,4.038473650076915278e-01,4.518346652320059387e-01,6.706218246284992857e-01,8.906279360387819866e-01,9.521126154787897811e-01
3.570000000000000000e+02,4.052466379042661271e-01,4.533017157893445837e-01,6.720163294038331570e-01,8.912592261217936462e-01,9.524038760923242419e-01
3.580000000000000000e+02,4.064447450323475097e-01,4.545571514214298281e-01,6.732061359430446812e-01,8.917961092270130230e-01,9.526514127714631464e-01
3.590000000000000000e+02,4.075275623092690647e-01,4.556915806497004451e-01,6.742802583890741275e-01,8.922803008403255021e-01,9.528746083100976261e-01
3.600000000000000000e+02,4.084911452570358370e-01,4.567008558698773535e-01,6.752346960864857861e-01,8.927099635194667426e-01,9.530726125617531297e-01
3.610000000000000000e+02,4.094124250489795114e-01,4.576657010151445326e-01,6.761465130089305831e-01,8.931201449457238928e-01,9.532616109385447789e-01
3.620000000000000000e+02,4.102297174770263011e-01,4.585215739939620949e-01,6.769550098590139120e-01,8.934836837975737023e-01,9.534291022237956215e-01
3.630000000000000000e+02,4.111657852872193653e-01,4.595012892159318074e-01,6.778778037672490431e-01,8.938973136451392465e-01,9.536195473312574222e-01
3.640000000000000000e+02,4.120782596318278701e-01,4.604559661689381911e-01,6.787753034462059576e-01,8.942987812301427253e-01,9.538043140596231817e-01
3.650000000000000000e+02,4.131112039869037078e-01,4.615364640500824733e-01,6.797899945319831883e-01,8.947521448588328097e-01,9.540129147456609671e-01
3.660000000000000000e+02,4.145720114287708702e-01,4.630639982212546579e-01,6.812219056130065509e-01,8.953906816658887546e-01,9.543065989657003589e-01
3.670000000000000000e+02,4.158813329812958703e-01,4.644323242703143895e-01,6.825006256732925047e-01,8.959590247368258709e-01,9.545678204523754262e-01
3.680000000000000000e+02,4.167612541057205133e-01,4.653517484960501549e-01,6.833591023489820060e-01,8.963402348746390969e-01,9.547429988025180059e-01
3.690000000000000000e+02,4.177877739176764638e-01,4.664237436688474792e-01,6.843570577038396996e-01,8.967819741320984805e-01,9.549458592842848814e-01
3.700000000000000000e+02,4.187417111792412494e-01,4.674196007603098058e-01,6.852824768020433499e-01,8.971908264337306038e-01,9.551335435222467751e-01
3.710000000000000000e+02,4.200287962451603185e-01,4.687629272293520333e-01,6.865292414928357845e-01,8.977409245629759393e-01,9.553859984807868688e-01
3.720000000000000000e+02,4.214645548870605274e-01,4.702608835347802385e-01,6.879169015768620277e-01,8.983519647825445320e-01,9.556663062461211444e-01
3.730000000000000000e+02,4.227919203723232155e-01,4.716450520595347196e-01,6.891957760455916793e-01,8.989135330183050110e-01,9.559237719449397153e-01
3.740000000000000000e+02,4.240927573033104747e-01,4.730005765542010798e-01,6.904434755668661383e-01,8.994592382859786239e-01,9.561737614431348176e-01
3.750000000000000000e+02,4.254112469545155983e-01,4.743738732142766534e-01,6.917045558254084625e-01,9.000094293590972239e-01,9.564256782681370694e-01
3.760000000000000000e+02,4.268188436460518265e-01,4.758399186183855378e-01,6.930505086606264520e-01,9.005965128609182413e-01,9.566944743592856737e-01
3.770000000000000000e+02,4.277923657098657850e-01,4.768535040507088096e-01,6.939793455172663661e-01,9.010008713253181423e-01,9.568795365679997333e-01
3.780000000000000000e+02,4.286942464962229526e-01,4.777921311617751576e-01,6.948377398404148586e-01,9.013737665393078968e-01,9.570501248547077511e-01
3.790000000000000000e+02,4.297632763008213397e-01,4.789046097276365987e-01,6.958546134486960355e-01,9.018152744781381402e-01,9.572520797726963293e-01
3.800000000000000000e+02,4.308968203100626004e-01,4.800837795736622726e-01,6.969303417784489252e-01,9.022813832307403636e-01,9.574651991056030154e-01
3.810000000000000000e+02,4.322349169554106085e-01,4.814748315381591759e-01,6.981951075461714229e-01,9.028274860371385824e-01,9.577147168231613383e-01
3.820000000000000000e+02,4.334651727821002276e-01,4.827527740613703489e-01,6.993523464929403133e-01,9.033250696049223150e-01,9.579418727970622216e-01
3.830000000000000000e+02,4.342799650186734972e-01,4.835990114210240720e-01,7.001180138089241334e-01,9.036540018786732853e-01,9.580920100502475778e-01
3.840000000000000000e+02,4.353260290058232340e-01,4.846851946639638697e-01,7.010996113644568650e-01,9.040751788718226489e-01,9.582842034473755266e-01
3.850000000000000000e+02,4.378354063641472504e-01,4.872890889290489858e-01,7.034447839290207671e-01,9.050778999936222036e-01,9.587414454174467693e-01
