sigma,alpha,lam,kappa,trials,E_gen_mean,E_gen_se,E_gen_q10,E_gen_q90,E_acc_mean,E_acc_se,E_acc_q10,E_acc_q90,R2_gen_mean,R2_gen_se,R2_gen_q10,R2_gen_q90,R2_acc_mean,R2_acc_se,R2_acc_q10,R2_acc_q90,slope_gen_mean,slope_gen_se,slope_gen_q10,slope_gen_q90,slope_acc_mean,slope_acc_se,slope_acc_q10,slope_acc_q90
1.3177044300762262,31.622776601683793,0.03162277660168379,0.0384774099958616,100,0.002173232554604827,1.6445839471356608e-05,0.0019733129841304,0.0024105911444954704,0.020799340420746316,0.00019988202376136394,0.01833743153656852,0.02323685271758808,0.9978267674453951,1.644583947135631e-05,0.9975894088555044,0.9980266870158695,0.9841254460127281,0.00013353748244458933,0.9825038145257278,0.9857757736519369,1.009016717768391,0.00013852336430472418,1.0073524683883588,1.0109262168616262,1.1440534935746955,0.0006958129441505177,1.1354157704655252,1.1524363863682496
1.3177044300762262,45.70881896148752,0.04570881896148753,0.053219395687511585,100,0.0031973707873029326,2.2713215374847098e-05,0.0029374661170163,0.00350565776564125,0.03654101188047665,0.0003154043156307047,0.03274012327467673,0.04060441136379697,0.996802629212697,2.271321537484592e-05,0.9964943422343587,0.9970625338829837,0.9742653531444505,0.00018670417590291652,0.9718731065604869,0.9765240777292888,1.0113000359408633,0.0001548157668131574,1.0093364578658879,1.013300831448783,1.1909798655440944,0.0008269625401374806,1.1809421729554408,1.2015053499588237
1.3177044300762262,56.23413251903491,0.05623413251903491,0.06412952670143511,100,0.003982745154954606,2.7229633575520674e-05,0.0036609336251917503,0.00432742084712735,0.04913612637989243,0.0004052740638812011,0.044289678272330844,0.054337835443882994,0.9960172548450454,2.7229633575520803e-05,0.9956725791528724,0.9963390663748084,0.96710201100198,0.00022226992885335993,0.9642642932476031,0.9697721009611399,1.0127946406975503,0.0001665082408594538,1.0107149205432981,1.0148464947339104,1.2214795502206046,0.000915275605515601,1.210451106823196,1.2331047731628155
1.3177044300762262,97.72372209558092,0.09772372209558093,0.10669306418644786,100,0.007096233500119844,4.3234378553020825e-05,0.006612231127671141,0.00767166422099496,0.1033284305039083,0.0007712318608117954,0.09433618828335154,0.11469581526761706,0.9929037664998801,4.323437855302047e-05,0.992328335779005,0.9933877688723288,0.9408723837238011,0.00033353646931881867,0.9359967633740462,0.9447881185782318,1.017583797415605,0.00020790167081694016,1.0151765438126437,1.0199732825782704,1.3212266102633747,0.0011971994366069573,1.3071417965279235,1.3386676631790497
1.3177044300762262,100.0,0.1,0.10901544002233628,100,0.007264929026030068,4.4030501283791966e-05,0.00676913922451999,0.00784677588717029,0.10644463771130869,0.0007915079891966895,0.09727042611391871,0.1181762836797744,0.99273507097397,4.4030501283793186e-05,0.9921532241128297,0.9932308607754801,0.9395303112864181,0.0003385586505115137,0.9345541924162802,0.9434814661051735,1.017809720837573,0.00020997326660050558,1.015395743102722,1.0202197928943255,1.3260361872988116,0.0012104022328468405,1.3118818477786998,1.3437677392565823
1.3177044300762262,158.48931924611108,0.1584893192461111,0.16844673149980974,100,0.011446716214934365,6.205722899510146e-05,0.010745994108465731,0.01230304751618886,0.1888258966282946,0.0013117466593901635,0.17339650329332396,0.20890070587279627,0.9885532837850658,6.205722899510235e-05,0.9876969524838112,0.9892540058915341,0.9083127198013342,0.0004424533979582769,0.9016018249060914,0.9135704300917921,1.0227883837733933,0.0002576063007298023,1.0198793120091785,1.0257351706451339,1.4342836146158802,0.0015029892922866106,1.4164086007808232,1.4570565365943031
1.3177044300762262,177.82794100389228,0.17782794100389226,0.1880265341764836,100,0.012757173245273756,6.715129106383516e-05,0.01203090711104998,0.01366293197653309,0.21648002717594955,0.0014821751889433983,0.1973556828273256,0.2380602256954962,0.9872428267547262,6.715129106383365e-05,0.986337068023467,0.98796909288895,0.8992477525603967,0.00046892767160579003,0.8924697277800958,0.9053835839369205,1.0241731430113195,0.00027139198414711927,1.0211823914312081,1.0273838906864783,1.4650065941215107,0.001585587229785344,1.4442473207761186,1.487913866745035
1.3177044300762262,316.2277660168379,0.3162277660168379,0.3276663891691158,100,0.02112309986621717,9.50976598410251e-05,0.01997901369589183,0.02243413204368823,0.40891975904907324,0.0026179360766698436,0.37518491072187987,0.4458419312720808,0.9788769001337829,9.509765984102598e-05,0.9775658679563117,0.9800209863041082,0.8479733069945358,0.0005909942841932415,0.8396984272965057,0.8557109853274901,1.0320109161294564,0.00035151689141462664,1.0280650558495472,1.036593141165423,1.6391466950064058,0.0020381743451515595,1.6125233493893203,1.667713958894571
1.3177044300762262,389.04514499428046,0.38904514499428045,0.4009454959704331,100,0.02490857419632691,0.00010543188555303605,0.02354378683562343,0.0263477053621869,0.5021110057970778,0.003110900582561156,0.46280667005796305,0.5454152222068831,0.9750914258036733,0.00010543188555303645,0.9736522946378131,0.9764562131643766,0.8281215927922239,0.0006209509868577948,0.8195460341409027,0.8360820594200126,1.035265470572796,0.0003846940035478766,1.030882384375727,1.0401965807248565,1.7082635401883803,0.0021875761156179147,1.68029895087668,1.7385219982379267
1.3177044300762262,562.341325190349,0.5623413251903491,0.5750875866773053,100,0.03261208389090872,0.0001220599630952129,0.0309743188020816,0.034276159124941884,0.6926569524376558,0.0038981873581173535,0.6472454207726196,0.7443236990875568,0.9673879161090915,0.00012205996309521245,0.965723840875058,0.9690256811979184,0.7937987707280165,0.0006326903285656155,0.7854860263503823,0.8012315114218252,1.0418575683910651,0.00044843587518638323,1.0367110433011253,1.0474839429612113,1.831934655963006,0.0023391283997270225,1.804515458133182,1.8627408185734564
1.3177044300762262,1000.0,1.0,1.0141571526373048,100,0.04665288509198126,0.0001373664832585296,0.04484531389413366,0.0485807820327637,0.9757494958305598,0.004186225358567693,0.9216322630708979,1.024316496397388,0.9533471149080185,0.00013736648325852872,0.9514192179672362,0.9551546861058664,0.7531438496898614,0.0005342682535185998,0.7469878317040034,0.7600956941430214,1.0557997999853108,0.0005566643484179614,1.049403693264041,1.0627712496845554,1.9875745991674763,0.0021222889057761303,1.9600167485408966,2.0120851973088936
