sigma,ratio,alpha,lam,kappa,E_gen,E_acc,R2_gen,R2_acc,slope_acc,slope_gen,E_acc_dist,E_acc_dist_se,R2_acc_dist,R2_acc_dist_se,slope_acc_dist,slope_acc_dist_se
1.3177044300762262,0.001,0.00013803842646028838,1.380384264602884e-07,0.002412454931383538,0.0009316348075446858,0.28017317647449214,0.9990683651924553,-0.2646308102545216,0.4706861266937242,0.9999574691199784,0.2802126206415535,7.248412830739256e-05,-0.2662521394005809,0.0006958888678650012,0.4706851598224789,6.848787029342261e-05
1.3177044300762262,0.001,0.00014791083881682073,1.4791083881682074e-07,0.002412473441255355,0.0009316267609953186,0.2801691369848125,0.9990683732390047,-0.26459207316133604,0.47068994248662493,0.9999574837679349,0.2802085815292247,7.248377655202089e-05,-0.2662133533156787,0.0006958685638645844,0.4706889754230307,6.848803171043389e-05
1.3177044300762262,0.001,0.00015848931924611142,1.584893192461114e-07,0.002412493274847786,0.0009316181391999625,0.280164808685151,0.9990683818608,-0.2645505675412767,0.4706940311264656,0.99995749946324,0.2802042536338912,7.248339963512717e-05,-0.2661717952025813,0.0006958468087352542,0.47069306385676446,6.848820466323289e-05
1.3177044300762262,0.001,0.00016982436524617443,1.6982436524617443e-07,0.002412514526818698,0.0009316089010526304,0.2801601709335869,0.9990683910989474,-0.2645060956761265,0.4706984121187742,0.9999575162807566,0.28019961631554835,7.248299575655195e-05,-0.2661272670929252,0.0006958234988412341,0.47069744462823476,6.84883899755707e-05
1.3177044300762262,0.001,0.00018197008586099826,1.8197008586099827e-07,0.002412537298593796,0.0009315990025126358,0.28015520161389434,0.9990684009974874,-0.264458445749,0.4707031063628898,0.99995753430068,0.280194647460034,7.248256298729657e-05,-0.2660795569019436,0.0006957985231566587,0.47070213863572763,6.848858852992308e-05
1.3177044300762262,0.001,0.00019498445997580456,1.9498445997580455e-07,0.0024125616988503466,0.0009315883963955483,0.28014987703041666,0.9990684116036045,-0.26440739084242626,0.4707081362514472,0.9999575536089705,0.2801893233739059,7.248209926029604e-05,-0.26602843742522503,0.0006957717627403399,0.4707071682707462,6.848880127166198e-05
1.3177044300762262,0.001,0.00020892961308540387,2.0892961308540387e-07,0.0024125878440354664,0.0009315770321492312,0.28014417179545126,0.9990684229678508,-0.26435268786556043,0.47071352577696524,0.9999575742977028,0.2801836186718321,7.248160236052894e-05,-0.2659736652645129,0.0006957430901733761,0.47071255752459906,6.848902921352181e-05
1.3177044300762262,0.001,0.00022387211385683378,2.2387211385683377e-07,0.002412615858921409,0.0009315648556139222,0.28013805870863806,0.999068435144386,-0.26429407640579416,0.4707193006460201,0.9999575964655273,0.2801775061559687,7.248106991441615e-05,-0.26591497967766214,0.0006957123689570464,0.4707183321025869,6.848927344038034e-05
1.3177044300762262,0.001,0.000239883291901949,2.39883291901949e-07,0.0024126458772005324,0.0009315518087654754,0.28013150862771496,0.9990684481912345,-0.2642312774988296,0.4707254884016093,0.9999576202181554,0.2801709566867929,7.248049937846184e-05,-0.26585210134778603,0.0006956794528683956,0.4707245195462998,6.848953511437545e-05
1.3177044300762262,0.001,0.0002570395782768865,2.570395782768865e-07,0.002412678042122727,0.0009315378294402909,0.28012449033021664,0.9990684621705597,-0.2641639923133414,0.47073211855411384,0.9999576456688317,0.28016393904474657,7.247988802707693e-05,-0.265784731065596,0.0006956441852703639,0.47073114936463634,6.848981548038229e-05
1.3177044300762262,0.001,0.0002754228703338166,2.7542287033381663e-07,0.0024127125071782924,0.0009315228510408242,0.2801169703652839,0.9990684771489592,-0.2640919007424456,0.47073922272164936,0.9999576729389072,0.2801564197820809,7.247923293952984e-05,-0.2657125483193001,0.0006956063983735085,0.4707382531741284,6.849011587187402e-05
1.3177044300762262,0.001,0.0002951209226666384,2.951209226666384e-07,0.002412749436829837,0.000931506802220142,0.2801089128949085,0.9990684931977799,-0.2640146598957538,0.47074683478045354,0.9999577021583768,0.2801483630641345,7.247853098595485e-05,-0.2656352097849316,0.0006955659124455852,0.47074586484930164,6.849043771719543e-05
1.3177044300762262,0.001,0.00031622776601683794,3.162277660168379e-07,0.0024127890072960893,0.0009314896065443793,0.2801002795240422,0.9990685103934556,-0.2639319024868121,0.4707549910258556,0.9999577334665046,0.28013973049943697,7.247777881236248e-05,-0.2655523477115449,0.0006955225349660817,0.47075402068365846,6.849078254627372e-05
1.3177044300762262,0.001,0.00033884415613920273,3.3884415613920274e-07,0.0024128314073922266,0.0009314711821310223,0.2800910291185125,0.999068528817869,-0.2638432351061266,0.47076373034483693,0.9999577670125231,0.28013048095764315,7.247697282455995e-05,-0.2654635681920661,0.0006954760597208607,0.47076275956222813,6.849115199780241e-05
1.3177044300762262,0.001,0.0003630780547701014,3.630780547701014e-07,0.002412876839427745,0.0009314514412627596,0.28008111761057325,0.9990685485587373,-0.26374823637845934,0.47077309440035725,0.9999578029562892,0.28012057037511234,7.247610917096249e-05,-0.2653684493183708,0.000695426265836183,0.47077212314587313,6.849154782690591e-05
1.3177044300762262,0.001,0.00038904514499428044,3.8904514499428043e-07,0.0024129255201734805,0.0009314302899718757,0.2800704977896032,0.9990685697100281,-0.2636464549810169,0.4707831278298063,0.999957841469102,0.28010995154562096,7.247518372407161e-05,-0.2652665391969119,0.0006953729167396949,0.4707821560697364,6.849197191338244e-05
1.3177044300762262,0.001,0.0004168693834703355,4.168693834703355e-07,0.0024129776818923865,0.0009314076275976806,0.280059119079152,0.9990685923724023,-0.2635374075344947,0.4707938784564638,0.9999578827344312,0.2800985738974257,7.247419206071996e-05,-0.26515735383706707,0.0006953157590547594,0.47079290615469327,6.849242627047406e-05
1.3177044300762262,0.001,0.00044668359215096305,4.4668359215096306e-07,0.002413033573446483,0.000931383346311666,0.2800469272976609,0.9990686166536883,-0.2634205763419173,0.4708053975165082,0.9999579269488635,0.28008638325401003,7.247312944084449e-05,-0.2650403748871524,0.0006952545214149989,0.47080442463434624,6.849291305426789e-05
1.3177044300762262,0.001,0.00047863009232263805,4.786300923226381e-07,0.0024130934614822065,0.0009313573306094133,0.2800338644023975,0.9990686426693905,-0.2632954069714999,0.4708177399020281,0.9999579743229877,0.28007332157804504,7.247199078473879e-05,-0.26491504721425896,0.0006951889131970414,0.470816766398021,6.849343457374421e-05
1.3177044300762262,0.001,0.0005128613839913648,5.128613839913648e-07,0.002413157631700255,0.0009313294567670237,0.2800198682153852,0.999068670543233,-0.2631613056725821,0.4708309644212115,0.9999580250824184,0.28005932669733236,7.24707706486702e-05,-0.26478077631680225,0.0006951186231656466,0.4708299902509539,6.849399330151711e-05
