pc,variance,mean_power,power_se,power_over_variance
1.490000000000000000e+02,1.115338499819698427e+03,3.052149975387224185e+04,1.242367948247520690e+04,2.736523464294134556e+01
1.500000000000000000e+02,1.113303280365798628e+03,3.194302848900466415e+04,1.300031648761804536e+04,2.869211746013101560e+01
1.510000000000000000e+02,1.110775402714746633e+03,4.625557594038595562e+04,2.730924340556883908e+04,4.164260013980940300e+01
1.520000000000000000e+02,1.107753778925984307e+03,3.342396195653354516e+04,1.592557178567231313e+04,3.017273566779391913e+01
1.530000000000000000e+02,1.102625514653098662e+03,3.786629429731990967e+04,1.735385549489096229e+04,3.434193549315170202e+01
1.540000000000000000e+02,1.101227703255429788e+03,2.808266005035813578e+04,1.197585900173535993e+04,2.550122918933175598e+01
1.550000000000000000e+02,1.099393321896044881e+03,3.285262004257029184e+04,1.276785333517610343e+04,2.988249918228694568e+01
1.560000000000000000e+02,1.097728069993057716e+03,4.419288245367352647e+04,2.135927209000593939e+04,4.025849721958281435e+01
1.570000000000000000e+02,1.095965076262783441e+03,3.546311970382160507e+04,1.786863362025436800e+04,3.235789211892595318e+01
1.580000000000000000e+02,1.093957664241521343e+03,2.913505915493776047e+04,1.231381151950084677e+04,2.663271176507374705e+01
1.590000000000000000e+02,1.090791480730167677e+03,3.117265342197474820e+04,1.293669736051919790e+04,2.857801327996071805e+01
1.600000000000000000e+02,1.089355031110654863e+03,2.799239960601386701e+04,1.037413724279011149e+04,2.569630543448644033e+01
1.610000000000000000e+02,1.083632910157403330e+03,2.676883860837416796e+04,1.069374438008834113e+04,2.470286603282088933e+01
1.620000000000000000e+02,1.083268869599819709e+03,4.185367765931943723e+04,2.197423633335325576e+04,3.863646305536407510e+01
1.630000000000000000e+02,1.078566370133575219e+03,2.681564386102268327e+04,1.241558097213725341e+04,2.486230296398143480e+01
1.640000000000000000e+02,1.077910547995656998e+03,4.290557470942707005e+04,2.104000206756611078e+04,3.980439266431590539e+01
1.650000000000000000e+02,1.076201138310338365e+03,3.134594926266427501e+04,1.364108296703270571e+04,2.912647844981670175e+01
1.660000000000000000e+02,1.075003865691278179e+03,2.885242211066930395e+04,1.440197546131110903e+04,2.683936591438751407e+01
1.670000000000000000e+02,1.074524549323997462e+03,2.864071749385357180e+04,1.175253869913796370e+04,2.665431656435579555e+01
1.680000000000000000e+02,1.072175337071803369e+03,3.079925680376639866e+04,1.368668451382680723e+04,2.872595156672940675e+01
1.690000000000000000e+02,1.070454640933401606e+03,3.727978075590864319e+04,1.636306196870924214e+04,3.482611904358870447e+01
1.700000000000000000e+02,1.068465845255631621e+03,3.093450238932064531e+04,1.627983006896385996e+04,2.895226134431983667e+01
1.710000000000000000e+02,1.066681673145229752e+03,3.732951490400833427e+04,1.876077392869153482e+04,3.499592787971888441e+01
1.720000000000000000e+02,1.065395380832180990e+03,3.389544581287611072e+04,1.514439381213963679e+04,3.181489841489678483e+01
1.730000000000000000e+02,1.062815077349740477e+03,3.149871037036498456e+04,1.484343005054503919e+04,2.963705638135175491e+01
1.740000000000000000e+02,1.059619955517180188e+03,2.783813415549573983e+04,1.048593979611344730e+04,2.627181001126812632e+01
1.750000000000000000e+02,1.056851472963613105e+03,2.215248203929452575e+04,8.547065225123231357e+03,2.096082808795708985e+01
1.760000000000000000e+02,1.055252765791328102e+03,3.294842657147162390e+04,1.772140023949713213e+04,3.122325535604143454e+01
1.770000000000000000e+02,1.053229701005208199e+03,2.898551809987724846e+04,1.306181362221021118e+04,2.752060454828923852e+01
1.780000000000000000e+02,1.052916172104198722e+03,3.494774684766433347e+04,2.084621391882119860e+04,3.319138576608911251e+01
1.790000000000000000e+02,1.050838382519907782e+03,3.446337126735753554e+04,1.748803076731094916e+04,3.279607201320003185e+01
1.800000000000000000e+02,1.047445466705849867e+03,2.816815996840803564e+04,1.145066061632771562e+04,2.689224486024568606e+01
