pc,variance,mean_power,power_se,power_over_variance
1.040000000000000000e+02,4.734293863420988124e+00,1.835653585064626891e-01,2.369997516094504014e-02,3.877354549635388808e-02
1.050000000000000000e+02,4.688106142403517751e+00,2.464136810173358505e-01,5.792071026262579636e-02,5.256145520864923676e-02
1.060000000000000000e+02,4.671310784584383313e+00,2.071036649460244461e-01,3.367011504644219777e-02,4.433523576069471617e-02
1.070000000000000000e+02,4.649899982040831325e+00,2.221773534370684311e-01,3.574565386380028353e-02,4.778110374312938280e-02
1.080000000000000000e+02,4.603944770836155165e+00,2.164958440016067631e-01,3.435776696333098235e-02,4.702398807496716016e-02
1.090000000000000000e+02,4.581806736336245578e+00,1.856318249214611027e-01,2.676832338138092349e-02,4.051498363064917618e-02
1.100000000000000000e+02,4.572903850452863850e+00,1.917998767113315295e-01,2.717592674634282043e-02,4.194268740033473691e-02
1.110000000000000000e+02,4.540019553194140300e+00,2.021931495796922551e-01,3.591626620293632277e-02,4.453574422106593156e-02
1.120000000000000000e+02,4.525365437206164465e+00,2.073135585477831611e-01,2.752853931991622663e-02,4.581145134563383015e-02
1.130000000000000000e+02,4.504215758862777363e+00,2.031185826493228375e-01,2.884310003353365848e-02,4.509521602060335976e-02
1.140000000000000000e+02,4.483167577387392022e+00,2.070567467418248930e-01,3.022536477123173582e-02,4.618536852965222927e-02
1.150000000000000000e+02,4.452110407267718450e+00,1.865646269947712765e-01,2.953751123698711983e-02,4.190476199561880832e-02
1.160000000000000000e+02,4.426091690014051672e+00,1.925993754279377024e-01,2.693020952975924698e-02,4.351454712573436107e-02
1.170000000000000000e+02,4.419142851125993587e+00,2.112723090407921944e-01,2.973090428262967905e-02,4.780843619639048303e-02
1.180000000000000000e+02,4.393004544762020736e+00,1.747908928583037369e-01,2.792518628743895920e-02,3.978846165017399517e-02
1.190000000000000000e+02,4.390563438272448771e+00,1.916536362572124896e-01,3.008700167224580974e-02,4.365126229280091863e-02
1.200000000000000000e+02,4.348679058188454682e+00,1.990994706039115880e-01,2.726861691905905355e-02,4.578389619924060072e-02
