pc,variance,mean_power,power_se,power_over_variance
1.210000000000000000e+02,4.229661157829926310e+01,6.586101502422073040e+00,1.743528803709187613e+00,1.557122723703272815e-01
1.220000000000000000e+02,4.206284123592414659e+01,4.606625970108865431e+00,2.204052109334857956e+00,1.095177081422292337e-01
1.230000000000000000e+02,4.161489311530219481e+01,4.763108332283343849e+00,7.911125262622876742e-01,1.144568200400328112e-01
1.240000000000000000e+02,4.144736738746373561e+01,4.452201418150592005e+00,1.188131957534736965e-01,1.074181956245842257e-01
1.250000000000000000e+02,4.117827290712531152e+01,3.126942296314925152e+00,2.015117821366309847e-01,7.593670340102710858e-02
1.260000000000000000e+02,4.098981775202586419e+01,6.687336224534391249e+00,2.811785881362190320e+00,1.631462785463075049e-01
1.270000000000000000e+02,4.052968782403748094e+01,5.216493106507705591e+00,9.213931572141106363e-01,1.287079517896974890e-01
1.280000000000000000e+02,4.032608916233184004e+01,5.097728035906962774e+00,2.139939378438733719e+00,1.264126559703363240e-01
1.290000000000000000e+02,4.020581223880628841e+01,4.646492183624284067e+00,1.774964084527770103e+00,1.155676735499334556e-01
1.300000000000000000e+02,4.001228980703674409e+01,5.043698674950706007e+00,1.639982809909263928e-01,1.260537374710231640e-01
1.310000000000000000e+02,3.988121668898876493e+01,3.253185368195635974e+00,3.342535581272190193e-01,8.157186862089498003e-02
1.320000000000000000e+02,3.963431268468323054e+01,5.145750966416953176e+00,1.319683823226219577e+00,1.298307102574164373e-01
1.330000000000000000e+02,3.940479306362084344e+01,5.365530624430641993e+00,5.583897675672621491e-02,1.361644157290141655e-01
1.340000000000000000e+02,3.931541589298747397e+01,4.164586264392827530e+00,9.895369911241383987e-01,1.059275647936271103e-01
1.350000000000000000e+02,3.886554682917751080e+01,6.157468479593914523e+00,6.236242386294570395e-01,1.584299973098878822e-01
1.360000000000000000e+02,3.878486206580858919e+01,3.217568780432809916e+00,1.063795776882558997e-01,8.295939727652941464e-02
1.370000000000000000e+02,3.848403686957068714e+01,3.925538950251076908e+00,2.546038497957359148e-01,1.020043443871398864e-01
1.380000000000000000e+02,3.826691066362575810e+01,4.423227085528992575e+00,1.109940528832484841e+00,1.155888209636281999e-01
1.390000000000000000e+02,3.818336362154790464e+01,4.710201343645333161e+00,1.161599618041775805e+00,1.233574231524024040e-01
1.400000000000000000e+02,3.792772538948137395e+01,3.476703473019600921e+00,8.158862967551634426e-01,9.166654307151798908e-02
1.410000000000000000e+02,3.784659715823956105e+01,4.651548725576267529e+00,5.703844256358343578e-01,1.229053356138672393e-01
1.420000000000000000e+02,3.774602111265486570e+01,4.897019733471170255e+00,2.844492365098698627e-01,1.297360513537512416e-01
1.430000000000000000e+02,3.749063989736182378e+01,6.802216965961788375e+00,8.566358343730633429e-01,1.814377397820956528e-01
1.440000000000000000e+02,3.734791702617184939e+01,5.957810261182444833e+00,6.583291073781083469e-02,1.595218886506431510e-01
1.450000000000000000e+02,3.715874206876265617e+01,3.935867714502139236e+00,4.408812880951391011e-01,1.059203701572774825e-01
1.460000000000000000e+02,3.708413159288929251e+01,3.313248691431772919e+00,5.190664529487220430e-02,8.934410889824025148e-02
1.470000000000000000e+02,3.679822225986571738e+01,4.464888081351210403e+00,1.036886691477544975e+00,1.213343419097959314e-01
1.480000000000000000e+02,3.665216756926246688e+01,2.815790621750612122e+00,1.345586083635317010e-01,7.682466845731690530e-02
1.490000000000000000e+02,3.638351035483029960e+01,3.818124668078144435e+00,1.776504714820922759e+00,1.049410744274500012e-01
1.500000000000000000e+02,3.626196063475805431e+01,3.414722571422558417e+00,7.719449097165201890e-01,9.416817269801611157e-02
1.510000000000000000e+02,3.593468539233841597e+01,4.989813768700724239e+00,1.182196385142391337e+00,1.388578671058741387e-01
1.520000000000000000e+02,3.574066114063626287e+01,3.416087572257312299e+00,2.470454005631812500e-01,9.557986515177537001e-02
1.530000000000000000e+02,3.550356754656252889e+01,4.703296892575576038e+00,1.714695527736398883e+00,1.324739235404232274e-01
1.540000000000000000e+02,3.529690286462735571e+01,5.108525948506982495e+00,5.721891797534626178e-01,1.447301472341492867e-01
1.550000000000000000e+02,3.522470034123809057e+01,3.607099099165516520e+00,5.303747750438940756e-01,1.024025488995468081e-01
1.560000000000000000e+02,3.506594354758395582e+01,5.808814896060472854e+00,3.258337364689207760e-01,1.656540309026049429e-01
1.570000000000000000e+02,3.497082465732272283e+01,3.187936297174881695e+00,3.255953563159574848e-02,9.115988337173350220e-02
1.580000000000000000e+02,3.480195798312652755e+01,4.607377857853112602e+00,2.422050599539267157e+00,1.323884667663516312e-01
1.590000000000000000e+02,3.468485059297984208e+01,4.264684194290712327e+00,1.892093497065047814e+00,1.229552418817072140e-01
1.600000000000000000e+02,3.461238292813834505e+01,4.218024441339936814e+00,8.998062803136952503e-01,1.218646069557628858e-01
1.610000000000000000e+02,3.436856044991654358e+01,2.959787431678855274e+00,3.068898687888963472e-01,8.611903998690879913e-02
1.620000000000000000e+02,3.428306665380046070e+01,3.663597061380985398e+00,6.944773383649933685e-01,1.068631665415747251e-01
1.630000000000000000e+02,3.405666267169299744e+01,8.148235935015630815e+00,4.488051347543218661e+00,2.392552674219670383e-01
1.640000000000000000e+02,3.397661515545333089e+01,4.504795329259669856e+00,5.281159557233637836e-01,1.325851709668212641e-01
1.650000000000000000e+02,3.374498976949787732e+01,2.691286713354455351e+00,3.975078597199236952e-01,7.975366807747891196e-02
1.660000000000000000e+02,3.353083667850311400e+01,3.934737065096661546e+00,4.696263113933406980e-02,1.173468202664699062e-01
1.670000000000000000e+02,3.335838773659442325e+01,3.821498406240780632e+00,1.274453894362991058e+00,1.145588460814179477e-01
1.680000000000000000e+02,3.320876643129451367e+01,4.615938495628986615e+00,1.431365417505376048e+00,1.389975898436000001e-01
1.690000000000000000e+02,3.316044783619580727e+01,3.586177589648834818e+00,6.608603272642774584e-01,1.081462351583320491e-01
1.700000000000000000e+02,3.298064773753482370e+01,7.153494652466402925e+00,2.077598542475120880e+00,2.168997622301125638e-01
1.710000000000000000e+02,3.294025509777776506e+01,4.464795791761669186e+00,1.069613649821842261e+00,1.355422348281351275e-01
1.720000000000000000e+02,3.270064847680310294e+01,4.010844298178716016e+00,8.235751025600984709e-01,1.226533565847751639e-01
1.730000000000000000e+02,3.248501967336385121e+01,3.679066456797431606e+00,1.150149036826056959e+00,1.132542474589938036e-01
1.740000000000000000e+02,3.243898716123144510e+01,2.780601012362205360e+00,1.073417138378282676e+00,8.571787394414592809e-02
