model,subject,metric,noise_255,energy,exact_energy,ratio
radio_v2.5-b,paul_20250428-20250430,neighborhood,0.5,4680.458468419846,4666.999223333136,1.002883918432945
radio_v2.5-b,paul_20250428-20250430,neighborhood,2.0,3939.427124259528,4666.999223333136,0.8441028026239993
radio_v2.5-b,paul_20250428-20250430,neighborhood,8.0,1442.4970294726613,4666.999223333136,0.3090844802931938
radio_v2.5-b,paul_20250428-20250430,neighborhood,16.0,845.4872558974017,4666.999223333136,0.18116293049081783
radio_v2.5-b,paul_20250428-20250430,smooth,0.5,4133.1859295964205,4666.999223333136,0.8856195880496698
radio_v2.5-b,paul_20250428-20250430,smooth,2.0,2096.573389760767,4666.999223333136,0.44923371302029275
radio_v2.5-b,paul_20250428-20250430,smooth,8.0,457.2354308622357,4666.999223333136,0.09797203920160107
radio_v2.5-b,paul_20250428-20250430,smooth,16.0,176.54963011896118,4666.999223333136,0.03782936779510984
radio_v2.5-b,paul_20250428-20250430,step,0.5,5733.012251301437,4666.999223333136,1.2284150857876
radio_v2.5-b,paul_20250428-20250430,step,2.0,9851.745469131063,4666.999223333136,2.1109378848567752
radio_v2.5-b,paul_20250428-20250430,step,8.0,5263.97157813103,4666.999223333136,1.1279135320643017
radio_v2.5-b,paul_20250428-20250430,step,16.0,3106.341570180243,4666.999223333136,0.6655971902994483
radio_v2.5-b,paul_20250428-20250430,variance,0.5,4409.670710181256,4666.999223333136,0.9448621049977168
radio_v2.5-b,paul_20250428-20250430,variance,2.0,2867.323637929362,4666.999223333136,0.6143827116134682
radio_v2.5-b,paul_20250428-20250430,variance,8.0,811.2067971218249,4666.999223333136,0.17381764133709607
radio_v2.5-b,paul_20250428-20250430,variance,16.0,379.20894660467934,4666.999223333136,0.08125326970460714
radio_v2.5-b,red_20250428-20250430,neighborhood,0.5,4564.7036171564205,4553.07402668855,1.002554228286143
radio_v2.5-b,red_20250428-20250430,neighborhood,2.0,3885.4344692497984,4553.07402668855,0.8533650993756573
radio_v2.5-b,red_20250428-20250430,neighborhood,8.0,1406.1814890164903,4553.07402668855,0.3088422197341707
radio_v2.5-b,red_20250428-20250430,neighborhood,16.0,811.542783747282,4553.07402668855,0.178240630174317
radio_v2.5-b,red_20250428-20250430,smooth,0.5,4045.8494364623575,4553.07402668855,0.8885973328671978
radio_v2.5-b,red_20250428-20250430,smooth,2.0,2062.6423767872216,4553.07402668855,0.4530219286347473
radio_v2.5-b,red_20250428-20250430,smooth,8.0,441.38494577922296,4553.07402668855,0.09694218525593404
radio_v2.5-b,red_20250428-20250430,smooth,16.0,168.88405041349674,4553.07402668855,0.03709231376945701
radio_v2.5-b,red_20250428-20250430,step,0.5,5384.865889626031,4553.07402668855,1.1826879725789223
radio_v2.5-b,red_20250428-20250430,step,2.0,8451.18230401051,4553.07402668855,1.8561486710895967
radio_v2.5-b,red_20250428-20250430,step,8.0,4427.794741840302,4553.07402668855,0.9724846808740856
radio_v2.5-b,red_20250428-20250430,step,16.0,2662.078048261675,4553.07402668855,0.5846770846811389
radio_v2.5-b,red_20250428-20250430,variance,0.5,4313.044085193783,4553.07402668855,0.947281783672351
radio_v2.5-b,red_20250428-20250430,variance,2.0,2832.5354476091475,4553.07402668855,0.6221149559628949
radio_v2.5-b,red_20250428-20250430,variance,8.0,788.9705887448013,4553.07402668855,0.17328305758266344
radio_v2.5-b,red_20250428-20250430,variance,16.0,365.2638963174728,4553.07402668855,0.08022357953690668
radio_v2.5-b,three0_250426-250501,neighborhood,0.5,4810.8972576266215,4612.447166624735,1.0430249027973382
radio_v2.5-b,three0_250426-250501,neighborhood,2.0,4058.218594487722,4612.447166624735,0.8798406676292442
radio_v2.5-b,three0_250426-250501,neighborhood,8.0,1413.9996845614496,4612.447166624735,0.3065617086723568
radio_v2.5-b,three0_250426-250501,neighborhood,16.0,755.4838084496757,4612.447166624735,0.16379240371928608
radio_v2.5-b,three0_250426-250501,smooth,0.5,4090.3557822245166,4612.447166624735,0.8868081594130713
radio_v2.5-b,three0_250426-250501,smooth,2.0,2019.9095018891048,4612.447166624735,0.43792577538990446
radio_v2.5-b,three0_250426-250501,smooth,8.0,467.3235780924447,4612.447166624735,0.10131792543315343
radio_v2.5-b,three0_250426-250501,smooth,16.0,188.53646253566697,4612.447166624735,0.0408755820337413
radio_v2.5-b,three0_250426-250501,step,0.5,6791.27942913147,4612.447166624735,1.472380969103034
radio_v2.5-b,three0_250426-250501,step,2.0,15365.790080975286,4612.447166624735,3.331374761788233
radio_v2.5-b,three0_250426-250501,step,8.0,8846.265924083653,4612.447166624735,1.9179115997456755
radio_v2.5-b,three0_250426-250501,step,16.0,4855.570402855368,4612.447166624735,1.0527102484750075
radio_v2.5-b,three0_250426-250501,variance,0.5,4450.138654392255,4612.447166624735,0.9648107595883311
radio_v2.5-b,three0_250426-250501,variance,2.0,2880.31817266503,4612.447166624735,0.6244663773076385
radio_v2.5-b,three0_250426-250501,variance,8.0,827.1337551726842,4612.447166624735,0.17932644544044904
radio_v2.5-b,three0_250426-250501,variance,16.0,382.0266743388054,4612.447166624735,0.08282515995047425
radio_v2.5-b,venus_250426-250429,neighborhood,0.5,4376.429849334741,4300.412225438539,1.0176768225721546
radio_v2.5-b,venus_250426-250429,neighborhood,2.0,3705.0645512808933,4300.412225438539,0.8615603242321881
radio_v2.5-b,venus_250426-250429,neighborhood,8.0,1351.0690405682262,4300.412225438539,0.3141719839265989
radio_v2.5-b,venus_250426-250429,neighborhood,16.0,726.3147038396739,4300.412225438539,0.1688942049655733
radio_v2.5-b,venus_250426-250429,smooth,0.5,3897.877542475806,4300.412225438539,0.9063962564840666
radio_v2.5-b,venus_250426-250429,smooth,2.0,2021.407713013172,4300.412225438539,0.4700497550108785
radio_v2.5-b,venus_250426-250429,smooth,8.0,461.8364139495289,4300.412225438539,0.10739352176928402
radio_v2.5-b,venus_250426-250429,smooth,16.0,177.6050444095381,4300.412225438539,0.041299539462505044
radio_v2.5-b,venus_250426-250429,step,0.5,5764.486034119156,4300.412225438539,1.3404496434132698
radio_v2.5-b,venus_250426-250429,step,2.0,10408.009668504914,4300.412225438539,2.4202353455647025
radio_v2.5-b,venus_250426-250429,step,8.0,5491.159866005462,4300.412225438539,1.2768915113586572
radio_v2.5-b,venus_250426-250429,step,16.0,3093.3004600018307,4300.412225438539,0.7193032430016376
radio_v2.5-b,venus_250426-250429,variance,0.5,4153.132036170799,4300.412225438539,0.9657520764180414
radio_v2.5-b,venus_250426-250429,variance,2.0,2761.3694273334218,4300.412225438539,0.6421173791198187
radio_v2.5-b,venus_250426-250429,variance,8.0,802.7751460840766,4300.412225438539,0.18667399867746695
radio_v2.5-b,venus_250426-250429,variance,16.0,363.61508162993664,4300.412225438539,0.08455354104869717
regnety_640,leap_250426-250501,neighborhood,0.5,14603.382674354838,15056.312502215,0.9699176124437155
regnety_640,leap_250426-250501,neighborhood,2.0,7737.181510336528,15056.312502215,0.5138828985648562
regnety_640,leap_250426-250501,neighborhood,8.0,2185.918026276656,15056.312502215,0.1451828278640654
regnety_640,leap_250426-250501,neighborhood,16.0,1122.7964851655772,15056.312502215,0.07457313900733648
regnety_640,leap_250426-250501,smooth,0.5,7950.889269342684,15056.312502215,0.5280767962389857
regnety_640,leap_250426-250501,smooth,2.0,1813.6799148003684,15056.312502215,0.1204597682555772
regnety_640,leap_250426-250501,smooth,8.0,244.08626069894672,15056.312502215,0.01621155649253681
regnety_640,leap_250426-250501,smooth,16.0,82.14561850871081,15056.312502215,0.005455892237666162
regnety_640,leap_250426-250501,step,0.5,25338.778609766425,15056.312502215,1.6829338927468944
regnety_640,leap_250426-250501,step,2.0,18995.392497207955,15056.312502215,1.261623156029304
regnety_640,leap_250426-250501,step,8.0,6995.7156327046105,15056.312502215,0.46463671843125204
regnety_640,leap_250426-250501,step,16.0,3459.3526934239903,15056.312502215,0.2297609519538778
regnety_640,leap_250426-250501,variance,0.5,9905.354528279919,15056.312502215,0.6578871504442205
regnety_640,leap_250426-250501,variance,2.0,3174.7523196818943,15056.312502215,0.21085855645031562
regnety_640,leap_250426-250501,variance,8.0,585.1701814713823,15056.312502215,0.038865438093510306
regnety_640,leap_250426-250501,variance,16.0,238.75418055718444,15056.312502215,0.015857413993104905
regnety_640,paul_20250428-20250430,neighborhood,0.5,9411.05466696658,9780.724122838166,0.9622042855693679
regnety_640,paul_20250428-20250430,neighborhood,2.0,5192.794714841941,9780.724122838166,0.5309212947451071
regnety_640,paul_20250428-20250430,neighborhood,8.0,1752.0947156753566,9780.724122838166,0.1791375253683093
regnety_640,paul_20250428-20250430,neighborhood,16.0,1043.3826022035837,9780.724122838166,0.10667743912408965
regnety_640,paul_20250428-20250430,smooth,0.5,5024.965355469371,9780.724122838166,0.5137620990388623
regnety_640,paul_20250428-20250430,smooth,2.0,1174.9146537423478,9780.724122838166,0.12012552843596734
regnety_640,paul_20250428-20250430,smooth,8.0,171.51117994117985,9780.724122838166,0.017535632105264903
regnety_640,paul_20250428-20250430,smooth,16.0,62.84674015658924,9780.724122838166,0.006425571293830993
regnety_640,paul_20250428-20250430,step,0.5,16191.675493581797,9780.724122838166,1.6554679684476474
regnety_640,paul_20250428-20250430,step,2.0,12986.465646421148,9780.724122838166,1.3277611640325808
regnety_640,paul_20250428-20250430,step,8.0,5874.5329816646445,9780.724122838166,0.6006235231548455
regnety_640,paul_20250428-20250430,step,16.0,3001.734875177021,9780.724122838166,0.3069031328843962
regnety_640,paul_20250428-20250430,variance,0.5,6280.577006033989,9780.724122838166,0.6421382432583626
regnety_640,paul_20250428-20250430,variance,2.0,2068.782782717673,9780.724122838166,0.21151632095286566
regnety_640,paul_20250428-20250430,variance,8.0,426.2885294487719,9780.724122838166,0.04358455714473947
regnety_640,paul_20250428-20250430,variance,16.0,191.358322048426,9780.724122838166,0.019564841993815252
regnety_640,red_20250428-20250430,neighborhood,0.5,9220.27510404638,9598.101188845385,0.9606353301173672
regnety_640,red_20250428-20250430,neighborhood,2.0,5090.595299287808,9598.101188845385,0.5303752480963568
regnety_640,red_20250428-20250430,neighborhood,8.0,1724.327135920852,9598.101188845385,0.17965294405572754
regnety_640,red_20250428-20250430,neighborhood,16.0,1029.9116241853337,9598.101188845385,0.10730368475196583
regnety_640,red_20250428-20250430,smooth,0.5,4904.739578641088,9598.101188845385,0.5110114471746999
regnety_640,red_20250428-20250430,smooth,2.0,1145.7009070538888,9598.101188845385,0.11936745451125133
regnety_640,red_20250428-20250430,smooth,8.0,167.1062450951426,9598.101188845385,0.017410344171964794
regnety_640,red_20250428-20250430,smooth,16.0,61.34210085399215,9598.101188845385,0.006391066279368052
regnety_640,red_20250428-20250430,step,0.5,15844.330345053873,9598.101188845385,1.65077758957862
regnety_640,red_20250428-20250430,step,2.0,12750.192314293405,9598.101188845385,1.3284077822716938
regnety_640,red_20250428-20250430,step,8.0,5794.827664677897,9598.101188845385,0.6037472986232387
regnety_640,red_20250428-20250430,step,16.0,2968.8544347248953,9598.101188845385,0.30931685093872585
regnety_640,red_20250428-20250430,variance,0.5,6138.01336328442,9598.101188845385,0.6395028810925466
regnety_640,red_20250428-20250430,variance,2.0,2020.3063412049194,9598.101188845385,0.21049021066300663
regnety_640,red_20250428-20250430,variance,8.0,416.91095317829286,9598.101188845385,0.043436815780064274
regnety_640,red_20250428-20250430,variance,16.0,187.38503062164403,9598.101188845385,0.019523135559293445
regnety_640,three0_250426-250501,neighborhood,0.5,13588.595286800082,14014.782885007928,0.969590139090649
regnety_640,three0_250426-250501,neighborhood,2.0,7203.77125308168,14014.782885007928,0.5140123334188638
regnety_640,three0_250426-250501,neighborhood,8.0,2050.0857659441153,14014.782885007928,0.146280237286955
regnety_640,three0_250426-250501,neighborhood,16.0,1060.5561711767948,14014.782885007928,0.07567410639741744
regnety_640,three0_250426-250501,smooth,0.5,7388.295511597434,14014.782885007928,0.52717873492717
regnety_640,three0_250426-250501,smooth,2.0,1683.0401102156081,14014.782885007928,0.1200903448897529
regnety_640,three0_250426-250501,smooth,8.0,226.4402880228792,14014.782885007928,0.016157245522876406
regnety_640,three0_250426-250501,smooth,16.0,76.07945444907688,14014.782885007928,0.005428514667213401
regnety_640,three0_250426-250501,step,0.5,23777.309646618083,14014.782885007928,1.6965877988772449
regnety_640,three0_250426-250501,step,2.0,17833.44733003811,14014.782885007928,1.2724740351928772
regnety_640,three0_250426-250501,step,8.0,6572.7224024474035,14014.782885007928,0.46898496083578006
regnety_640,three0_250426-250501,step,16.0,3268.126938271097,14014.782885007928,0.23319140689415313
regnety_640,three0_250426-250501,variance,0.5,9211.573171258911,14014.782885007928,0.6572754816710599
regnety_640,three0_250426-250501,variance,2.0,2949.224230744991,14014.782885007928,0.21043666926156043
regnety_640,three0_250426-250501,variance,8.0,544.3016297086137,14014.782885007928,0.038837678341123005
regnety_640,three0_250426-250501,variance,16.0,222.3302446196247,14014.782885007928,0.015863980658413098
regnety_640,venus_250426-250429,neighborhood,0.5,13224.429859571806,13646.803198032,0.9690496497728418
regnety_640,venus_250426-250429,neighborhood,2.0,7011.505158848483,13646.803198032,0.513783708690077
regnety_640,venus_250426-250429,neighborhood,8.0,2051.6861115033907,13646.803198032,0.1503418845960396
regnety_640,venus_250426-250429,neighborhood,16.0,1085.4579591415893,13646.803198032,0.07953935756163925
regnety_640,venus_250426-250429,smooth,0.5,7093.909709087033,13646.803198032,0.5198220862531412
regnety_640,venus_250426-250429,smooth,2.0,1602.9741744332125,13646.803198032,0.11746151469850294
regnety_640,venus_250426-250429,smooth,8.0,220.45962059722635,13646.803198032,0.016154671346694495
regnety_640,venus_250426-250429,smooth,16.0,75.54630924831245,13646.803198032,0.005535824628819075
regnety_640,venus_250426-250429,step,0.5,22080.239522235795,13646.803198032,1.6179788923328198
regnety_640,venus_250426-250429,step,2.0,16368.666084735687,13646.803198032,1.1994505854012907
regnety_640,venus_250426-250429,step,8.0,6079.433778023502,13646.803198032,0.4454840954180547
regnety_640,venus_250426-250429,step,16.0,3006.230165202098,13646.803198032,0.2202882331911715
regnety_640,venus_250426-250429,variance,0.5,8877.475759991334,13646.803198032,0.6505168742575221
regnety_640,venus_250426-250429,variance,2.0,2829.4927692080737,13646.803198032,0.2073374055556186
regnety_640,venus_250426-250429,variance,8.0,533.5092125802857,13646.803198032,0.03909407975174896
regnety_640,venus_250426-250429,variance,16.0,222.09228890400615,13646.803198032,0.01627430876529633
resnet50,leap_250426-250501,neighborhood,0.5,7649.293371174805,7872.174310436806,0.9716874994794629
resnet50,leap_250426-250501,neighborhood,2.0,6359.948844728014,7872.174310436806,0.807902441425375
resnet50,leap_250426-250501,neighborhood,8.0,2530.7066261527743,7872.174310436806,0.3214749224744176
resnet50,leap_250426-250501,neighborhood,16.0,1187.036140480616,7872.174310436806,0.15078885371057676
resnet50,leap_250426-250501,smooth,0.5,4163.776372738119,7872.174310436806,0.5289232947011665
resnet50,leap_250426-250501,smooth,2.0,1794.3482197604858,7872.174310436806,0.22793552949933626
resnet50,leap_250426-250501,smooth,8.0,380.8860007849855,7872.174310436806,0.04838383726844219
resnet50,leap_250426-250501,smooth,16.0,127.08368210554706,7872.174310436806,0.016143402965183518
resnet50,leap_250426-250501,step,0.5,10964.018757454984,7872.174310436806,1.392756095723015
resnet50,leap_250426-250501,step,2.0,25620.001178135113,7872.174310436806,3.2545012556656063
resnet50,leap_250426-250501,step,8.0,15221.283540252822,7872.174310436806,1.9335551958081874
resnet50,leap_250426-250501,step,16.0,7554.036293999347,7872.174310436806,0.9595870208290896
resnet50,leap_250426-250501,variance,0.5,5114.173840839638,7872.174310436806,0.6496520070775549
resnet50,leap_250426-250501,variance,2.0,2935.9413930694473,7872.174310436806,0.3729517763824185
resnet50,leap_250426-250501,variance,8.0,872.8651808301158,7872.174310436806,0.1108798086029275
resnet50,leap_250426-250501,variance,16.0,346.959640462879,7872.174310436806,0.04407418164037416
resnet50,paul_20250428-20250430,neighborhood,0.5,11422.007409609454,12441.339112942873,0.9180689719908851
resnet50,paul_20250428-20250430,neighborhood,2.0,9537.347142131004,12441.339112942873,0.7665852570652293
resnet50,paul_20250428-20250430,neighborhood,8.0,4656.052034271183,12441.339112942873,0.374240424764842
resnet50,paul_20250428-20250430,neighborhood,16.0,2714.4964885715053,12441.339112942873,0.21818362669236965
resnet50,paul_20250428-20250430,smooth,0.5,6067.2736827687195,12441.339112942873,0.4876704692067161
resnet50,paul_20250428-20250430,smooth,2.0,2601.1661545072766,12441.339112942873,0.20907445178479642
resnet50,paul_20250428-20250430,smooth,8.0,583.4161001356712,12441.339112942873,0.04689335246305894
resnet50,paul_20250428-20250430,smooth,16.0,223.8603966823699,12441.339112942873,0.017993271837553667
resnet50,paul_20250428-20250430,step,0.5,17727.089266734667,12441.339112942873,1.4248537963484145
resnet50,paul_20250428-20250430,step,2.0,34088.62228419632,12441.339112942873,2.7399480051736167
resnet50,paul_20250428-20250430,step,8.0,14292.36610808551,12441.339112942873,1.1487803666742749
resnet50,paul_20250428-20250430,step,16.0,7234.14450597608,12441.339112942873,0.5814602785362802
resnet50,paul_20250428-20250430,variance,0.5,7487.148186378546,12441.339112942873,0.6017960059130272
resnet50,paul_20250428-20250430,variance,2.0,4192.362260756358,12441.339112942873,0.33697033918117336
resnet50,paul_20250428-20250430,variance,8.0,1386.2888237952473,12441.339112942873,0.11142601380851958
resnet50,paul_20250428-20250430,variance,16.0,651.7537728753147,12441.339112942873,0.05238614324058473
resnet50,red_20250428-20250430,neighborhood,0.5,13685.610406632019,15126.245303477754,0.9047592533413092
resnet50,red_20250428-20250430,neighborhood,2.0,10937.240717761217,15126.245303477754,0.7230638204212237
resnet50,red_20250428-20250430,neighborhood,8.0,4610.226865560242,15126.245303477754,0.3047832937431129
resnet50,red_20250428-20250430,neighborhood,16.0,2343.168293355736,15126.245303477754,0.15490746357372678
resnet50,red_20250428-20250430,smooth,0.5,6811.727660416401,15126.245303477754,0.45032508224961026
resnet50,red_20250428-20250430,smooth,2.0,2719.7035327623244,15126.245303477754,0.17980030590519533
resnet50,red_20250428-20250430,smooth,8.0,543.0237437733972,15126.245303477754,0.035899440533900887
resnet50,red_20250428-20250430,smooth,16.0,181.3297673395943,15126.245303477754,0.01198775794664019
resnet50,red_20250428-20250430,step,0.5,22261.141345836742,15126.245303477754,1.4716898277934556
resnet50,red_20250428-20250430,step,2.0,39393.59745304266,15126.245303477754,2.604320944338082
resnet50,red_20250428-20250430,step,8.0,14463.457002205618,15126.245303477754,0.9561828935089562
resnet50,red_20250428-20250430,step,16.0,6802.642668386356,15126.245303477754,0.4497244710703141
resnet50,red_20250428-20250430,variance,0.5,8592.886950999095,15126.245303477754,0.5680779848931485
resnet50,red_20250428-20250430,variance,2.0,4541.726495151359,15126.245303477754,0.30025471648983154
resnet50,red_20250428-20250430,variance,8.0,1322.7134984489282,15126.245303477754,0.08744493242779927
resnet50,red_20250428-20250430,variance,16.0,542.8617905411877,15126.245303477754,0.035888733763717
resnet50,three0_250426-250501,neighborhood,0.5,12648.82025709738,13790.939055203591,0.9171833916795342
resnet50,three0_250426-250501,neighborhood,2.0,10182.154775950245,13790.939055203591,0.7383220776476652
resnet50,three0_250426-250501,neighborhood,8.0,4224.650573087888,13790.939055203591,0.3063352362139433
resnet50,three0_250426-250501,neighborhood,16.0,2119.8256008176236,13790.939055203591,0.15371147623321357
resnet50,three0_250426-250501,smooth,0.5,6378.424039924679,13790.939055203591,0.4625083190051496
resnet50,three0_250426-250501,smooth,2.0,2573.6468249522445,13790.939055203591,0.18661867873175447
resnet50,three0_250426-250501,smooth,8.0,518.9883859109962,13790.939055203591,0.037632563223834396
resnet50,three0_250426-250501,smooth,16.0,173.2916250573805,13790.939055203591,0.012565614594025354
resnet50,three0_250426-250501,step,0.5,19975.405802825204,13790.939055203591,1.448444208394068
resnet50,three0_250426-250501,step,2.0,37319.540463093756,13790.939055203591,2.7060913193588774
resnet50,three0_250426-250501,step,8.0,15485.525925120388,13790.939055203591,1.122876829716494
resnet50,three0_250426-250501,step,16.0,7373.703359206796,13790.939055203591,0.5346773943159842
resnet50,three0_250426-250501,variance,0.5,8010.638002246645,13790.939055203591,0.5808624032185883
resnet50,three0_250426-250501,variance,2.0,4290.869830689942,13790.939055203591,0.311136885857741
resnet50,three0_250426-250501,variance,8.0,1249.5953767122382,13790.939055203591,0.09060988317838599
resnet50,three0_250426-250501,variance,16.0,509.69262719986614,13790.939055203591,0.03695851494663441
resnet50,venus_250426-250429,neighborhood,0.5,5822.2988691631135,6019.470863890326,0.967244297848502
resnet50,venus_250426-250429,neighborhood,2.0,4795.185476209009,6019.470863890326,0.7966124572467699
resnet50,venus_250426-250429,neighborhood,8.0,2065.726934445708,6019.470863890326,0.3431741728060544
resnet50,venus_250426-250429,neighborhood,16.0,1039.1400075200506,6019.470863890326,0.17262979272042933
resnet50,venus_250426-250429,smooth,0.5,3111.0390502011724,6019.470863890326,0.5168293228003994
resnet50,venus_250426-250429,smooth,2.0,1328.0806845555867,6019.470863890326,0.2206308020398426
resnet50,venus_250426-250429,smooth,8.0,290.62473450927496,6019.470863890326,0.048280777676436334
resnet50,venus_250426-250429,smooth,16.0,100.4220762658207,6019.470863890326,0.01668287438157295
resnet50,venus_250426-250429,step,0.5,7884.758290709503,6019.470863890326,1.3098756467131831
resnet50,venus_250426-250429,step,2.0,16391.476817427905,6019.470863890326,2.723076029116993
resnet50,venus_250426-250429,step,8.0,8778.854006422627,6019.470863890326,1.4584095853151018
resnet50,venus_250426-250429,step,16.0,4599.542015982788,6019.470863890326,0.7641106868004921
resnet50,venus_250426-250429,variance,0.5,3832.070603006654,6019.470863890326,0.6366125344994235
resnet50,venus_250426-250429,variance,2.0,2160.32590974073,6019.470863890326,0.35888966963859215
resnet50,venus_250426-250429,variance,8.0,678.1535723625788,6019.470863890326,0.1126599974809571
resnet50,venus_250426-250429,variance,16.0,285.78428904137564,6019.470863890326,0.04747664628725788
resnet50_clip,leap_250426-250501,neighborhood,0.5,53782.99642397198,62500.64723205942,0.8605190314954728
resnet50_clip,leap_250426-250501,neighborhood,2.0,20568.977256391507,62500.64723205942,0.32910022803477057
resnet50_clip,leap_250426-250501,neighborhood,8.0,4544.114540741036,62500.64723205942,0.07270507973892074
resnet50_clip,leap_250426-250501,neighborhood,16.0,2479.711437014247,62500.64723205942,0.03967497212960525
resnet50_clip,leap_250426-250501,smooth,0.5,19081.36330069919,62500.64723205942,0.3052986512259907
resnet50_clip,leap_250426-250501,smooth,2.0,2866.4874581634217,62500.64723205942,0.04586332438319247
resnet50_clip,leap_250426-250501,smooth,8.0,306.87670229444603,62500.64723205942,0.004909976390405042
resnet50_clip,leap_250426-250501,smooth,16.0,93.43362549807054,62500.64723205942,0.0014949225269805556
resnet50_clip,leap_250426-250501,step,0.5,189616.70890408233,62500.64723205942,3.0338359249313394
resnet50_clip,leap_250426-250501,step,2.0,117123.80700042544,62500.64723205942,1.8739615057993724
resnet50_clip,leap_250426-250501,step,8.0,25883.108697899257,62500.64723205942,0.4141254506020961
resnet50_clip,leap_250426-250501,step,16.0,10126.519096475678,62500.64723205942,0.16202262768378706
resnet50_clip,leap_250426-250501,variance,0.5,30196.63722027835,62500.64723205942,0.483141192252952
resnet50_clip,leap_250426-250501,variance,2.0,6548.988341536779,62500.64723205942,0.10478272836473133
resnet50_clip,leap_250426-250501,variance,8.0,897.722923898145,62500.64723205942,0.01436341803893612
resnet50_clip,leap_250426-250501,variance,16.0,344.7619775746792,62500.64723205942,0.005516134517689205
resnet50_clip,paul_20250428-20250430,neighborhood,0.5,93344.48252592987,90571.58826497046,1.0306154977965851
resnet50_clip,paul_20250428-20250430,neighborhood,2.0,43268.94539723207,90571.58826497046,0.4777319932896308
resnet50_clip,paul_20250428-20250430,neighborhood,8.0,17079.66253439437,90571.58826497046,0.18857638318572045
resnet50_clip,paul_20250428-20250430,neighborhood,16.0,13825.101942438714,90571.58826497046,0.1526428122469585
resnet50_clip,paul_20250428-20250430,smooth,0.5,20792.115472469814,90571.58826497046,0.22956553893746157
resnet50_clip,paul_20250428-20250430,smooth,2.0,3273.071557888486,90571.58826497046,0.036137950328451754
resnet50_clip,paul_20250428-20250430,smooth,8.0,398.0657412668806,90571.58826497046,0.004395039867274104
resnet50_clip,paul_20250428-20250430,smooth,16.0,112.0400863901801,90571.58826497046,0.0012370334730401633
resnet50_clip,paul_20250428-20250430,step,0.5,223827.50012891137,90571.58826497046,2.471277189863293
resnet50_clip,paul_20250428-20250430,step,2.0,64438.50593573889,90571.58826497046,0.7114648994254325
resnet50_clip,paul_20250428-20250430,step,8.0,13018.6258219947,90571.58826497046,0.14373851746872582
resnet50_clip,paul_20250428-20250430,step,16.0,5715.885089931425,90571.58826497046,0.06310903009903499
resnet50_clip,paul_20250428-20250430,variance,0.5,34842.2754237061,90571.58826497046,0.38469321440818466
resnet50_clip,paul_20250428-20250430,variance,2.0,7620.727302563322,90571.58826497046,0.08414037391360091
resnet50_clip,paul_20250428-20250430,variance,8.0,1275.9328678029685,90571.58826497046,0.014087562029608897
resnet50_clip,paul_20250428-20250430,variance,16.0,501.34803387648515,90571.58826497046,0.005535378626791586
resnet50_clip,red_20250428-20250430,neighborhood,0.5,91071.67789999036,81349.86312701649,1.1195062216367175
resnet50_clip,red_20250428-20250430,neighborhood,2.0,41155.88902847006,81349.86312701649,0.5059122098854778
resnet50_clip,red_20250428-20250430,neighborhood,8.0,17114.052077948527,81349.86312701649,0.21037591730458496
resnet50_clip,red_20250428-20250430,neighborhood,16.0,14399.011013481335,81349.86312701649,0.17700104781982587
resnet50_clip,red_20250428-20250430,smooth,0.5,19126.588346962184,81349.86312701649,0.2351151878042951
resnet50_clip,red_20250428-20250430,smooth,2.0,2970.7355809413084,81349.86312701649,0.036518015725520256
resnet50_clip,red_20250428-20250430,smooth,8.0,368.23472111974615,81349.86312701649,0.0045265561239457635
resnet50_clip,red_20250428-20250430,smooth,16.0,104.03883243811606,81349.86312701649,0.0012789060539127632
resnet50_clip,red_20250428-20250430,step,0.5,240774.36714643936,81349.86312701649,2.959739056604234
resnet50_clip,red_20250428-20250430,step,2.0,63915.026335374045,81349.86312701649,0.785680809758458
resnet50_clip,red_20250428-20250430,step,8.0,12709.360695913543,81349.86312701649,0.15623087989797407
resnet50_clip,red_20250428-20250430,step,16.0,5563.940785556263,81349.86312701649,0.06839520770758943
resnet50_clip,red_20250428-20250430,variance,0.5,31907.582001912353,81349.86312701649,0.3922266218456091
resnet50_clip,red_20250428-20250430,variance,2.0,6833.0458781182815,81349.86312701649,0.08399578825903409
resnet50_clip,red_20250428-20250430,variance,8.0,1147.3117598446643,81349.86312701649,0.014103425817119035
resnet50_clip,red_20250428-20250430,variance,16.0,458.9816279277462,81349.86312701649,0.005642070069756728
resnet50_clip,three0_250426-250501,neighborhood,0.5,94543.63386887709,92512.42664035525,1.0219560474445042
resnet50_clip,three0_250426-250501,neighborhood,2.0,39106.575815512144,92512.42664035525,0.4227170039279166
resnet50_clip,three0_250426-250501,neighborhood,8.0,13494.242820876136,92512.42664035525,0.14586411048685813
resnet50_clip,three0_250426-250501,neighborhood,16.0,10455.228820857388,92512.42664035525,0.11301431818994863
resnet50_clip,three0_250426-250501,smooth,0.5,23595.326535200533,92512.42664035525,0.25505034720284714
resnet50_clip,three0_250426-250501,smooth,2.0,3266.003056021256,92512.42664035525,0.035303398414982
resnet50_clip,three0_250426-250501,smooth,8.0,355.26641219425755,92512.42664035525,0.0038402020690189663
resnet50_clip,three0_250426-250501,smooth,16.0,101.48555486631227,92512.42664035525,0.001096993761290473
resnet50_clip,three0_250426-250501,step,0.5,225951.03501090177,92512.42664035525,2.442385776878311
resnet50_clip,three0_250426-250501,step,2.0,78605.71927420373,92512.42664035525,0.8496774123090053
