pc,kappa_3.28792,kappa_32.8792,kappa_328.792,kappa_3287.92,kappa_32879.2
1.870000000000000000e+02,2.019762703628577571e-01,2.092463706634566933e-01,2.656922219938881446e-01,4.430029227359750243e-01,5.911604525500040452e-01
1.880000000000000000e+02,2.036762180043040771e-01,2.109838736389524627e-01,2.676617922947077122e-01,4.451109700550934245e-01,5.928819373414212501e-01
1.890000000000000000e+02,2.047938935922657133e-01,2.121260924769728662e-01,2.689552905161776697e-01,4.464920445640397362e-01,5.940086571289666661e-01
1.900000000000000000e+02,2.059698984149465062e-01,2.133278281747284788e-01,2.703153857710256514e-01,4.479421199514546648e-01,5.951909828645354228e-01
1.910000000000000000e+02,2.073398357531968939e-01,2.147276529316971827e-01,2.718989280030629230e-01,4.496284736949763827e-01,5.965653233568047886e-01
1.920000000000000000e+02,2.089551788267720867e-01,2.163781341891157228e-01,2.737651372304841235e-01,4.516135306780076353e-01,5.981823465136173468e-01
1.930000000000000000e+02,2.102277102915138529e-01,2.176781701822714521e-01,2.752335805778257649e-01,4.531715452617436912e-01,5.994502212597340174e-01
1.940000000000000000e+02,2.113549157233741704e-01,2.188296479731814126e-01,2.765334406176715443e-01,4.545486669947344516e-01,6.005702330952512602e-01
1.950000000000000000e+02,2.123011336280362371e-01,2.197961465774206369e-01,2.776236761408408249e-01,4.557016122698572813e-01,6.015072457786679871e-01
1.960000000000000000e+02,2.135120093633192939e-01,2.210329248590024720e-01,2.790183605469814254e-01,4.571753982509238479e-01,6.027046477386122092e-01
1.970000000000000000e+02,2.145755109609298050e-01,2.221191316250868963e-01,2.802428659418153556e-01,4.584683647872332957e-01,6.037548207889890106e-01
1.980000000000000000e+02,2.159385251050864596e-01,2.235111143861275018e-01,2.818109603502484961e-01,4.601212500973294039e-01,6.050963988833681917e-01
1.990000000000000000e+02,2.171115083197111550e-01,2.247089647362213449e-01,2.831598258057439477e-01,4.615416778927933228e-01,6.062488585126083462e-01
2.000000000000000000e+02,2.188086840096584162e-01,2.264419328417123234e-01,2.851096726156573391e-01,4.635908749419880848e-01,6.079101522583567618e-01
2.010000000000000000e+02,2.205390739269987577e-01,2.282086358219928279e-01,2.870959443799428468e-01,4.656744430685113567e-01,6.095980574678798725e-01
2.020000000000000000e+02,2.217901980563213304e-01,2.294859209928709065e-01,2.885311693690812418e-01,4.671779267474346353e-01,6.108153798662077083e-01
2.030000000000000000e+02,2.230792942143498825e-01,2.308017874217665188e-01,2.900081760294884736e-01,4.687211962133709942e-01,6.120636441914939496e-01
2.040000000000000000e+02,2.243314297349353614e-01,2.320798387398199658e-01,2.914419989214983020e-01,4.702174785998997630e-01,6.132733085421842034e-01
2.050000000000000000e+02,2.254740788217794167e-01,2.332459967435219772e-01,2.927490968209333633e-01,4.715785058732361312e-01,6.143726692921260835e-01
2.060000000000000000e+02,2.268416206252102107e-01,2.346414646556043426e-01,2.943114430010873583e-01,4.732008556744174976e-01,6.156816985149341503e-01
2.070000000000000000e+02,2.280142389053136931e-01,2.358380150934236141e-01,2.956509699466184360e-01,4.745915429482879810e-01,6.168037151052694345e-01
2.080000000000000000e+02,2.293210040092501512e-01,2.371713461521155475e-01,2.971427421891797427e-01,4.761380910304663927e-01,6.180507853710167643e-01
2.090000000000000000e+02,2.307081280584195870e-01,2.385863975823097338e-01,2.987236483866039238e-01,4.777713268665087498e-01,6.193659537634439438e-01
2.100000000000000000e+02,2.322093872163335515e-01,2.401177772692242307e-01,3.004336345863120594e-01,4.795357255348562386e-01,6.207860520056739384e-01
2.110000000000000000e+02,2.333099454182771815e-01,2.412403491578167802e-01,3.016865659900455632e-01,4.808271212918840964e-01,6.218250063216492762e-01
2.120000000000000000e+02,2.347625618931896696e-01,2.427217698751908681e-01,3.033379038839121855e-01,4.825239416391088332e-01,6.231884991160038245e-01
2.130000000000000000e+02,2.362767212447323684e-01,2.442659085734327773e-01,3.050587734519783489e-01,4.842912741293675660e-01,6.246083597234511897e-01
2.140000000000000000e+02,2.375696472266077552e-01,2.455843013443325396e-01,3.065269497172219415e-01,4.857963662965548712e-01,6.258166868525086857e-01
2.150000000000000000e+02,2.390076295446542931e-01,2.470505143420039240e-01,3.081589580358180536e-01,4.874674950784612104e-01,6.271577146140194792e-01
2.160000000000000000e+02,2.400382676401812687e-01,2.481013290726412079e-01,3.093281184067226963e-01,4.886635139197216260e-01,6.281171176942687007e-01
2.170000000000000000e+02,2.414472633814637170e-01,2.495378498127760747e-01,3.109259326665529399e-01,4.902968346639368091e-01,6.294269348167691458e-01
2.180000000000000000e+02,2.425679613887628538e-01,2.506802572492688452e-01,3.121950747318533170e-01,4.915904450658156732e-01,6.304631659999718751e-01
2.190000000000000000e+02,2.435229059395963291e-01,2.516536788460707608e-01,3.132763045085378284e-01,4.926920841912538207e-01,6.313454854397483329e-01
2.200000000000000000e+02,2.447741963740765747e-01,2.529290627260445401e-01,3.146919580797880589e-01,4.941320834679460150e-01,6.324980659935872662e-01
2.210000000000000000e+02,2.459159614891429646e-01,2.540927577446291941e-01,3.159831831233337884e-01,4.954444126832777129e-01,6.335481177708783829e-01
2.220000000000000000e+02,2.472623112511529719e-01,2.554647492873664549e-01,3.175037191837299932e-01,4.969854353508598721e-01,6.347798091037319956e-01
2.230000000000000000e+02,2.486171674586025726e-01,2.568453695308101636e-01,3.190334872970460589e-01,4.985350195780662297e-01,6.360180981285118440e-01
2.240000000000000000e+02,2.497600899705909316e-01,2.580099294353875861e-01,3.203230515450643523e-01,4.998393639010577649e-01,6.370598203970143647e-01
2.250000000000000000e+02,2.506242764397060840e-01,2.588903879877788028e-01,3.212972845908222963e-01,5.008230072328075932e-01,6.378448730103484232e-01
2.260000000000000000e+02,2.515526204832609358e-01,2.598360918549465493e-01,3.223427138006945136e-01,5.018761562241715879e-01,6.386846689766625396e-01
2.270000000000000000e+02,2.529307672179008093e-01,2.612398998823325935e-01,3.238936452288795897e-01,5.034363798072638563e-01,6.399281516491654997e-01
2.280000000000000000e+02,2.542922196148278968e-01,2.626263926514907365e-01,3.254228817936666851e-01,5.049687165763128149e-01,6.411475596036269042e-01
2.290000000000000000e+02,2.557712980189644214e-01,2.641325361561411844e-01,3.270829422624272342e-01,5.066294473047048275e-01,6.424683206664094648e-01
2.300000000000000000e+02,2.575732288403989600e-01,2.659673424175082457e-01,3.291044487218888759e-01,5.086498823929908042e-01,6.440745765312585469e-01
2.310000000000000000e+02,2.587708944184431981e-01,2.671868120344155217e-01,3.304476188348364762e-01,5.099914346184689640e-01,6.451408417787867222e-01
2.320000000000000000e+02,2.597903703280503573e-01,2.682247309864621010e-01,3.315898584755527234e-01,5.111300439100532333e-01,6.460451242086973078e-01
2.330000000000000000e+02,2.609290847739913488e-01,2.693840122248095104e-01,3.328653838461788639e-01,5.124008740243882754e-01,6.470542218884213215e-01
2.340000000000000000e+02,2.625249266348470556e-01,2.710084008418628398e-01,3.346503815859976361e-01,5.141740128675867938e-01,6.484605777097753876e-01
2.350000000000000000e+02,2.636813042823840658e-01,2.721853548175431903e-01,3.359428087506848848e-01,5.154557750939998684e-01,6.494765737155664409e-01
2.360000000000000000e+02,2.648750455461227893e-01,2.734002925090117664e-01,3.372765792601739032e-01,5.167776900086090697e-01,6.505241408949219428e-01
2.370000000000000000e+02,2.661181887381917632e-01,2.746653875352346175e-01,3.386644147000059668e-01,5.181508838120892912e-01,6.516116508799356666e-01
2.380000000000000000e+02,2.673763802384116484e-01,2.759456951037960737e-01,3.400681075335045267e-01,5.195378532898931034e-01,6.527094953716122694e-01
2.390000000000000000e+02,2.687799211956543588e-01,2.773738001388215690e-01,3.416329667914864698e-01,5.210820591895636289e-01,6.539311960083077357e-01
2.400000000000000000e+02,2.703878654450753705e-01,2.790098413742388428e-01,3.434253105595180267e-01,5.228499129043121529e-01,6.553295857213919939e-01
2.410000000000000000e+02,2.714838530542088013e-01,2.801247514678028572e-01,3.446448690603105547e-01,5.240485406246581102e-01,6.562764371031983845e-01
2.420000000000000000e+02,2.727046901892450359e-01,2.813665594525091018e-01,3.460023626846301936e-01,5.253807467130188202e-01,6.573282147738449543e-01
2.430000000000000000e+02,2.738975352364509952e-01,2.825797899740858377e-01,3.473277653017638467e-01,5.266795262072141437e-01,6.583530263260625182e-01
2.440000000000000000e+02,2.750925348753490707e-01,2.837952006671753957e-01,3.486554581694840671e-01,5.279803423898453696e-01,6.593793831407260830e-01
2.450000000000000000e+02,2.766520022134045798e-01,2.853811000779304941e-01,3.503862055267538689e-01,5.296722958325825736e-01,6.607132346780569820e-01
2.460000000000000000e+02,2.786261825533257186e-01,2.873886167920872148e-01,3.525760644469512761e-01,5.318107811131225215e-01,6.623984304174465043e-01
2.470000000000000000e+02,2.799007234142303902e-01,2.886846292952090498e-01,3.539893835244017906e-01,5.331900201427132169e-01,6.634850415580453298e-01
2.480000000000000000e+02,2.811477185987547589e-01,2.899525740112561256e-01,3.553716231861052122e-01,5.345378686805370982e-01,6.645466080210969961e-01
2.490000000000000000e+02,2.826564256134260766e-01,2.914864937534014100e-01,3.570427304498091092e-01,5.361649650156967706e-01,6.658273907016103443e-01
2.500000000000000000e+02,2.841901669326890034e-01,2.930457401247268390e-01,3.587404085803510556e-01,5.378156448480405638e-01,6.671260616695335877e-01
2.510000000000000000e+02,2.856105941388807357e-01,2.944896582174303945e-01,3.603114688891448369e-01,5.393408639958506834e-01,6.683253341345318788e-01
2.520000000000000000e+02,2.867428425532714820e-01,2.956405872445428962e-01,3.615633823604244568e-01,5.405554474244927965e-01,6.692801191742657752e-01
2.530000000000000000e+02,2.882054724239502819e-01,2.971272833294997251e-01,3.631799962310086616e-01,5.421226810607819857e-01,6.705117767569603870e-01
2.540000000000000000e+02,2.895255445768157299e-01,2.984688350483699626e-01,3.646368369649329866e-01,5.435307035194739678e-01,6.716170460300371348e-01
2.550000000000000000e+02,2.908599156478802739e-01,2.998248245777804799e-01,3.661086004696634255e-01,5.449514761220833892e-01,6.727318336579417579e-01
2.560000000000000000e+02,2.919380118096551180e-01,3.009203099283441207e-01,3.672969955189103186e-01,5.460973230738546125e-01,6.736305025888412734e-01
2.570000000000000000e+02,2.932972275897514636e-01,3.023012947366249259e-01,3.687938608641473381e-01,5.475378591801796091e-01,6.747594917481222199e-01
2.580000000000000000e+02,2.946921233586552447e-01,3.037184722060224384e-01,3.703294834511829392e-01,5.490146557207971068e-01,6.759165961261232036e-01
2.590000000000000000e+02,2.961428704575611026e-01,3.051922944738390542e-01,3.719256924166873257e-01,5.505479783361514334e-01,6.771174828197192852e-01
2.600000000000000000e+02,2.972142512541381953e-01,3.062806829960871835e-01,3.731041933443532965e-01,5.516794627380118277e-01,6.780034818685690690e-01
2.610000000000000000e+02,2.984116881761469942e-01,3.074969289841131825e-01,3.744195359489635444e-01,5.529388311574728876e-01,6.789886028294693787e-01
2.620000000000000000e+02,2.997562402832636974e-01,3.088624681487352475e-01,3.758952720104482559e-01,5.543494523201732971e-01,6.800913672772678220e-01
2.630000000000000000e+02,3.009562178946084132e-01,3.100810918494711355e-01,3.772115623646198901e-01,5.556061987028647620e-01,6.810734146245648324e-01
2.640000000000000000e+02,3.024433340118573010e-01,3.115912454378685359e-01,3.788421847195736492e-01,5.571618382724328189e-01,6.822886701830009892e-01
2.650000000000000000e+02,3.037012351472638816e-01,3.128685330858292923e-01,3.802205652330177821e-01,5.584751049452651994e-01,6.833140854606435388e-01
2.660000000000000000e+02,3.052227115109623634e-01,3.144132688171348278e-01,3.818860510435549971e-01,5.600586560703294525e-01,6.845496024507075061e-01
2.670000000000000000e+02,3.063468098595085176e-01,3.155544682200102091e-01,3.831157915498146771e-01,5.612264678274258012e-01,6.854603394200099453e-01
2.680000000000000000e+02,3.077703836220266331e-01,3.169996335649963304e-01,3.846725604145008748e-01,5.627037197250303047e-01,6.866120761246905513e-01
2.690000000000000000e+02,3.087117327921106713e-01,3.179551697481436401e-01,3.857011674531373724e-01,5.636782423420554355e-01,6.873714168966025273e-01
2.700000000000000000e+02,3.098777414381629347e-01,3.191386237807348758e-01,3.869741084490311844e-01,5.648820869477398920e-01,6.883088227364493328e-01
2.710000000000000000e+02,3.116195809867423061e-01,3.209063828919644368e-01,3.888744158141035356e-01,5.666768545375813204e-01,6.897056822262663811e-01
2.720000000000000000e+02,3.130524275803094336e-01,3.223602963990842563e-01,3.904353263627540760e-01,5.681467890017537492e-01,6.908485017370148418e-01
2.730000000000000000e+02,3.144342123746256545e-01,3.237623615249177744e-01,3.919402891629331642e-01,5.695634356414090993e-01,6.919497204303002302e-01
2.740000000000000000e+02,3.157777167941497320e-01,3.251255644335536155e-01,3.934033792674019314e-01,5.709403315388844602e-01,6.930199435441658506e-01
2.750000000000000000e+02,3.170205380626818226e-01,3.263864371625387895e-01,3.947552900158143863e-01,5.722097452497293402e-01,6.940058116386852438e-01
2.760000000000000000e+02,3.184271811427386578e-01,3.278134317811380316e-01,3.962846899681665702e-01,5.736444964770116561e-01,6.951197106052302566e-01
2.770000000000000000e+02,3.196653277651758662e-01,3.290694867969256587e-01,3.976308412363107614e-01,5.749072512745889707e-01,6.961000514536649364e-01
2.780000000000000000e+02,3.209766758103573259e-01,3.303996598196196621e-01,3.990553046128628711e-01,5.762411087587842040e-01,6.971349236641839475e-01
2.790000000000000000e+02,3.218896723657003189e-01,3.313257150009579211e-01,4.000466266569784879e-01,5.771685847719950635e-01,6.978542808390461039e-01
2.800000000000000000e+02,3.233356116354911269e-01,3.327922244271251939e-01,4.016156172251853507e-01,5.786346914337459069e-01,6.989908846887804561e-01
2.810000000000000000e+02,3.252291991442260444e-01,3.347125701257881447e-01,4.036687393417785485e-01,5.805502210456102707e-01,7.004750674213638950e-01
2.820000000000000000e+02,3.267303252266323677e-01,3.362346369128275669e-01,4.052939097862546247e-01,5.820620407620582526e-01,7.016451982367275519e-01
2.830000000000000000e+02,3.280271047680662910e-01,3.375493938964819196e-01,4.066968434810945832e-01,5.833652928875199262e-01,7.026533847232130370e-01
2.840000000000000000e+02,3.289345974403921624e-01,3.384694185922338949e-01,4.076781896637488578e-01,5.842761228588427835e-01,7.033577742568261071e-01
2.850000000000000000e+02,3.300777374938698716e-01,3.396282853210879082e-01,4.089138306863125960e-01,5.854220116941505347e-01,7.042436757091496968e-01
2.860000000000000000e+02,3.315015943255365527e-01,3.410716259624297364e-01,4.104519710333786042e-01,5.868467357191490263e-01,7.053446734865215229e-01
2.870000000000000000e+02,3.327048670179233447e-01,3.422913237952155963e-01,4.117514646256557609e-01,5.880497616653823645e-01,7.062741656977815641e-01
2.880000000000000000e+02,3.339864796171052030e-01,3.435901332724148327e-01,4.131329196886259214e-01,5.893238985033836252e-01,7.072572685507839685e-01
2.890000000000000000e+02,3.348326382307723059e-01,3.444475984237398425e-01,4.140445774402696233e-01,5.901639796489919210e-01,7.079052506213420193e-01
2.900000000000000000e+02,3.360776930703921472e-01,3.457092386524422967e-01,4.153855546344784044e-01,5.913988576225129856e-01,7.088575248988836508e-01
2.910000000000000000e+02,3.371913305694898555e-01,3.468376417432261771e-01,4.165843770082061637e-01,5.925017300224466599e-01,7.097076972886112722e-01
2.920000000000000000e+02,3.388381766774599124e-01,3.485062104328713883e-01,4.183561964727627314e-01,5.941299533953021683e-01,7.109623506590481146e-01
2.930000000000000000e+02,3.401157373921039340e-01,3.498005696646729334e-01,4.197302376666027790e-01,5.953917982313701174e-01,7.119344521674574322e-01
2.940000000000000000e+02,3.415133038007786559e-01,3.512163999002791970e-01,4.212323517354945035e-01,5.967694831781705789e-01,7.129953016795137488e-01
2.950000000000000000e+02,3.426435971036513317e-01,3.523613910110967029e-01,4.224465522055759759e-01,5.978819535208839131e-01,7.138516105197685313e-01
2.960000000000000000e+02,3.438913007825353807e-01,3.536252836208026995e-01,4.237865644949471156e-01,5.991091357214574087e-01,7.147960622242511830e-01
2.970000000000000000e+02,3.456111310845235707e-01,3.553671490660723076e-01,4.256311668374792023e-01,6.007940524825182704e-01,7.160915827212469553e-01
2.980000000000000000e+02,3.469792744493759851e-01,3.567527261599093835e-01,4.270977269214585870e-01,6.021321684681586461e-01,7.171200402417673425e-01
2.990000000000000000e+02,3.483674823068496074e-01,3.581585529616885810e-01,4.285851746787664451e-01,6.034882489545275730e-01,7.181620031131037418e-01
3.000000000000000000e+02,3.496367928089788024e-01,3.594438898744298783e-01,4.299444908637558016e-01,6.047262207863648431e-01,7.191128589904530743e-01
3.010000000000000000e+02,3.508988663247403772e-01,3.607218210568661210e-01,4.312953768217688832e-01,6.059553195881151044e-01,7.200565704470921480e-01
3.020000000000000000e+02,3.521643883704799749e-01,3.620031677128032754e-01,4.326492829918344718e-01,6.071859889153234935e-01,7.210011637693011233e-01
3.030000000000000000e+02,3.530049784251660383e-01,3.628541355769773213e-01,4.335474105695611424e-01,6.080003212857102435e-01,7.216256387680699547e-01
3.040000000000000000e+02,3.542750560462574749e-01,3.641397593742786709e-01,4.349032494457883979e-01,6.092276142362147429e-01,7.225662340550600415e-01
3.050000000000000000e+02,3.553876204654926041e-01,3.652658825802632681e-01,4.360904193811851459e-01,6.103013256634506334e-01,7.233888772627784514e-01
3.060000000000000000e+02,3.564473028012472566e-01,3.663384588297314282e-01,4.372209825934434968e-01,6.113235301088072449e-01,7.241719725868158708e-01
3.070000000000000000e+02,3.576092077582925244e-01,3.675143705380586323e-01,4.384594606985558474e-01,6.124413206348142680e-01,7.250277525276019874e-01
3.080000000000000000e+02,3.588900892185693525e-01,3.688106284634961596e-01,4.398241923296830058e-01,6.136720857492120595e-01,7.259697594464286086e-01
3.090000000000000000e+02,3.600292866202812747e-01,3.699633387012843388e-01,4.410365443411881636e-01,6.147629788127831896e-01,7.268040433479039386e-01
3.100000000000000000e+02,3.610194871086602197e-01,3.709652192452836950e-01,4.420897611652682135e-01,6.157096982887556580e-01,7.275278004774455853e-01
3.110000000000000000e+02,3.621509498609605249e-01,3.721099533472880805e-01,4.432925769717670494e-01,6.167897679644298581e-01,7.283531975955719329e-01
3.120000000000000000e+02,3.634170179393026445e-01,3.733907814722856600e-01,4.446377020451169892e-01,6.179962793607204352e-01,7.292748573436166337e-01
3.130000000000000000e+02,3.651689170175619892e-01,3.751628414708819137e-01,4.464967079777055758e-01,6.196598097744719924e-01,7.305445782274287980e-01
3.140000000000000000e+02,3.661434164738309183e-01,3.761485352321493059e-01,4.475306098826447032e-01,6.205846960345300367e-01,7.312504337919705222e-01
3.150000000000000000e+02,3.677799026477640565e-01,3.778036116642848885e-01,4.492650420065898431e-01,6.221331703167708449e-01,7.324313685529553197e-01
3.160000000000000000e+02,3.691982120600023065e-01,3.792380155422032662e-01,4.507680888520361751e-01,6.234748120128067450e-01,7.334544947001543358e-01
3.170000000000000000e+02,3.702677961624267766e-01,3.803196890679627629e-01,4.519011609479545721e-01,6.244855049923844215e-01,7.342250518433575124e-01
3.180000000000000000e+02,3.713975325283212503e-01,3.814620868810017495e-01,4.530970212495703531e-01,6.255506219684032754e-01,7.350366756476329755e-01
3.190000000000000000e+02,3.727222722936058830e-01,3.828016046822044771e-01,4.544987021453120168e-01,6.267980489793302246e-01,7.359869490643854428e-01
3.200000000000000000e+02,3.739779339997694185e-01,3.840711726047184582e-01,4.558264172797865110e-01,6.279781727940707547e-01,7.368855545786596739e-01
3.210000000000000000e+02,3.752145011234938599e-01,3.853213251155334085e-01,4.571329969771382729e-01,6.291379197656747913e-01,7.377682169957036074e-01
3.220000000000000000e+02,3.764123829070459837e-01,3.865322776794196113e-01,4.583979273776305208e-01,6.302593986026627793e-01,7.386214057662667809e-01
3.230000000000000000e+02,3.777263905690750323e-01,3.878605725700461360e-01,4.597850462781797876e-01,6.314884756005115785e-01,7.395562555698705909e-01
3.240000000000000000e+02,3.790697918895630791e-01,3.892184558376924897e-01,4.612021173920462513e-01,6.327422896761303317e-01,7.405094382831313160e-01
3.250000000000000000e+02,3.803797388034590998e-01,3.905423853423301006e-01,4.625827045716599528e-01,6.339618284564619843e-01,7.414360311130356873e-01
3.260000000000000000e+02,3.817944234268909054e-01,3.919720542356673332e-01,4.640726766449687624e-01,6.352763255697015943e-01,7.424343276106656342e-01
3.270000000000000000e+02,3.834151491804098644e-01,3.936097263038539351e-01,4.657777611817498498e-01,6.367774577998462915e-01,7.435735274405355089e-01
3.280000000000000000e+02,3.844299685791741084e-01,3.946351157118787034e-01,4.668450503145570307e-01,6.377165015624686184e-01,7.442860068835680520e-01
3.290000000000000000e+02,3.856583722736638409e-01,3.958762388356150685e-01,4.681363213814540569e-01,6.388515460587196326e-01,7.451469139267549169e-01
3.300000000000000000e+02,3.867119977436576650e-01,3.969406414506856384e-01,4.692427328814548493e-01,6.398222219273050904e-01,7.458826535377381939e-01
3.310000000000000000e+02,3.881628646917959502e-01,3.984062033788513535e-01,4.707650422670279222e-01,6.411557251948223346e-01,7.468928616864125569e-01
3.320000000000000000e+02,3.894029667550549245e-01,3.996587972964739666e-01,4.720656230862287361e-01,6.422940392102589602e-01,7.477549480691233486e-01
3.330000000000000000e+02,3.909351554292480602e-01,4.012063077466568872e-01,4.736715747769792983e-01,6.436980507188195810e-01,7.488178407374759260e-01
3.340000000000000000e+02,3.923510284045164109e-01,4.026362935576628943e-01,4.751552197459353866e-01,6.449944945975295552e-01,7.497991312337943803e-01
3.350000000000000000e+02,3.934101479251927436e-01,4.037058846395505385e-01,4.762643064049646990e-01,6.459624504956416047e-01,7.505314720531293116e-01
3.360000000000000000e+02,3.945299661128990887e-01,4.048366585076966229e-01,4.774359655539232028e-01,6.469834037887511879e-01,7.513034850017081823e-01
3.370000000000000000e+02,3.957032534746001695e-01,4.060213633193905380e-01,4.786630462351462167e-01,6.480517994978844953e-01,7.521111485432132593e-01
3.380000000000000000e+02,3.971380536226650215e-01,4.074700961471669491e-01,4.801633774527678811e-01,6.493576994506113920e-01,7.530982477614874826e-01
3.390000000000000000e+02,3.984920238862906250e-01,4.088371307198090943e-01,4.815784760957441679e-01,6.505882585058109235e-01,7.540280952164876149e-01
3.400000000000000000e+02,3.996204523558508637e-01,4.099763229900173500e-01,4.827567926662236220e-01,6.516112015982769012e-01,7.548006124538610973e-01
3.410000000000000000e+02,4.008757176171358627e-01,4.112435002274897333e-01,4.840670289861356279e-01,6.527478219365228096e-01,7.556587554433777942e-01
3.420000000000000000e+02,4.021285263270524823e-01,4.125081569212536436e-01,4.853743554310803177e-01,6.538813599240850261e-01,7.565144249925643827e-01
3.430000000000000000e+02,4.035712156860986055e-01,4.139641783080285076e-01,4.868771799737314776e-01,6.551801550054673351e-01,7.574937305081869132e-01
3.440000000000000000e+02,4.052335726596245635e-01,4.156418035307772874e-01,4.886080339302817377e-01,6.566747479118915098e-01,7.586203373064166477e-01
3.450000000000000000e+02,4.064205610905236021e-01,4.168396189013323094e-01,4.898432950385968598e-01,6.577403771978647118e-01,7.594233305635008646e-01
3.460000000000000000e+02,4.078836770001147416e-01,4.183160415789657915e-01,4.913655845252990484e-01,6.590530933772060784e-01,7.604123764831247634e-01
3.470000000000000000e+02,4.092334042811629491e-01,4.196779835672907466e-01,4.927693849207570587e-01,6.602628110997288413e-01,7.613236057417088753e-01
3.480000000000000000e+02,4.100933627685431904e-01,4.205455663688549839e-01,4.936624589650763784e-01,6.610302869471762488e-01,7.619011606120434932e-01
3.490000000000000000e+02,4.111577288863512702e-01,4.216193017220111749e-01,4.947672436312244293e-01,6.619787975165689620e-01,7.626147170015533661e-01
3.500000000000000000e+02,4.125359791117211850e-01,4.230096231340896296e-01,4.961973168335334639e-01,6.632057677528786499e-01,7.635375445747654144e-01
3.510000000000000000e+02,4.142411855016817634e-01,4.247296146970206410e-01,4.979653787160856493e-01,6.647207301428247339e-01,7.646764599871471724e-01
3.520000000000000000e+02,4.158783195253482612e-01,4.263807869320582755e-01,4.996615390322612371e-01,6.661720015037043696e-01,7.657669554136341539e-01
3.530000000000000000e+02,4.170714328284365613e-01,4.275840493952395294e-01,5.008969827290246091e-01,6.672279924830137876e-01,7.665601550672086484e-01
3.540000000000000000e+02,4.183447889487084126e-01,4.288680885966149603e-01,5.022142665051784194e-01,6.683519739390989534e-01,7.674039192906387807e-01
3.550000000000000000e+02,4.198185938454316868e-01,4.303542248465986875e-01,5.037386332069939687e-01,6.696522100406314681e-01,7.683798830191945761e-01
3.560000000000000000e+02,4.212891182887077979e-01,4.318369595053807020e-01,5.052588202871506340e-01,6.709476494409233327e-01,7.693519291307474584e-01
3.570000000000000000e+02,4.225715849521812228e-01,4.331299321153710413e-01,5.065834009286316331e-01,6.720745309468875162e-01,7.701970152405089864e-01
3.580000000000000000e+02,4.234941253931625016e-01,4.340599584716479664e-01,5.075356366665997321e-01,6.728837077468003969e-01,7.708036041616630474e-01
3.590000000000000000e+02,4.248087976148302025e-01,4.353851381469029391e-01,5.088912837008040535e-01,6.740336032888969431e-01,7.716650737292650719e-01
3.600000000000000000e+02,4.266262396149457792e-01,4.372170493532059887e-01,5.107648970150671097e-01,6.756221170203009496e-01,7.728549555942789695e-01
3.610000000000000000e+02,4.278975738029903719e-01,4.384983430857507525e-01,5.120741708273514048e-01,6.767300704001795175e-01,7.736843365446738341e-01
3.620000000000000000e+02,4.291160497995257228e-01,4.397263323937011803e-01,5.133287406176553214e-01,6.777913166555511459e-01,7.744786479334271334e-01
3.630000000000000000e+02,4.303158252773325310e-01,4.409353862083855713e-01,5.145633134439794310e-01,6.788345020756134662e-01,7.752591488784242868e-01
3.640000000000000000e+02,4.318988427658572160e-01,4.425305254196690297e-01,5.161912397367220962e-01,6.802085167461638937e-01,7.762867788447472828e-01
3.650000000000000000e+02,4.333963653826143347e-01,4.440393491040728891e-01,5.177298629504956118e-01,6.815050338968267063e-01,7.772559075266836093e-01
3.660000000000000000e+02,4.343655706320735388e-01,4.450158206898436886e-01,5.187252710519368870e-01,6.823432026182351118e-01,7.778822719952120934e-01
3.670000000000000000e+02,4.362029337590788147e-01,4.468667705667868639e-01,5.206107415831860985e-01,6.839284397565494888e-01,7.790663129757324779e-01
3.680000000000000000e+02,4.374812109885652389e-01,4.481543837057223589e-01,5.219215192960781069e-01,6.850290180673072049e-01,7.798879790910899779e-01
3.690000000000000000e+02,4.388133608967863530e-01,4.494961255960980284e-01,5.232863991677779714e-01,6.861732876477959486e-01,7.807418245936875723e-01
3.700000000000000000e+02,4.401969072859078236e-01,4.508895155624830786e-01,5.247029559652751640e-01,6.873593903363978130e-01,7.816265084056362999e-01
3.710000000000000000e+02,4.414472400664837815e-01,4.521486565751473563e-01,5.259823953633242510e-01,6.884295837665329598e-01,7.824244607042090127e-01
3.720000000000000000e+02,4.426790282179663416e-01,4.533890672346835848e-01,5.272424023887545275e-01,6.894828329769371322e-01,7.832096048859147341e-01
3.730000000000000000e+02,4.438746007067754795e-01,4.545929687792628626e-01,5.284650335321426917e-01,6.905043398134950161e-01,7.839709606072760018e-01
3.740000000000000000e+02,4.450901948195267188e-01,4.558169498426204447e-01,5.297074645961803441e-01,6.915413709978182055e-01,7.847436301779566747e-01
3.750000000000000000e+02,4.463595529404461026e-01,4.570949964035601609e-01,5.310042725251075124e-01,6.926229243075009423e-01,7.855492542236020004e-01
3.760000000000000000e+02,4.474862030692464687e-01,4.582292507669596393e-01,5.321543993081679913e-01,6.935808098547189271e-01,7.862624253411898412e-01
3.770000000000000000e+02,4.487193989730384192e-01,4.594706905493949889e-01,5.334126361369080360e-01,6.946277507476849022e-01,7.870416530539721123e-01
3.780000000000000000e+02,4.498351560150650186e-01,4.605938561915216001e-01,5.345506353685034462e-01,6.955740249915961515e-01,7.877457996688678188e-01
3.790000000000000000e+02,4.509782351624288532e-01,4.617444394521059148e-01,5.357157933043374953e-01,6.965418229281993279e-01,7.884656967323490084e-01
